p,Neg,Pos,Neg/Pos,TN,FP,FN,TP,FP/TP,Prec.,Rec.,$\hat{p}$
0.0,0,0,nan,0,"420,570",0,"78,926",5.33,0.16,1.00,1.00
0.05,0,0,nan,0,"420,570",0,"78,926",5.33,0.16,1.00,1.00
0.1,0,0,nan,0,"420,570",0,"78,926",5.33,0.16,1.00,1.00
0.15,0,0,nan,0,"420,570",0,"78,926",5.33,0.16,1.00,1.00
0.2,0,0,nan,0,"420,570",0,"78,926",5.33,0.16,1.00,1.00
0.25,0,0,nan,0,"420,570",0,"78,926",5.33,0.16,1.00,1.00
0.3,0,0,nan,0,"420,570",0,"78,926",5.33,0.16,1.00,1.00
0.35,49,0,inf,49,"420,521",0,"78,926",5.33,0.16,1.00,1.00
0.4,"2,504",46,54.43,"2,553","418,017",46,"78,880",5.30,0.16,1.00,0.99
0.45,"68,123","3,950",17.25,"70,676","349,894","3,996","74,930",4.67,0.18,0.95,0.85
0.5,"240,094","36,435",6.59,"310,770","109,800","40,431","38,495",2.85,0.26,0.49,0.30
0.55,"107,614","36,838",2.92,"418,384","2,186","77,269","1,657",1.32,0.43,0.02,0.01
0.6,"2,183","1,657",1.32,"420,567",3,"78,926",0,inf,0.00,0.00,0.00
0.65,3,0,inf,"420,570",0,"78,926",0,nan,nan,0.00,0.00
0.7,0,0,nan,"420,570",0,"78,926",0,nan,nan,0.00,0.00
0.75,0,0,nan,"420,570",0,"78,926",0,nan,nan,0.00,0.00
0.8,0,0,nan,"420,570",0,"78,926",0,nan,nan,0.00,0.00
0.85,0,0,nan,"420,570",0,"78,926",0,nan,nan,0.00,0.00
0.9,0,0,nan,"420,570",0,"78,926",0,nan,nan,0.00,0.00
0.95,0,0,nan,"420,570",0,"78,926",0,nan,nan,0.00,0.00
1.0,0,0,nan,"420,570",0,"78,926",0,nan,nan,0.00,0.00
