p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"4,206",34,0.01,"4,206","416,364",34,"78,892",0.16,1.00,0.99
0.1,"16,704",316,0.02,"20,910","399,660",350,"78,576",0.16,1.00,0.96
0.2,"43,757","1,415",0.03,"64,667","355,903","1,765","77,161",0.18,0.98,0.87
0.3,"76,480","4,460",0.06,"141,147","279,423","6,225","72,701",0.21,0.92,0.70
0.4,"96,325","10,231",0.10,"237,472","183,098","16,456","62,470",0.25,0.79,0.49
0.5,"84,830","15,769",0.16,"322,302","98,268","32,225","46,701",0.32,0.59,0.29
0.6,"54,963","17,148",0.24,"377,265","43,305","49,373","29,553",0.41,0.37,0.15
0.7,"27,154","14,015",0.34,"404,419","16,151","63,388","15,538",0.49,0.20,0.06
0.8,"11,006","8,848",0.45,"415,425","5,145","72,236","6,690",0.57,0.08,0.02
0.9,"3,707","4,174",0.53,"419,132","1,438","76,410","2,516",0.64,0.03,0.01
1.0,"1,438","2,516",0.64,"420,570",0,"78,926",0,nan,0.00,0.00
