p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,8,0,0.00,8,"420,562",0,"78,926",0.16,1.00,1.00
0.01,29,0,0.00,37,"420,533",0,"78,926",0.16,1.00,1.00
0.02,54,3,0.05,91,"420,479",3,"78,923",0.16,1.00,1.00
0.03,86,1,0.01,177,"420,393",4,"78,922",0.16,1.00,1.00
0.04,181,8,0.04,358,"420,212",12,"78,914",0.16,1.00,1.00
0.05,431,7,0.02,789,"419,781",19,"78,907",0.16,1.00,1.00
0.06,885,15,0.02,"1,674","418,896",34,"78,892",0.16,1.00,1.00
0.07,741,19,0.03,"2,415","418,155",53,"78,873",0.16,1.00,1.00
0.08,875,29,0.03,"3,290","417,280",82,"78,844",0.16,1.00,0.99
0.09,"2,304",83,0.03,"5,594","414,976",165,"78,761",0.16,1.00,0.99
0.1,"4,095",158,0.04,"9,689","410,881",323,"78,603",0.16,1.00,0.98
0.11,"4,543",195,0.04,"14,232","406,338",518,"78,408",0.16,0.99,0.97
0.12,"5,673",274,0.05,"19,905","400,665",792,"78,134",0.16,0.99,0.96
0.13,"7,799",441,0.05,"27,704","392,866","1,233","77,693",0.17,0.98,0.94
0.14,"8,685",539,0.06,"36,389","384,181","1,772","77,154",0.17,0.98,0.92
0.15,"9,408",582,0.06,"45,797","374,773","2,354","76,572",0.17,0.97,0.90
0.16,"7,321",468,0.06,"53,118","367,452","2,822","76,104",0.17,0.96,0.89
0.17,"7,690",560,0.07,"60,808","359,762","3,382","75,544",0.17,0.96,0.87
0.18,"7,627",569,0.07,"68,435","352,135","3,951","74,975",0.18,0.95,0.86
0.19,"5,664",496,0.08,"74,099","346,471","4,447","74,479",0.18,0.94,0.84
0.2,"7,286",647,0.08,"81,385","339,185","5,094","73,832",0.18,0.94,0.83
0.21,"6,325",534,0.08,"87,710","332,860","5,628","73,298",0.18,0.93,0.81
0.22,"6,472",599,0.08,"94,182","326,388","6,227","72,699",0.18,0.92,0.80
0.23,"7,187",739,0.09,"101,369","319,201","6,966","71,960",0.18,0.91,0.78
0.24,"7,413",797,0.10,"108,782","311,788","7,763","71,163",0.19,0.90,0.77
0.25,"9,437","1,070",0.10,"118,219","302,351","8,833","70,093",0.19,0.89,0.75
0.26,"12,157","1,369",0.10,"130,376","290,194","10,202","68,724",0.19,0.87,0.72
0.27,"12,298","1,445",0.11,"142,674","277,896","11,647","67,279",0.19,0.85,0.69
0.28,"14,592","1,843",0.11,"157,266","263,304","13,490","65,436",0.20,0.83,0.66
0.29,"14,567","2,017",0.12,"171,833","248,737","15,507","63,419",0.20,0.80,0.62
0.3,"15,262","2,255",0.13,"187,095","233,475","17,762","61,164",0.21,0.77,0.59
0.31,"15,538","2,309",0.13,"202,633","217,937","20,071","58,855",0.21,0.75,0.55
0.32,"16,005","2,493",0.13,"218,638","201,932","22,564","56,362",0.22,0.71,0.52
0.33,"14,794","2,442",0.14,"233,432","187,138","25,006","53,920",0.22,0.68,0.48
0.34,"12,623","2,334",0.16,"246,055","174,515","27,340","51,586",0.23,0.65,0.45
0.35,"12,036","2,101",0.15,"258,091","162,479","29,441","49,485",0.23,0.63,0.42
0.36,"11,416","2,175",0.16,"269,507","151,063","31,616","47,310",0.24,0.60,0.40
0.37,"9,604","1,899",0.17,"279,111","141,459","33,515","45,411",0.24,0.58,0.37
0.38,"8,753","1,815",0.17,"287,864","132,706","35,330","43,596",0.25,0.55,0.35
0.39,"7,752","1,716",0.18,"295,616","124,954","37,046","41,880",0.25,0.53,0.33
0.4,"8,183","1,837",0.18,"303,799","116,771","38,883","40,043",0.26,0.51,0.31
0.41,"8,305","1,920",0.19,"312,104","108,466","40,803","38,123",0.26,0.48,0.29
0.42,"6,817","1,657",0.20,"318,921","101,649","42,460","36,466",0.26,0.46,0.28
0.43,"7,817","1,860",0.19,"326,738","93,832","44,320","34,606",0.27,0.44,0.26
0.44,"7,129","1,755",0.20,"333,867","86,703","46,075","32,851",0.27,0.42,0.24
0.45,"7,254","1,889",0.21,"341,121","79,449","47,964","30,962",0.28,0.39,0.22
0.46,"6,579","1,772",0.21,"347,700","72,870","49,736","29,190",0.29,0.37,0.20
0.47,"6,873","2,105",0.23,"354,573","65,997","51,841","27,085",0.29,0.34,0.19
0.48,"6,340","1,889",0.23,"360,913","59,657","53,730","25,196",0.30,0.32,0.17
0.49,"5,946","1,921",0.24,"366,859","53,711","55,651","23,275",0.30,0.29,0.15
