p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,1,0,0.00,1,"420,569",0,"78,926",0.16,1.00,1.00
0.01,6,0,0.00,7,"420,563",0,"78,926",0.16,1.00,1.00
0.02,9,0,0.00,16,"420,554",0,"78,926",0.16,1.00,1.00
0.03,15,3,0.17,31,"420,539",3,"78,923",0.16,1.00,1.00
0.04,45,1,0.02,76,"420,494",4,"78,922",0.16,1.00,1.00
0.05,121,3,0.02,197,"420,373",7,"78,919",0.16,1.00,1.00
0.06,259,11,0.04,456,"420,114",18,"78,908",0.16,1.00,1.00
0.07,356,29,0.08,812,"419,758",47,"78,879",0.16,1.00,1.00
0.08,598,48,0.07,"1,410","419,160",95,"78,831",0.16,1.00,1.00
0.09,"1,131",94,0.08,"2,541","418,029",189,"78,737",0.16,1.00,0.99
0.1,"2,178",177,0.08,"4,719","415,851",366,"78,560",0.16,1.00,0.99
0.11,"3,709",322,0.08,"8,428","412,142",688,"78,238",0.16,0.99,0.98
0.12,"5,291",451,0.08,"13,719","406,851","1,139","77,787",0.16,0.99,0.97
0.13,"6,860",700,0.09,"20,579","399,991","1,839","77,087",0.16,0.98,0.96
0.14,"8,281","1,036",0.11,"28,860","391,710","2,875","76,051",0.16,0.96,0.94
0.15,"10,148","1,446",0.12,"39,008","381,562","4,321","74,605",0.16,0.95,0.91
0.16,"13,942","1,818",0.12,"52,950","367,620","6,139","72,787",0.17,0.92,0.88
0.17,"20,643","2,122",0.09,"73,593","346,977","8,261","70,665",0.17,0.90,0.84
0.18,"27,533","2,733",0.09,"101,126","319,444","10,994","67,932",0.18,0.86,0.78
0.19,"34,663","3,359",0.09,"135,789","284,781","14,353","64,573",0.18,0.82,0.70
0.2,"43,092","4,564",0.10,"178,881","241,689","18,917","60,009",0.20,0.76,0.60
0.21,"49,542","6,391",0.11,"228,423","192,147","25,308","53,618",0.22,0.68,0.49
0.22,"49,269","7,815",0.14,"277,692","142,878","33,123","45,803",0.24,0.58,0.38
0.23,"40,627","8,193",0.17,"318,319","102,251","41,316","37,610",0.27,0.48,0.28
0.24,"27,794","6,932",0.20,"346,113","74,457","48,248","30,678",0.29,0.39,0.21
