p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,1,0,0.00,1,"420,569",0,"78,926",0.16,1.00,1.00
0.1,"190,544","10,640",0.05,"190,545","230,025","10,640","68,286",0.23,0.87,0.60
0.2,"133,059","21,702",0.14,"323,604","96,966","32,342","46,584",0.32,0.59,0.29
0.3,"53,904","16,946",0.24,"377,508","43,062","49,288","29,638",0.41,0.38,0.15
0.4,"23,156","11,234",0.33,"400,664","19,906","60,522","18,404",0.48,0.23,0.08
0.5,"10,755","7,836",0.42,"411,419","9,151","68,358","10,568",0.54,0.13,0.04
0.6,"5,194","4,824",0.48,"416,613","3,957","73,182","5,744",0.59,0.07,0.02
0.7,"2,435","2,892",0.54,"419,048","1,522","76,074","2,852",0.65,0.04,0.01
0.8,"1,035","1,636",0.61,"420,083",487,"77,710","1,216",0.71,0.02,0.00
0.9,420,970,0.70,"420,503",67,"78,680",246,0.79,0.00,0.00
1.0,67,246,0.79,"420,570",0,"78,926",0,nan,0.00,0.00
