p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"3,055",130,0.04,"3,055","177,190",130,"33,695",0.16,1.00,0.99
0.01,468,22,0.04,"3,523","176,722",152,"33,673",0.16,1.00,0.98
0.02,722,41,0.05,"4,245","176,000",193,"33,632",0.16,0.99,0.98
0.03,776,42,0.05,"5,021","175,224",235,"33,590",0.16,0.99,0.98
0.04,557,31,0.05,"5,578","174,667",266,"33,559",0.16,0.99,0.97
0.05,902,52,0.05,"6,480","173,765",318,"33,507",0.16,0.99,0.97
0.06,"1,001",57,0.05,"7,481","172,764",375,"33,450",0.16,0.99,0.96
0.07,902,39,0.04,"8,383","171,862",414,"33,411",0.16,0.99,0.96
0.08,886,54,0.06,"9,269","170,976",468,"33,357",0.16,0.99,0.95
0.09,"1,419",77,0.05,"10,688","169,557",545,"33,280",0.16,0.98,0.95
0.1,"1,510",81,0.05,"12,198","168,047",626,"33,199",0.16,0.98,0.94
0.11,909,61,0.06,"13,107","167,138",687,"33,138",0.17,0.98,0.94
0.12,"1,232",78,0.06,"14,339","165,906",765,"33,060",0.17,0.98,0.93
0.13,"1,731",114,0.06,"16,070","164,175",879,"32,946",0.17,0.97,0.92
0.14,"2,107",153,0.07,"18,177","162,068","1,032","32,793",0.17,0.97,0.91
0.15,"1,497",90,0.06,"19,674","160,571","1,122","32,703",0.17,0.97,0.90
0.16,"1,383",102,0.07,"21,057","159,188","1,224","32,601",0.17,0.96,0.90
0.17,"1,369",117,0.08,"22,426","157,819","1,341","32,484",0.17,0.96,0.89
0.18,"1,389",87,0.06,"23,815","156,430","1,428","32,397",0.17,0.96,0.88
0.19,"1,526",125,0.08,"25,341","154,904","1,553","32,272",0.17,0.95,0.87
0.2,"1,278",123,0.09,"26,619","153,626","1,676","32,149",0.17,0.95,0.87
0.21,"1,662",138,0.08,"28,281","151,964","1,814","32,011",0.17,0.95,0.86
0.22,"1,365",117,0.08,"29,646","150,599","1,931","31,894",0.17,0.94,0.85
0.23,"1,716",130,0.07,"31,362","148,883","2,061","31,764",0.18,0.94,0.84
0.24,"1,606",156,0.09,"32,968","147,277","2,217","31,608",0.18,0.93,0.84
0.25,"1,329",94,0.07,"34,297","145,948","2,311","31,514",0.18,0.93,0.83
0.26,"1,110",100,0.08,"35,407","144,838","2,411","31,414",0.18,0.93,0.82
0.27,"1,473",159,0.10,"36,880","143,365","2,570","31,255",0.18,0.92,0.82
0.28,"1,436",122,0.08,"38,316","141,929","2,692","31,133",0.18,0.92,0.81
0.29,"1,450",155,0.10,"39,766","140,479","2,847","30,978",0.18,0.92,0.80
0.3,"1,600",189,0.11,"41,366","138,879","3,036","30,789",0.18,0.91,0.79
0.31,"1,847",196,0.10,"43,213","137,032","3,232","30,593",0.18,0.90,0.78
0.32,"1,948",192,0.09,"45,161","135,084","3,424","30,401",0.18,0.90,0.77
0.33,"1,963",249,0.11,"47,124","133,121","3,673","30,152",0.18,0.89,0.76
0.34,"2,294",241,0.10,"49,418","130,827","3,914","29,911",0.19,0.88,0.75
0.35,"2,192",259,0.11,"51,610","128,635","4,173","29,652",0.19,0.88,0.74
0.36,"2,559",309,0.11,"54,169","126,076","4,482","29,343",0.19,0.87,0.73
0.37,"2,822",333,0.11,"56,991","123,254","4,815","29,010",0.19,0.86,0.71
0.38,"2,466",318,0.11,"59,457","120,788","5,133","28,692",0.19,0.85,0.70
0.39,"2,959",341,0.10,"62,416","117,829","5,474","28,351",0.19,0.84,0.68
0.4,"2,533",409,0.14,"64,949","115,296","5,883","27,942",0.20,0.83,0.67
0.41,"3,448",457,0.12,"68,397","111,848","6,340","27,485",0.20,0.81,0.65
0.42,"3,469",499,0.13,"71,866","108,379","6,839","26,986",0.20,0.80,0.63
0.43,"3,279",450,0.12,"75,145","105,100","7,289","26,536",0.20,0.78,0.61
0.44,"2,876",440,0.13,"78,021","102,224","7,729","26,096",0.20,0.77,0.60
0.45,"3,100",501,0.14,"81,121","99,124","8,230","25,595",0.21,0.76,0.58
0.46,"3,434",538,0.14,"84,555","95,690","8,768","25,057",0.21,0.74,0.56
0.47,"3,202",473,0.13,"87,757","92,488","9,241","24,584",0.21,0.73,0.55
0.48,"3,231",471,0.13,"90,988","89,257","9,712","24,113",0.21,0.71,0.53
0.49,"3,257",517,0.14,"94,245","86,000","10,229","23,596",0.22,0.70,0.51
0.5,"2,846",523,0.16,"97,091","83,154","10,752","23,073",0.22,0.68,0.50
0.51,"2,860",513,0.15,"99,951","80,294","11,265","22,560",0.22,0.67,0.48
0.52,"3,281",561,0.15,"103,232","77,013","11,826","21,999",0.22,0.65,0.46
0.53,"3,151",557,0.15,"106,383","73,862","12,383","21,442",0.22,0.63,0.45
0.54,"2,902",489,0.14,"109,285","70,960","12,872","20,953",0.23,0.62,0.43
0.55,"2,445",462,0.16,"111,730","68,515","13,334","20,491",0.23,0.61,0.42
0.56,"3,588",734,0.17,"115,318","64,927","14,068","19,757",0.23,0.58,0.40
