p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.05,"20,885",850,0.04,"20,885","399,685",850,"78,076",0.16,0.99,0.96
0.1,"96,181","7,687",0.07,"117,066","303,504","8,537","70,389",0.19,0.89,0.75
0.15,"126,408","18,105",0.13,"243,474","177,096","26,642","52,284",0.23,0.66,0.46
0.2,"83,346","17,604",0.17,"326,820","93,750","44,246","34,680",0.27,0.44,0.26
0.25,"44,709","12,971",0.22,"371,529","49,041","57,217","21,709",0.31,0.28,0.14
0.3,"30,536","11,599",0.28,"402,065","18,505","68,816","10,110",0.35,0.13,0.06
0.35,"12,306","5,827",0.32,"414,371","6,199","74,643","4,283",0.41,0.05,0.02
0.4,"4,421","2,809",0.39,"418,792","1,778","77,452","1,474",0.45,0.02,0.01
0.45,"1,300","1,056",0.45,"420,092",478,"78,508",418,0.47,0.01,0.00
0.5,421,353,0.46,"420,513",57,"78,861",65,0.53,0.00,0.00
0.55,51,49,0.49,"420,564",6,"78,910",16,0.73,0.00,0.00
0.6,4,15,0.79,"420,568",2,"78,925",1,0.33,0.00,0.00
0.65,2,1,0.33,"420,570",0,"78,926",0,nan,0.00,0.00
0.7,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.75,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.8,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.85,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.9,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.95,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
1.0,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
