p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.01,149,0,0.00,149,"420,421",0,"78,926",0.16,1.00,1.00
0.02,213,0,0.00,362,"420,208",0,"78,926",0.16,1.00,1.00
0.03,341,1,0.00,703,"419,867",1,"78,925",0.16,1.00,1.00
0.04,598,0,0.00,"1,301","419,269",1,"78,925",0.16,1.00,1.00
0.05,874,2,0.00,"2,175","418,395",3,"78,923",0.16,1.00,1.00
0.06,"1,276",1,0.00,"3,451","417,119",4,"78,922",0.16,1.00,0.99
0.07,"1,624",6,0.00,"5,075","415,495",10,"78,916",0.16,1.00,0.99
0.08,"1,985",5,0.00,"7,060","413,510",15,"78,911",0.16,1.00,0.99
0.09,"2,407",9,0.00,"9,467","411,103",24,"78,902",0.16,1.00,0.98
0.1,"2,867",16,0.01,"12,334","408,236",40,"78,886",0.16,1.00,0.98
0.11,"3,155",23,0.01,"15,489","405,081",63,"78,863",0.16,1.00,0.97
0.12,"3,585",23,0.01,"19,074","401,496",86,"78,840",0.16,1.00,0.96
0.13,"4,036",35,0.01,"23,110","397,460",121,"78,805",0.17,1.00,0.95
0.14,"4,474",46,0.01,"27,584","392,986",167,"78,759",0.17,1.00,0.94
0.15,"4,982",45,0.01,"32,566","388,004",212,"78,714",0.17,1.00,0.93
0.16,"5,194",67,0.01,"37,760","382,810",279,"78,647",0.17,1.00,0.92
0.17,"5,836",81,0.01,"43,596","376,974",360,"78,566",0.17,1.00,0.91
0.18,"6,224",93,0.01,"49,820","370,750",453,"78,473",0.17,0.99,0.90
0.19,"6,519",99,0.01,"56,339","364,231",552,"78,374",0.18,0.99,0.89
0.2,"6,883",123,0.02,"63,222","357,348",675,"78,251",0.18,0.99,0.87
0.21,"7,212",145,0.02,"70,434","350,136",820,"78,106",0.18,0.99,0.86
0.22,"7,651",199,0.03,"78,085","342,485","1,019","77,907",0.19,0.99,0.84
0.23,"7,899",215,0.03,"85,984","334,586","1,234","77,692",0.19,0.98,0.83
0.24,"8,082",261,0.03,"94,066","326,504","1,495","77,431",0.19,0.98,0.81
0.25,"8,344",269,0.03,"102,410","318,160","1,764","77,162",0.20,0.98,0.79
0.26,"8,672",344,0.04,"111,082","309,488","2,108","76,818",0.20,0.97,0.77
0.27,"9,109",365,0.04,"120,191","300,379","2,473","76,453",0.20,0.97,0.75
0.28,"9,274",447,0.05,"129,465","291,105","2,920","76,006",0.21,0.96,0.73
0.29,"9,348",464,0.05,"138,813","281,757","3,384","75,542",0.21,0.96,0.72
0.3,"9,719",564,0.05,"148,532","272,038","3,948","74,978",0.22,0.95,0.69
0.31,"10,122",622,0.06,"158,654","261,916","4,570","74,356",0.22,0.94,0.67
0.32,"10,201",695,0.06,"168,855","251,715","5,265","73,661",0.23,0.93,0.65
0.33,"10,242",762,0.07,"179,097","241,473","6,027","72,899",0.23,0.92,0.63
0.34,"10,387",843,0.08,"189,484","231,086","6,870","72,056",0.24,0.91,0.61
0.35,"10,316",916,0.08,"199,800","220,770","7,786","71,140",0.24,0.90,0.58
0.36,"10,490",962,0.08,"210,290","210,280","8,748","70,178",0.25,0.89,0.56
0.37,"10,555","1,064",0.09,"220,845","199,725","9,812","69,114",0.26,0.88,0.54
0.38,"10,566","1,160",0.10,"231,411","189,159","10,972","67,954",0.26,0.86,0.51
0.39,"10,347","1,262",0.11,"241,758","178,812","12,234","66,692",0.27,0.84,0.49
0.4,"10,533","1,305",0.11,"252,291","168,279","13,539","65,387",0.28,0.83,0.47
0.41,"10,349","1,513",0.13,"262,640","157,930","15,052","63,874",0.29,0.81,0.44
0.42,"10,100","1,521",0.13,"272,740","147,830","16,573","62,353",0.30,0.79,0.42
0.43,"10,147","1,710",0.14,"282,887","137,683","18,283","60,643",0.31,0.77,0.40
0.44,"9,846","1,740",0.15,"292,733","127,837","20,023","58,903",0.32,0.75,0.37
0.45,"9,594","1,864",0.16,"302,327","118,243","21,887","57,039",0.33,0.72,0.35
0.46,"9,305","1,873",0.17,"311,632","108,938","23,760","55,166",0.34,0.70,0.33
0.47,"8,967","2,061",0.19,"320,599","99,971","25,821","53,105",0.35,0.67,0.31
0.48,"8,710","2,041",0.19,"329,309","91,261","27,862","51,064",0.36,0.65,0.28
0.49,"8,430","2,241",0.21,"337,739","82,831","30,103","48,823",0.37,0.62,0.26
0.5,"7,906","2,277",0.22,"345,645","74,925","32,380","46,546",0.38,0.59,0.24
0.51,"7,416","2,274",0.23,"353,061","67,509","34,654","44,272",0.40,0.56,0.22
0.52,"7,029","2,344",0.25,"360,090","60,480","36,998","41,928",0.41,0.53,0.21
0.53,"6,558","2,343",0.26,"366,648","53,922","39,341","39,585",0.42,0.50,0.19
0.54,"6,008","2,403",0.29,"372,656","47,914","41,744","37,182",0.44,0.47,0.17
0.55,"5,461","2,309",0.30,"378,117","42,453","44,053","34,873",0.45,0.44,0.15
0.56,"5,049","2,167",0.30,"383,166","37,404","46,220","32,706",0.47,0.41,0.14
0.57,"4,470","2,213",0.33,"387,636","32,934","48,433","30,493",0.48,0.39,0.13
0.58,"4,153","2,084",0.33,"391,789","28,781","50,517","28,409",0.50,0.36,0.11
0.59,"3,751","2,062",0.35,"395,540","25,030","52,579","26,347",0.51,0.33,0.10
0.6,"3,277","1,955",0.37,"398,817","21,753","54,534","24,392",0.53,0.31,0.09
0.61,"2,882","1,871",0.39,"401,699","18,871","56,405","22,521",0.54,0.29,0.08
0.62,"2,582","1,817",0.41,"404,281","16,289","58,222","20,704",0.56,0.26,0.07
0.63,"2,303","1,686",0.42,"406,584","13,986","59,908","19,018",0.58,0.24,0.07
0.64,"1,994","1,721",0.46,"408,578","11,992","61,629","17,297",0.59,0.22,0.06
0.65,"1,793","1,530",0.46,"410,371","10,199","63,159","15,767",0.61,0.20,0.05
