p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,2,0,0.00,2,"420,568",0,"78,926",0.16,1.00,1.00
0.1,"318,937","51,343",0.14,"318,939","101,631","51,343","27,583",0.21,0.35,0.26
0.2,"29,251","7,231",0.20,"348,190","72,380","58,574","20,352",0.22,0.26,0.19
0.3,"47,283","11,678",0.20,"395,473","25,097","70,252","8,674",0.26,0.11,0.07
0.4,"21,158","7,058",0.25,"416,631","3,939","77,310","1,616",0.29,0.02,0.01
0.5,"3,921","1,613",0.29,"420,552",18,"78,923",3,0.14,0.00,0.00
0.6,0,0,nan,"420,552",18,"78,923",3,0.14,0.00,0.00
0.7,3,0,0.00,"420,555",15,"78,923",3,0.17,0.00,0.00
0.8,9,0,0.00,"420,564",6,"78,923",3,0.33,0.00,0.00
0.9,4,0,0.00,"420,568",2,"78,923",3,0.60,0.00,0.00
1.0,2,3,0.60,"420,570",0,"78,926",0,nan,0.00,0.00
