p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.01,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.02,"2,497",8,0.00,"2,497","418,073",8,"78,918",0.16,1.00,0.99
0.03,"18,856",166,0.01,"21,353","399,217",174,"78,752",0.16,1.00,0.96
0.04,"24,920",371,0.01,"46,273","374,297",545,"78,381",0.17,0.99,0.91
0.05,"25,376",604,0.02,"71,649","348,921","1,149","77,777",0.18,0.99,0.85
0.06,"24,124",760,0.03,"95,773","324,797","1,909","77,017",0.19,0.98,0.80
0.07,"22,823",968,0.04,"118,596","301,974","2,877","76,049",0.20,0.96,0.76
0.08,"20,772",966,0.04,"139,368","281,202","3,843","75,083",0.21,0.95,0.71
0.09,"19,246","1,231",0.06,"158,614","261,956","5,074","73,852",0.22,0.94,0.67
0.1,"17,980","1,267",0.07,"176,594","243,976","6,341","72,585",0.23,0.92,0.63
0.11,"16,455","1,303",0.07,"193,049","227,521","7,644","71,282",0.24,0.90,0.60
0.12,"15,538","1,395",0.08,"208,587","211,983","9,039","69,887",0.25,0.89,0.56
0.13,"14,232","1,388",0.09,"222,819","197,751","10,427","68,499",0.26,0.87,0.53
0.14,"13,037","1,412",0.10,"235,856","184,714","11,839","67,087",0.27,0.85,0.50
0.15,"12,276","1,424",0.10,"248,132","172,438","13,263","65,663",0.28,0.83,0.48
0.16,"11,314","1,404",0.11,"259,446","161,124","14,667","64,259",0.29,0.81,0.45
0.17,"10,402","1,506",0.13,"269,848","150,722","16,173","62,753",0.29,0.80,0.43
0.18,"9,614","1,430",0.13,"279,462","141,108","17,603","61,323",0.30,0.78,0.41
0.19,"9,077","1,462",0.14,"288,539","132,031","19,065","59,861",0.31,0.76,0.38
0.2,"8,276","1,478",0.15,"296,815","123,755","20,543","58,383",0.32,0.74,0.36
0.21,"7,772","1,442",0.16,"304,587","115,983","21,985","56,941",0.33,0.72,0.35
0.22,"7,320","1,435",0.16,"311,907","108,663","23,420","55,506",0.34,0.70,0.33
0.23,"6,856","1,407",0.17,"318,763","101,807","24,827","54,099",0.35,0.69,0.31
0.24,"6,441","1,367",0.18,"325,204","95,366","26,194","52,732",0.36,0.67,0.30
0.25,"5,888","1,391",0.19,"331,092","89,478","27,585","51,341",0.36,0.65,0.28
0.26,"5,567","1,437",0.21,"336,659","83,911","29,022","49,904",0.37,0.63,0.27
0.27,"5,278","1,379",0.21,"341,937","78,633","30,401","48,525",0.38,0.61,0.25
0.28,"4,908","1,358",0.22,"346,845","73,725","31,759","47,167",0.39,0.60,0.24
0.29,"4,795","1,393",0.23,"351,640","68,930","33,152","45,774",0.40,0.58,0.23
0.3,"4,391","1,313",0.23,"356,031","64,539","34,465","44,461",0.41,0.56,0.22
0.31,"4,051","1,350",0.25,"360,082","60,488","35,815","43,111",0.42,0.55,0.21
0.32,"3,783","1,305",0.26,"363,865","56,705","37,120","41,806",0.42,0.53,0.20
0.33,"3,527","1,285",0.27,"367,392","53,178","38,405","40,521",0.43,0.51,0.19
0.34,"3,346","1,181",0.26,"370,738","49,832","39,586","39,340",0.44,0.50,0.18
0.35,"3,112","1,200",0.28,"373,850","46,720","40,786","38,140",0.45,0.48,0.17
0.36,"2,906","1,141",0.28,"376,756","43,814","41,927","36,999",0.46,0.47,0.16
0.37,"2,658","1,175",0.31,"379,414","41,156","43,102","35,824",0.47,0.45,0.15
0.38,"2,465","1,085",0.31,"381,879","38,691","44,187","34,739",0.47,0.44,0.15
0.39,"2,309","1,068",0.32,"384,188","36,382","45,255","33,671",0.48,0.43,0.14
0.4,"2,191","1,027",0.32,"386,379","34,191","46,282","32,644",0.49,0.41,0.13
0.41,"2,031",979,0.33,"388,410","32,160","47,261","31,665",0.50,0.40,0.13
0.42,"1,915",965,0.34,"390,325","30,245","48,226","30,700",0.50,0.39,0.12
0.43,"1,834","1,043",0.36,"392,159","28,411","49,269","29,657",0.51,0.38,0.12
0.44,"1,727",928,0.35,"393,886","26,684","50,197","28,729",0.52,0.36,0.11
0.45,"1,628",840,0.34,"395,514","25,056","51,037","27,889",0.53,0.35,0.11
0.46,"1,483",842,0.36,"396,997","23,573","51,879","27,047",0.53,0.34,0.10
0.47,"1,393",863,0.38,"398,390","22,180","52,742","26,184",0.54,0.33,0.10
0.48,"1,344",803,0.37,"399,734","20,836","53,545","25,381",0.55,0.32,0.09
0.49,"1,237",755,0.38,"400,971","19,599","54,300","24,626",0.56,0.31,0.09
0.5,"1,188",767,0.39,"402,159","18,411","55,067","23,859",0.56,0.30,0.08
0.51,"1,081",755,0.41,"403,240","17,330","55,822","23,104",0.57,0.29,0.08
0.52,983,789,0.45,"404,223","16,347","56,611","22,315",0.58,0.28,0.08
0.53,972,718,0.42,"405,195","15,375","57,329","21,597",0.58,0.27,0.07
0.54,972,696,0.42,"406,167","14,403","58,025","20,901",0.59,0.26,0.07
0.55,851,636,0.43,"407,018","13,552","58,661","20,265",0.60,0.26,0.07
0.56,780,664,0.46,"407,798","12,772","59,325","19,601",0.61,0.25,0.06
0.57,712,685,0.49,"408,510","12,060","60,010","18,916",0.61,0.24,0.06
0.58,707,640,0.48,"409,217","11,353","60,650","18,276",0.62,0.23,0.06
0.59,705,604,0.46,"409,922","10,648","61,254","17,672",0.62,0.22,0.06
0.6,627,549,0.47,"410,549","10,021","61,803","17,123",0.63,0.22,0.05
0.61,587,566,0.49,"411,136","9,434","62,369","16,557",0.64,0.21,0.05
0.62,599,587,0.49,"411,735","8,835","62,956","15,970",0.64,0.20,0.05
0.63,564,582,0.51,"412,299","8,271","63,538","15,388",0.65,0.19,0.05
0.64,509,574,0.53,"412,808","7,762","64,112","14,814",0.66,0.19,0.05
0.65,442,518,0.54,"413,250","7,320","64,630","14,296",0.66,0.18,0.04
0.66,456,510,0.53,"413,706","6,864","65,140","13,786",0.67,0.17,0.04
