p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,493,6,0.01,493,"420,077",6,"78,920",0.16,1.00,1.00
0.05,"35,856","1,051",0.03,"36,349","384,221","1,057","77,869",0.17,0.99,0.93
0.1,"71,733","4,291",0.06,"108,082","312,488","5,348","73,578",0.19,0.93,0.77
0.15,"77,703","7,427",0.09,"185,785","234,785","12,775","66,151",0.22,0.84,0.60
0.2,"64,674","8,583",0.12,"250,459","170,111","21,358","57,568",0.25,0.73,0.46
0.25,"47,529","8,462",0.15,"297,988","122,582","29,820","49,106",0.29,0.62,0.34
0.3,"33,582","7,385",0.18,"331,570","89,000","37,205","41,721",0.32,0.53,0.26
0.35,"24,560","6,648",0.21,"356,130","64,440","43,853","35,073",0.35,0.44,0.20
0.4,"17,155","5,528",0.24,"373,285","47,285","49,381","29,545",0.38,0.37,0.15
0.45,"12,140","4,634",0.28,"385,425","35,145","54,015","24,911",0.41,0.32,0.12
0.5,"8,744","3,988",0.31,"394,169","26,401","58,003","20,923",0.44,0.27,0.09
0.55,"6,478","3,265",0.34,"400,647","19,923","61,268","17,658",0.47,0.22,0.08
0.6,"4,795","2,866",0.37,"405,442","15,128","64,134","14,792",0.49,0.19,0.06
0.65,"3,850","2,505",0.39,"409,292","11,278","66,639","12,287",0.52,0.16,0.05
0.7,"2,935","2,255",0.43,"412,227","8,343","68,894","10,032",0.55,0.13,0.04
0.75,"2,254","2,088",0.48,"414,481","6,089","70,982","7,944",0.57,0.10,0.03
0.8,"1,714","1,711",0.50,"416,195","4,375","72,693","6,233",0.59,0.08,0.02
0.85,"1,398","1,523",0.52,"417,593","2,977","74,216","4,710",0.61,0.06,0.02
0.9,"1,042","1,247",0.54,"418,635","1,935","75,463","3,463",0.64,0.04,0.01
0.95,703,"1,048",0.60,"419,338","1,232","76,511","2,415",0.66,0.03,0.01
1.0,"1,232","2,415",0.66,"420,570",0,"78,926",0,nan,0.00,0.00
