p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,1,0,0.00,1,"420,569",0,"78,926",0.16,1.00,1.00
0.01,"1,594",16,0.01,"1,595","418,975",16,"78,910",0.16,1.00,1.00
0.02,"9,660",133,0.01,"11,255","409,315",149,"78,777",0.16,1.00,0.98
0.03,"17,428",405,0.02,"28,683","391,887",554,"78,372",0.17,0.99,0.94
0.04,"21,894",708,0.03,"50,577","369,993","1,262","77,664",0.17,0.98,0.90
0.05,"23,860",992,0.04,"74,437","346,133","2,254","76,672",0.18,0.97,0.85
0.06,"24,905","1,189",0.05,"99,342","321,228","3,443","75,483",0.19,0.96,0.79
0.07,"23,929","1,539",0.06,"123,271","297,299","4,982","73,944",0.20,0.94,0.74
0.08,"23,564","1,730",0.07,"146,835","273,735","6,712","72,214",0.21,0.91,0.69
0.09,"22,289","1,886",0.08,"169,124","251,446","8,598","70,328",0.22,0.89,0.64
0.1,"20,838","2,044",0.09,"189,962","230,608","10,642","68,284",0.23,0.87,0.60
0.11,"19,158","2,152",0.10,"209,120","211,450","12,794","66,132",0.24,0.84,0.56
0.12,"17,704","2,297",0.11,"226,824","193,746","15,091","63,835",0.25,0.81,0.52
0.13,"16,170","2,217",0.12,"242,994","177,576","17,308","61,618",0.26,0.78,0.48
0.14,"14,708","2,301",0.14,"257,702","162,868","19,609","59,317",0.27,0.75,0.44
0.15,"13,439","2,196",0.14,"271,141","149,429","21,805","57,121",0.28,0.72,0.41
0.16,"12,457","2,164",0.15,"283,598","136,972","23,969","54,957",0.29,0.70,0.38
0.17,"11,381","2,082",0.15,"294,979","125,591","26,051","52,875",0.30,0.67,0.36
0.18,"10,330","2,167",0.17,"305,309","115,261","28,218","50,708",0.31,0.64,0.33
0.19,"9,294","2,137",0.19,"314,603","105,967","30,355","48,571",0.31,0.62,0.31
0.2,"8,471","1,964",0.19,"323,074","97,496","32,319","46,607",0.32,0.59,0.29
0.21,"7,759","1,971",0.20,"330,833","89,737","34,290","44,636",0.33,0.57,0.27
0.22,"7,233","1,882",0.21,"338,066","82,504","36,172","42,754",0.34,0.54,0.25
0.23,"6,482","1,808",0.22,"344,548","76,022","37,980","40,946",0.35,0.52,0.23
0.24,"5,940","1,772",0.23,"350,488","70,082","39,752","39,174",0.36,0.50,0.22
0.25,"5,486","1,732",0.24,"355,974","64,596","41,484","37,442",0.37,0.47,0.20
0.26,"5,007","1,637",0.25,"360,981","59,589","43,121","35,805",0.38,0.45,0.19
0.27,"4,588","1,519",0.25,"365,569","55,001","44,640","34,286",0.38,0.43,0.18
0.28,"4,194","1,520",0.27,"369,763","50,807","46,160","32,766",0.39,0.42,0.17
0.29,"3,825","1,419",0.27,"373,588","46,982","47,579","31,347",0.40,0.40,0.16
0.3,"3,677","1,418",0.28,"377,265","43,305","48,997","29,929",0.41,0.38,0.15
0.31,"3,268","1,395",0.30,"380,533","40,037","50,392","28,534",0.42,0.36,0.14
0.32,"3,088","1,259",0.29,"383,621","36,949","51,651","27,275",0.42,0.35,0.13
0.33,"2,789","1,194",0.30,"386,410","34,160","52,845","26,081",0.43,0.33,0.12
0.34,"2,540","1,256",0.33,"388,950","31,620","54,101","24,825",0.44,0.31,0.11
0.35,"2,340","1,138",0.33,"391,290","29,280","55,239","23,687",0.45,0.30,0.11
0.36,"2,182","1,111",0.34,"393,472","27,098","56,350","22,576",0.45,0.29,0.10
0.37,"1,963","1,047",0.35,"395,435","25,135","57,397","21,529",0.46,0.27,0.09
0.38,"1,867",984,0.35,"397,302","23,268","58,381","20,545",0.47,0.26,0.09
