p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"4,321",208,0.05,"4,321","416,249",208,"78,718",0.16,1.00,0.99
0.1,"53,513","3,315",0.06,"57,834","362,736","3,523","75,403",0.17,0.96,0.88
0.2,"30,055","2,540",0.08,"87,889","332,681","6,063","72,863",0.18,0.92,0.81
0.3,"36,862","4,252",0.10,"124,751","295,819","10,315","68,611",0.19,0.87,0.73
0.4,"67,411","9,468",0.12,"192,162","228,408","19,783","59,143",0.21,0.75,0.58
0.5,"70,175","12,095",0.15,"262,337","158,233","31,878","47,048",0.23,0.60,0.41
0.6,"56,136","11,899",0.17,"318,473","102,097","43,777","35,149",0.26,0.45,0.27
0.7,"42,155","11,580",0.22,"360,628","59,942","55,357","23,569",0.28,0.30,0.17
0.8,"37,459","13,446",0.26,"398,087","22,483","68,803","10,123",0.31,0.13,0.07
0.9,"15,327","6,439",0.30,"413,414","7,156","75,242","3,684",0.34,0.05,0.02
1.0,"7,156","3,684",0.34,"420,570",0,"78,926",0,nan,0.00,0.00
