p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"4,261",120,0.03,"4,261","416,309",120,"78,806",0.16,1.00,0.99
0.01,"1,598",54,0.03,"5,859","414,711",174,"78,752",0.16,1.00,0.99
0.02,"2,899",112,0.04,"8,758","411,812",286,"78,640",0.16,1.00,0.98
0.03,"2,571",115,0.04,"11,329","409,241",401,"78,525",0.16,0.99,0.98
0.04,"2,991",126,0.04,"14,320","406,250",527,"78,399",0.16,0.99,0.97
0.05,"3,815",171,0.04,"18,135","402,435",698,"78,228",0.16,0.99,0.96
0.06,"4,222",214,0.05,"22,357","398,213",912,"78,014",0.16,0.99,0.95
0.07,"4,806",288,0.06,"27,163","393,407","1,200","77,726",0.16,0.98,0.94
0.08,"5,505",334,0.06,"32,668","387,902","1,534","77,392",0.17,0.98,0.93
0.09,"6,072",361,0.06,"38,740","381,830","1,895","77,031",0.17,0.98,0.92
0.1,"5,484",353,0.06,"44,224","376,346","2,248","76,678",0.17,0.97,0.91
0.11,"5,407",351,0.06,"49,631","370,939","2,599","76,327",0.17,0.97,0.90
0.12,"4,394",287,0.06,"54,025","366,545","2,886","76,040",0.17,0.96,0.89
0.13,"5,402",378,0.07,"59,427","361,143","3,264","75,662",0.17,0.96,0.87
0.14,"4,769",376,0.07,"64,196","356,374","3,640","75,286",0.17,0.95,0.86
0.15,"4,462",321,0.07,"68,658","351,912","3,961","74,965",0.18,0.95,0.85
0.16,"3,400",299,0.08,"72,058","348,512","4,260","74,666",0.18,0.95,0.85
0.17,"4,667",409,0.08,"76,725","343,845","4,669","74,257",0.18,0.94,0.84
0.18,"4,745",428,0.08,"81,470","339,100","5,097","73,829",0.18,0.94,0.83
0.19,"3,909",324,0.08,"85,379","335,191","5,421","73,505",0.18,0.93,0.82
0.2,"4,380",380,0.08,"89,759","330,811","5,801","73,125",0.18,0.93,0.81
0.21,"4,262",401,0.09,"94,021","326,549","6,202","72,724",0.18,0.92,0.80
0.22,"4,501",472,0.09,"98,522","322,048","6,674","72,252",0.18,0.92,0.79
0.23,"4,815",492,0.09,"103,337","317,233","7,166","71,760",0.18,0.91,0.78
0.24,"4,779",520,0.10,"108,116","312,454","7,686","71,240",0.19,0.90,0.77
0.25,"5,293",624,0.11,"113,409","307,161","8,310","70,616",0.19,0.89,0.76
0.26,"6,975",765,0.10,"120,384","300,186","9,075","69,851",0.19,0.89,0.74
0.27,"8,280",926,0.10,"128,664","291,906","10,001","68,925",0.19,0.87,0.72
0.28,"6,909",795,0.10,"135,573","284,997","10,796","68,130",0.19,0.86,0.71
0.29,"8,801","1,071",0.11,"144,374","276,196","11,867","67,059",0.20,0.85,0.69
0.3,"9,106","1,148",0.11,"153,480","267,090","13,015","65,911",0.20,0.84,0.67
0.31,"9,963","1,259",0.11,"163,443","257,127","14,274","64,652",0.20,0.82,0.64
0.32,"8,825","1,282",0.13,"172,268","248,302","15,556","63,370",0.20,0.80,0.62
0.33,"9,862","1,457",0.13,"182,130","238,440","17,013","61,913",0.21,0.78,0.60
0.34,"10,305","1,490",0.13,"192,435","228,135","18,503","60,423",0.21,0.77,0.58
0.35,"9,800","1,515",0.13,"202,235","218,335","20,018","58,908",0.21,0.75,0.56
0.36,"10,196","1,562",0.13,"212,431","208,139","21,580","57,346",0.22,0.73,0.53
0.37,"10,286","1,658",0.14,"222,717","197,853","23,238","55,688",0.22,0.71,0.51
0.38,"9,639","1,571",0.14,"232,356","188,214","24,809","54,117",0.22,0.69,0.49
0.39,"7,999","1,476",0.16,"240,355","180,215","26,285","52,641",0.23,0.67,0.47
0.4,"7,725","1,404",0.15,"248,080","172,490","27,689","51,237",0.23,0.65,0.45
0.41,"7,831","1,364",0.15,"255,911","164,659","29,053","49,873",0.23,0.63,0.43
0.42,"8,061","1,504",0.16,"263,972","156,598","30,557","48,369",0.24,0.61,0.41
0.43,"6,370","1,207",0.16,"270,342","150,228","31,764","47,162",0.24,0.60,0.40
0.44,"6,558","1,318",0.17,"276,900","143,670","33,082","45,844",0.24,0.58,0.38
0.45,"5,865","1,246",0.18,"282,765","137,805","34,328","44,598",0.24,0.57,0.37
0.46,"5,544","1,100",0.17,"288,309","132,261","35,428","43,498",0.25,0.55,0.35
0.47,"5,318","1,154",0.18,"293,627","126,943","36,582","42,344",0.25,0.54,0.34
0.48,"5,177","1,121",0.18,"298,804","121,766","37,703","41,223",0.25,0.52,0.33
0.49,"4,903","1,166",0.19,"303,707","116,863","38,869","40,057",0.26,0.51,0.31
0.5,"5,457","1,278",0.19,"309,164","111,406","40,147","38,779",0.26,0.49,0.30
0.51,"5,190","1,143",0.18,"314,354","106,216","41,290","37,636",0.26,0.48,0.29
0.52,"3,682",945,0.20,"318,036","102,534","42,235","36,691",0.26,0.46,0.28
0.53,"4,979","1,149",0.19,"323,015","97,555","43,384","35,542",0.27,0.45,0.27
0.54,"5,183","1,265",0.20,"328,198","92,372","44,649","34,277",0.27,0.43,0.25
0.55,"4,677","1,205",0.20,"332,875","87,695","45,854","33,072",0.27,0.42,0.24
0.56,"4,655","1,138",0.20,"337,530","83,040","46,992","31,934",0.28,0.40,0.23
0.57,"4,387","1,183",0.21,"341,917","78,653","48,175","30,751",0.28,0.39,0.22
0.58,"4,308","1,166",0.21,"346,225","74,345","49,341","29,585",0.28,0.37,0.21
0.59,"4,182","1,206",0.22,"350,407","70,163","50,547","28,379",0.29,0.36,0.20
0.6,"4,402","1,372",0.24,"354,809","65,761","51,919","27,007",0.29,0.34,0.19
0.61,"4,451","1,279",0.22,"359,260","61,310","53,198","25,728",0.30,0.33,0.17
0.62,"4,253","1,374",0.24,"363,513","57,057","54,572","24,354",0.30,0.31,0.16
0.63,"3,311","1,061",0.24,"366,824","53,746","55,633","23,293",0.30,0.30,0.15
0.64,"3,200","1,091",0.25,"370,024","50,546","56,724","22,202",0.31,0.28,0.15
0.65,"2,949",988,0.25,"372,973","47,597","57,712","21,214",0.31,0.27,0.14
0.66,"3,150","1,097",0.26,"376,123","44,447","58,809","20,117",0.31,0.25,0.13
0.67,"2,777","1,033",0.27,"378,900","41,670","59,842","19,084",0.31,0.24,0.12
0.68,"3,316","1,183",0.26,"382,216","38,354","61,025","17,901",0.32,0.23,0.11
0.69,"3,078","1,162",0.27,"385,294","35,276","62,187","16,739",0.32,0.21,0.10
0.7,"2,690",963,0.26,"387,984","32,586","63,150","15,776",0.33,0.20,0.10
0.71,"2,781","1,060",0.28,"390,765","29,805","64,210","14,716",0.33,0.19,0.09
0.72,"2,909","1,126",0.28,"393,674","26,896","65,336","13,590",0.34,0.17,0.08
0.73,"2,852","1,080",0.27,"396,526","24,044","66,416","12,510",0.34,0.16,0.07
0.74,"2,069",763,0.27,"398,595","21,975","67,179","11,747",0.35,0.15,0.07
0.75,"2,148",898,0.29,"400,743","19,827","68,077","10,849",0.35,0.14,0.06
0.76,"2,283",967,0.30,"403,026","17,544","69,044","9,882",0.36,0.13,0.05
0.77,"1,712",757,0.31,"404,738","15,832","69,801","9,125",0.37,0.12,0.05
0.78,"1,821",946,0.34,"406,559","14,011","70,747","8,179",0.37,0.10,0.04
0.79,"1,352",648,0.32,"407,911","12,659","71,395","7,531",0.37,0.10,0.04
0.8,"1,394",660,0.32,"409,305","11,265","72,055","6,871",0.38,0.09,0.04
0.81,"1,069",559,0.34,"410,374","10,196","72,614","6,312",0.38,0.08,0.03
0.82,"1,001",481,0.32,"411,375","9,195","73,095","5,831",0.39,0.07,0.03
0.83,987,547,0.36,"412,362","8,208","73,642","5,284",0.39,0.07,0.03
0.84,667,371,0.36,"413,029","7,541","74,013","4,913",0.39,0.06,0.02
0.85,899,464,0.34,"413,928","6,642","74,477","4,449",0.40,0.06,0.02
0.86,692,382,0.36,"414,620","5,950","74,859","4,067",0.41,0.05,0.02
0.87,587,379,0.39,"415,207","5,363","75,238","3,688",0.41,0.05,0.02
0.88,622,331,0.35,"415,829","4,741","75,569","3,357",0.41,0.04,0.02
0.89,718,428,0.37,"416,547","4,023","75,997","2,929",0.42,0.04,0.01
0.9,589,362,0.38,"417,136","3,434","76,359","2,567",0.43,0.03,0.01
0.91,399,309,0.44,"417,535","3,035","76,668","2,258",0.43,0.03,0.01
0.92,399,258,0.39,"417,934","2,636","76,926","2,000",0.43,0.03,0.01
0.93,331,226,0.41,"418,265","2,305","77,152","1,774",0.43,0.02,0.01
0.94,291,185,0.39,"418,556","2,014","77,337","1,589",0.44,0.02,0.01
0.95,273,215,0.44,"418,829","1,741","77,552","1,374",0.44,0.02,0.01
0.96,184,103,0.36,"419,013","1,557","77,655","1,271",0.45,0.02,0.01
0.97,190,130,0.41,"419,203","1,367","77,785","1,141",0.45,0.01,0.01
0.98,160,124,0.44,"419,363","1,207","77,909","1,017",0.46,0.01,0.00
0.99,177,120,0.40,"419,540","1,030","78,029",897,0.47,0.01,0.00
1.0,"1,030",897,0.47,"420,570",0,"78,926",0,nan,0.00,0.00
