p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"180,245",0,"33,825",0.16,1.00,1.00
0.05,0,0,nan,0,"180,245",0,"33,825",0.16,1.00,1.00
0.1,0,0,nan,0,"180,245",0,"33,825",0.16,1.00,1.00
0.15,9,1,0.10,9,"180,236",1,"33,824",0.16,1.00,1.00
0.2,52,1,0.02,61,"180,184",2,"33,823",0.16,1.00,1.00
0.25,515,16,0.03,576,"179,669",18,"33,807",0.16,1.00,1.00
0.3,"3,029",143,0.05,"3,605","176,640",161,"33,664",0.16,1.00,0.98
0.35,"12,145",693,0.05,"15,750","164,495",854,"32,971",0.17,0.97,0.92
0.4,"17,312","1,212",0.07,"33,062","147,183","2,066","31,759",0.18,0.94,0.84
0.45,"19,070","2,062",0.10,"52,132","128,113","4,128","29,697",0.19,0.88,0.74
0.5,"37,299","5,273",0.12,"89,431","90,814","9,401","24,424",0.21,0.72,0.54
0.55,"36,221","6,690",0.16,"125,652","54,593","16,091","17,734",0.25,0.52,0.34
0.6,"24,507","6,199",0.20,"150,159","30,086","22,290","11,535",0.28,0.34,0.19
0.65,"17,642","5,767",0.25,"167,801","12,444","28,057","5,768",0.32,0.17,0.09
0.7,"9,900","4,319",0.30,"177,701","2,544","32,376","1,449",0.36,0.04,0.02
0.75,"2,300","1,314",0.36,"180,001",244,"33,690",135,0.36,0.00,0.00
0.8,234,128,0.35,"180,235",10,"33,818",7,0.41,0.00,0.00
0.85,9,7,0.44,"180,244",1,"33,825",0,0.00,0.00,0.00
0.9,1,0,0.00,"180,245",0,"33,825",0,nan,0.00,0.00
0.95,0,0,nan,"180,245",0,"33,825",0,nan,0.00,0.00
1.0,0,0,nan,"180,245",0,"33,825",0,nan,0.00,0.00
