p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.05,"74,831","2,269",0.03,"74,831","345,739","2,269","76,657",0.18,0.97,0.85
0.1,"124,482","9,361",0.07,"199,313","221,257","11,630","67,296",0.23,0.85,0.58
0.15,"83,490","12,179",0.13,"282,803","137,767","23,809","55,117",0.29,0.70,0.39
0.2,"50,910","11,233",0.18,"333,713","86,857","35,042","43,884",0.34,0.56,0.26
0.25,"31,134","9,385",0.23,"364,847","55,723","44,427","34,499",0.38,0.44,0.18
0.3,"19,738","7,587",0.28,"384,585","35,985","52,014","26,912",0.43,0.34,0.13
0.35,"12,307","6,143",0.33,"396,892","23,678","58,157","20,769",0.47,0.26,0.09
0.4,"8,072","5,095",0.39,"404,964","15,606","63,252","15,674",0.50,0.20,0.06
0.45,"5,400","4,078",0.43,"410,364","10,206","67,330","11,596",0.53,0.15,0.04
0.5,"3,594","3,177",0.47,"413,958","6,612","70,507","8,419",0.56,0.11,0.03
0.55,"2,455","2,462",0.50,"416,413","4,157","72,969","5,957",0.59,0.08,0.02
0.6,"1,588","1,816",0.53,"418,001","2,569","74,785","4,141",0.62,0.05,0.01
0.65,"1,082","1,377",0.56,"419,083","1,487","76,162","2,764",0.65,0.04,0.01
0.7,661,974,0.60,"419,744",826,"77,136","1,790",0.68,0.02,0.01
0.75,416,736,0.64,"420,160",410,"77,872","1,054",0.72,0.01,0.00
0.8,256,576,0.69,"420,416",154,"78,448",478,0.76,0.01,0.00
0.85,125,334,0.73,"420,541",29,"78,782",144,0.83,0.00,0.00
0.9,27,134,0.83,"420,568",2,"78,916",10,0.83,0.00,0.00
0.95,2,10,0.83,"420,570",0,"78,926",0,nan,0.00,0.00
1.0,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
