p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,2,0,0.00,2,"420,568",0,"78,926",0.16,1.00,1.00
0.01,"2,029",126,0.06,"2,031","418,539",126,"78,800",0.16,1.00,1.00
0.02,"8,159",917,0.10,"10,190","410,380","1,043","77,883",0.16,0.99,0.98
0.03,"17,497","2,138",0.11,"27,687","392,883","3,181","75,745",0.16,0.96,0.94
0.04,"28,547","3,478",0.11,"56,234","364,336","6,659","72,267",0.17,0.92,0.87
0.05,"53,160","6,465",0.11,"109,394","311,176","13,124","65,802",0.17,0.83,0.75
0.06,"66,354","10,267",0.13,"175,748","244,822","23,391","55,535",0.18,0.70,0.60
0.07,"56,852","11,003",0.16,"232,600","187,970","34,394","44,532",0.19,0.56,0.47
0.08,"34,424","6,995",0.17,"267,024","153,546","41,389","37,537",0.20,0.48,0.38
0.09,"26,805","4,793",0.15,"293,829","126,741","46,182","32,744",0.21,0.41,0.32
0.1,"25,110","5,161",0.17,"318,939","101,631","51,343","27,583",0.21,0.35,0.26
0.11,"15,132","4,022",0.21,"334,071","86,499","55,365","23,561",0.21,0.30,0.22
0.12,"4,951","1,379",0.22,"339,022","81,548","56,744","22,182",0.21,0.28,0.21
0.13,"2,284",439,0.16,"341,306","79,264","57,183","21,743",0.22,0.28,0.20
0.14,"1,521",381,0.20,"342,827","77,743","57,564","21,362",0.22,0.27,0.20
0.15,386,127,0.25,"343,213","77,357","57,691","21,235",0.22,0.27,0.20
0.16,149,37,0.20,"343,362","77,208","57,728","21,198",0.22,0.27,0.20
0.17,162,25,0.13,"343,524","77,046","57,753","21,173",0.22,0.27,0.20
0.18,576,110,0.16,"344,100","76,470","57,863","21,063",0.22,0.27,0.20
0.19,"1,292",212,0.14,"345,392","75,178","58,075","20,851",0.22,0.26,0.19
0.2,"2,798",499,0.15,"348,190","72,380","58,574","20,352",0.22,0.26,0.19
0.21,"4,761",847,0.15,"352,951","67,619","59,421","19,505",0.22,0.25,0.17
0.22,"6,811","1,422",0.17,"359,762","60,808","60,843","18,083",0.23,0.23,0.16
0.23,"7,681","1,683",0.18,"367,443","53,127","62,526","16,400",0.24,0.21,0.14
0.24,"8,265","2,106",0.20,"375,708","44,862","64,632","14,294",0.24,0.18,0.12
0.25,"5,869","1,886",0.24,"381,577","38,993","66,518","12,408",0.24,0.16,0.10
0.26,"4,080",993,0.20,"385,657","34,913","67,511","11,415",0.25,0.14,0.09
0.27,"4,238","1,033",0.20,"389,895","30,675","68,544","10,382",0.25,0.13,0.08
0.28,"3,882","1,200",0.24,"393,777","26,793","69,744","9,182",0.26,0.12,0.07
0.29,"1,208",400,0.25,"394,985","25,585","70,144","8,782",0.26,0.11,0.07
0.3,488,108,0.18,"395,473","25,097","70,252","8,674",0.26,0.11,0.07
0.31,480,103,0.18,"395,953","24,617","70,355","8,571",0.26,0.11,0.07
0.32,447,133,0.23,"396,400","24,170","70,488","8,438",0.26,0.11,0.07
0.33,396,139,0.26,"396,796","23,774","70,627","8,299",0.26,0.11,0.06
0.34,"1,029",277,0.21,"397,825","22,745","70,904","8,022",0.26,0.10,0.06
0.35,"2,782",771,0.22,"400,607","19,963","71,675","7,251",0.27,0.09,0.05
0.36,"3,686","1,318",0.26,"404,293","16,277","72,993","5,933",0.27,0.08,0.04
0.37,"3,612","1,414",0.28,"407,905","12,665","74,407","4,519",0.26,0.06,0.03
0.38,"2,565",833,0.25,"410,470","10,100","75,240","3,686",0.27,0.05,0.03
0.39,"2,683",841,0.24,"413,153","7,417","76,081","2,845",0.28,0.04,0.02
0.4,"3,478","1,229",0.26,"416,631","3,939","77,310","1,616",0.29,0.02,0.01
