p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,1,0,0.00,1,"420,569",0,"78,926",0.16,1.00,1.00
0.1,"35,407",998,0.03,"35,408","385,162",998,"77,928",0.17,0.99,0.93
0.2,"163,130","12,983",0.07,"198,538","222,032","13,981","64,945",0.23,0.82,0.57
0.3,"140,116","25,128",0.15,"338,654","81,916","39,109","39,817",0.33,0.50,0.24
0.4,"57,977","20,213",0.26,"396,631","23,939","59,322","19,604",0.45,0.25,0.09
0.5,"18,386","12,252",0.40,"415,017","5,553","71,574","7,352",0.57,0.09,0.03
0.6,"4,865","5,835",0.55,"419,882",688,"77,409","1,517",0.69,0.02,0.00
0.7,658,"1,412",0.68,"420,540",30,"78,821",105,0.78,0.00,0.00
0.8,30,93,0.76,"420,570",0,"78,914",12,1.00,0.00,0.00
0.9,0,9,1.00,"420,570",0,"78,923",3,1.00,0.00,0.00
1.0,0,3,1.00,"420,570",0,"78,926",0,nan,0.00,0.00
