p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.1,"10,560",148,0.01,"10,560","410,010",148,"78,778",0.16,1.00,0.98
0.2,"56,901","1,695",0.03,"67,461","353,109","1,843","77,083",0.18,0.98,0.86
0.3,"78,478","4,611",0.06,"145,939","274,631","6,454","72,472",0.21,0.92,0.69
0.4,"79,479","8,104",0.09,"225,418","195,152","14,558","64,368",0.25,0.82,0.52
0.5,"68,308","10,967",0.14,"293,726","126,844","25,525","53,401",0.30,0.68,0.36
0.6,"52,857","12,971",0.20,"346,583","73,987","38,496","40,430",0.35,0.51,0.23
0.7,"37,116","13,569",0.27,"383,699","36,871","52,065","26,861",0.42,0.34,0.13
0.8,"22,836","12,887",0.36,"406,535","14,035","64,952","13,974",0.50,0.18,0.06
0.9,"11,571","10,189",0.47,"418,106","2,464","75,141","3,785",0.61,0.05,0.01
1.0,"2,464","3,785",0.61,"420,570",0,"78,926",0,nan,0.00,0.00
