p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.01,383,4,0.01,383,"420,187",4,"78,922",0.16,1.00,1.00
0.02,"7,431",98,0.01,"7,814","412,756",102,"78,824",0.16,1.00,0.98
0.03,"17,379",371,0.02,"25,193","395,377",473,"78,453",0.17,0.99,0.95
0.04,"23,846",744,0.03,"49,039","371,531","1,217","77,709",0.17,0.98,0.90
0.05,"25,981","1,039",0.04,"75,020","345,550","2,256","76,670",0.18,0.97,0.85
0.06,"26,886","1,391",0.05,"101,906","318,664","3,647","75,279",0.19,0.95,0.79
0.07,"26,211","1,692",0.06,"128,117","292,453","5,339","73,587",0.20,0.93,0.73
0.08,"25,476","1,862",0.07,"153,593","266,977","7,201","71,725",0.21,0.91,0.68
0.09,"23,714","2,100",0.08,"177,307","243,263","9,301","69,625",0.22,0.88,0.63
0.1,"21,969","2,321",0.10,"199,276","221,294","11,622","67,304",0.23,0.85,0.58
0.11,"19,933","2,418",0.11,"219,209","201,361","14,040","64,886",0.24,0.82,0.53
0.12,"18,506","2,372",0.11,"237,715","182,855","16,412","62,514",0.25,0.79,0.49
0.13,"16,406","2,484",0.13,"254,121","166,449","18,896","60,030",0.27,0.76,0.45
0.14,"14,976","2,436",0.14,"269,097","151,473","21,332","57,594",0.28,0.73,0.42
0.15,"13,780","2,332",0.14,"282,877","137,693","23,664","55,262",0.29,0.70,0.39
0.16,"12,466","2,345",0.16,"295,343","125,227","26,009","52,917",0.30,0.67,0.36
0.17,"11,081","2,367",0.18,"306,424","114,146","28,376","50,550",0.31,0.64,0.33
0.18,"10,010","2,290",0.19,"316,434","104,136","30,666","48,260",0.32,0.61,0.31
0.19,"9,107","2,142",0.19,"325,541","95,029","32,808","46,118",0.33,0.58,0.28
0.2,"8,347","2,142",0.20,"333,888","86,682","34,950","43,976",0.34,0.56,0.26
0.21,"7,429","2,049",0.22,"341,317","79,253","36,999","41,927",0.35,0.53,0.24
0.22,"6,749","1,977",0.23,"348,066","72,504","38,976","39,950",0.36,0.51,0.23
0.23,"6,141","1,967",0.24,"354,207","66,363","40,943","37,983",0.36,0.48,0.21
0.24,"5,614","1,813",0.24,"359,821","60,749","42,756","36,170",0.37,0.46,0.19
0.25,"5,008","1,724",0.26,"364,829","55,741","44,480","34,446",0.38,0.44,0.18
0.26,"4,664","1,628",0.26,"369,493","51,077","46,108","32,818",0.39,0.42,0.17
0.27,"4,288","1,657",0.28,"373,781","46,789","47,765","31,161",0.40,0.39,0.16
0.28,"3,856","1,569",0.29,"377,637","42,933","49,334","29,592",0.41,0.37,0.15
0.29,"3,489","1,464",0.30,"381,126","39,444","50,798","28,128",0.42,0.36,0.14
0.3,"3,332","1,396",0.30,"384,458","36,112","52,194","26,732",0.43,0.34,0.13
0.31,"2,943","1,345",0.31,"387,401","33,169","53,539","25,387",0.43,0.32,0.12
0.32,"2,613","1,234",0.32,"390,014","30,556","54,773","24,153",0.44,0.31,0.11
0.33,"2,484","1,229",0.33,"392,498","28,072","56,002","22,924",0.45,0.29,0.10
0.34,"2,229","1,197",0.35,"394,727","25,843","57,199","21,727",0.46,0.28,0.10
0.35,"2,097","1,051",0.33,"396,824","23,746","58,250","20,676",0.47,0.26,0.09
0.36,"1,903","1,109",0.37,"398,727","21,843","59,359","19,567",0.47,0.25,0.08
0.37,"1,702","1,017",0.37,"400,429","20,141","60,376","18,550",0.48,0.24,0.08
0.38,"1,575","1,009",0.39,"402,004","18,566","61,385","17,541",0.49,0.22,0.07
0.39,"1,527",972,0.39,"403,531","17,039","62,357","16,569",0.49,0.21,0.07
0.4,"1,365",964,0.41,"404,896","15,674","63,321","15,605",0.50,0.20,0.06
0.41,"1,278",916,0.42,"406,174","14,396","64,237","14,689",0.51,0.19,0.06
