p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,572,24,0.04,572,"419,998",24,"78,902",0.16,1.00,1.00
0.01,"1,717",84,0.05,"2,289","418,281",108,"78,818",0.16,1.00,1.00
0.02,"4,479",240,0.05,"6,768","413,802",348,"78,578",0.16,1.00,0.99
0.03,"8,266",434,0.05,"15,034","405,536",782,"78,144",0.16,0.99,0.97
0.04,"11,584",702,0.06,"26,618","393,952","1,484","77,442",0.16,0.98,0.94
0.05,"13,177",767,0.06,"39,795","380,775","2,251","76,675",0.17,0.97,0.92
0.06,"12,247",899,0.07,"52,042","368,528","3,150","75,776",0.17,0.96,0.89
0.07,"9,934",696,0.07,"61,976","358,594","3,846","75,080",0.17,0.95,0.87
0.08,"7,053",576,0.08,"69,029","351,541","4,422","74,504",0.17,0.94,0.85
0.09,"6,084",466,0.07,"75,113","345,457","4,888","74,038",0.18,0.94,0.84
0.1,"4,345",377,0.08,"79,458","341,112","5,265","73,661",0.18,0.93,0.83
0.11,"4,021",379,0.09,"83,479","337,091","5,644","73,282",0.18,0.93,0.82
0.12,"3,934",368,0.09,"87,413","333,157","6,012","72,914",0.18,0.92,0.81
0.13,"3,728",411,0.10,"91,141","329,429","6,423","72,503",0.18,0.92,0.80
0.14,"5,199",573,0.10,"96,340","324,230","6,996","71,930",0.18,0.91,0.79
0.15,"4,762",559,0.11,"101,102","319,468","7,555","71,371",0.18,0.90,0.78
0.16,"5,781",628,0.10,"106,883","313,687","8,183","70,743",0.18,0.90,0.77
0.17,"6,427",779,0.11,"113,310","307,260","8,962","69,964",0.19,0.89,0.76
0.18,"6,435",750,0.10,"119,745","300,825","9,712","69,214",0.19,0.88,0.74
0.19,"7,401",939,0.11,"127,146","293,424","10,651","68,275",0.19,0.87,0.72
0.2,"7,176",975,0.12,"134,322","286,248","11,626","67,300",0.19,0.85,0.71
0.21,"8,892","1,129",0.11,"143,214","277,356","12,755","66,171",0.19,0.84,0.69
0.22,"9,389","1,188",0.11,"152,603","267,967","13,943","64,983",0.20,0.82,0.67
