p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"4,207",33,0.01,"4,207","416,363",33,"78,893",0.16,1.00,0.99
0.1,"14,467",266,0.02,"18,674","401,896",299,"78,627",0.16,1.00,0.96
0.2,"34,051","1,266",0.04,"52,725","367,845","1,565","77,361",0.17,0.98,0.89
0.3,"59,410","3,672",0.06,"112,135","308,435","5,237","73,689",0.19,0.93,0.77
0.4,"83,560","8,236",0.09,"195,695","224,875","13,473","65,453",0.23,0.83,0.58
0.5,"85,701","12,976",0.13,"281,396","139,174","26,449","52,477",0.27,0.66,0.38
0.6,"67,186","15,626",0.19,"348,582","71,988","42,075","36,851",0.34,0.47,0.22
0.7,"40,175","14,094",0.26,"388,757","31,813","56,169","22,757",0.42,0.29,0.11
0.8,"19,593","10,711",0.35,"408,350","12,220","66,880","12,046",0.50,0.15,0.05
0.9,"8,849","7,451",0.46,"417,199","3,371","74,331","4,595",0.58,0.06,0.02
1.0,"3,371","4,595",0.58,"420,570",0,"78,926",0,nan,0.00,0.00
