p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"180,245",0,"33,825",0.16,1.00,1.00
0.05,986,7,0.01,986,"179,259",7,"33,818",0.16,1.00,1.00
0.1,"5,031",39,0.01,"6,017","174,228",46,"33,779",0.16,1.00,0.97
0.15,"9,351",147,0.02,"15,368","164,877",193,"33,632",0.17,0.99,0.93
0.2,"12,815",319,0.02,"28,183","152,062",512,"33,313",0.18,0.98,0.87
0.25,"15,033",598,0.04,"43,216","137,029","1,110","32,715",0.19,0.97,0.79
0.3,"16,812",984,0.06,"60,028","120,217","2,094","31,731",0.21,0.94,0.71
0.35,"18,275","1,385",0.07,"78,303","101,942","3,479","30,346",0.23,0.90,0.62
0.4,"19,032","1,941",0.09,"97,335","82,910","5,420","28,405",0.26,0.84,0.52
0.45,"18,267","2,514",0.12,"115,602","64,643","7,934","25,891",0.29,0.77,0.42
0.5,"16,914","3,114",0.16,"132,516","47,729","11,048","22,777",0.32,0.67,0.33
0.55,"14,495","3,705",0.20,"147,011","33,234","14,753","19,072",0.36,0.56,0.24
0.6,"11,759","3,764",0.24,"158,770","21,475","18,517","15,308",0.42,0.45,0.17
0.65,"8,571","3,517",0.29,"167,341","12,904","22,034","11,791",0.48,0.35,0.12
0.7,"5,617","3,206",0.36,"172,958","7,287","25,240","8,585",0.54,0.25,0.07
0.75,"3,509","2,712",0.44,"176,467","3,778","27,952","5,873",0.61,0.17,0.05
0.8,"2,074","2,235",0.52,"178,541","1,704","30,187","3,638",0.68,0.11,0.02
0.85,"1,104","1,900",0.63,"179,645",600,"32,087","1,738",0.74,0.05,0.01
0.9,505,"1,428",0.74,"180,150",95,"33,515",310,0.77,0.01,0.00
0.95,94,307,0.77,"180,244",1,"33,822",3,0.75,0.00,0.00
1.0,1,3,0.75,"180,245",0,"33,825",0,nan,0.00,0.00
