p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"2,707",18,0.01,"2,707","177,538",18,"33,807",0.16,1.00,0.99
0.05,"4,211",52,0.01,"6,918","173,327",70,"33,755",0.16,1.00,0.97
0.1,"6,703",119,0.02,"13,621","166,624",189,"33,636",0.17,0.99,0.94
0.15,"9,051",199,0.02,"22,672","157,573",388,"33,437",0.18,0.99,0.89
0.2,"10,809",320,0.03,"33,481","146,764",708,"33,117",0.18,0.98,0.84
0.25,"12,605",566,0.04,"46,086","134,159","1,274","32,551",0.20,0.96,0.78
0.3,"14,276",843,0.06,"60,362","119,883","2,117","31,708",0.21,0.94,0.71
0.35,"15,412","1,191",0.07,"75,774","104,471","3,308","30,517",0.23,0.90,0.63
0.4,"16,288","1,616",0.09,"92,062","88,183","4,924","28,901",0.25,0.85,0.55
0.45,"16,056","2,120",0.12,"108,118","72,127","7,044","26,781",0.27,0.79,0.46
0.5,"15,317","2,465",0.14,"123,435","56,810","9,509","24,316",0.30,0.72,0.38
0.55,"14,114","2,841",0.17,"137,549","42,696","12,350","21,475",0.33,0.63,0.30
0.6,"12,085","3,221",0.21,"149,634","30,611","15,571","18,254",0.37,0.54,0.23
0.65,"9,967","3,207",0.24,"159,601","20,644","18,778","15,047",0.42,0.44,0.17
0.7,"7,499","3,189",0.30,"167,100","13,145","21,967","11,858",0.47,0.35,0.12
0.75,"5,200","2,908",0.36,"172,300","7,945","24,875","8,950",0.53,0.26,0.08
0.8,"3,520","2,585",0.42,"175,820","4,425","27,460","6,365",0.59,0.19,0.05
0.85,"2,119","2,162",0.51,"177,939","2,306","29,622","4,203",0.65,0.12,0.03
0.9,"1,232","1,643",0.57,"179,171","1,074","31,265","2,560",0.70,0.08,0.02
0.95,633,"1,216",0.66,"179,804",441,"32,481","1,344",0.75,0.04,0.01
1.0,441,"1,344",0.75,"180,245",0,"33,825",0,nan,0.00,0.00
