p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"10,525",332,0.03,"10,525","410,045",332,"78,594",0.16,1.00,0.98
0.01,697,20,0.03,"11,222","409,348",352,"78,574",0.16,1.00,0.98
0.02,"1,454",72,0.05,"12,676","407,894",424,"78,502",0.16,0.99,0.97
0.03,"1,381",59,0.04,"14,057","406,513",483,"78,443",0.16,0.99,0.97
0.04,"2,559",114,0.04,"16,616","403,954",597,"78,329",0.16,0.99,0.97
0.05,"2,696",127,0.04,"19,312","401,258",724,"78,202",0.16,0.99,0.96
0.06,"3,436",164,0.05,"22,748","397,822",888,"78,038",0.16,0.99,0.95
0.07,"2,639",154,0.06,"25,387","395,183","1,042","77,884",0.16,0.99,0.95
0.08,"2,478",131,0.05,"27,865","392,705","1,173","77,753",0.17,0.99,0.94
0.09,"3,450",180,0.05,"31,315","389,255","1,353","77,573",0.17,0.98,0.93
0.1,"3,603",216,0.06,"34,918","385,652","1,569","77,357",0.17,0.98,0.93
0.11,"1,922",119,0.06,"36,840","383,730","1,688","77,238",0.17,0.98,0.92
0.12,"3,483",224,0.06,"40,323","380,247","1,912","77,014",0.17,0.98,0.92
0.13,"1,928",122,0.06,"42,251","378,319","2,034","76,892",0.17,0.97,0.91
0.14,"4,060",263,0.06,"46,311","374,259","2,297","76,629",0.17,0.97,0.90
0.15,"2,756",193,0.07,"49,067","371,503","2,490","76,436",0.17,0.97,0.90
0.16,"2,754",174,0.06,"51,821","368,749","2,664","76,262",0.17,0.97,0.89
0.17,"3,934",270,0.06,"55,755","364,815","2,934","75,992",0.17,0.96,0.88
0.18,"3,040",225,0.07,"58,795","361,775","3,159","75,767",0.17,0.96,0.88
0.19,"3,206",217,0.06,"62,001","358,569","3,376","75,550",0.17,0.96,0.87
0.2,"3,365",250,0.07,"65,366","355,204","3,626","75,300",0.17,0.95,0.86
0.21,"3,718",254,0.06,"69,084","351,486","3,880","75,046",0.18,0.95,0.85
0.22,"3,157",280,0.08,"72,241","348,329","4,160","74,766",0.18,0.95,0.85
0.23,"2,521",187,0.07,"74,762","345,808","4,347","74,579",0.18,0.94,0.84
0.24,"3,136",264,0.08,"77,898","342,672","4,611","74,315",0.18,0.94,0.83
0.25,"3,373",270,0.07,"81,271","339,299","4,881","74,045",0.18,0.94,0.83
0.26,"2,870",267,0.09,"84,141","336,429","5,148","73,778",0.18,0.93,0.82
0.27,"3,295",285,0.08,"87,436","333,134","5,433","73,493",0.18,0.93,0.81
0.28,"3,589",328,0.08,"91,025","329,545","5,761","73,165",0.18,0.93,0.81
0.29,"3,262",292,0.08,"94,287","326,283","6,053","72,873",0.18,0.92,0.80
0.3,"3,110",291,0.09,"97,397","323,173","6,344","72,582",0.18,0.92,0.79
0.31,"3,843",395,0.09,"101,240","319,330","6,739","72,187",0.18,0.91,0.78
0.32,"4,530",484,0.10,"105,770","314,800","7,223","71,703",0.19,0.91,0.77
0.33,"4,336",472,0.10,"110,106","310,464","7,695","71,231",0.19,0.90,0.76
0.34,"4,001",453,0.10,"114,107","306,463","8,148","70,778",0.19,0.90,0.76
0.35,"4,550",508,0.10,"118,657","301,913","8,656","70,270",0.19,0.89,0.75
0.36,"5,140",598,0.10,"123,797","296,773","9,254","69,672",0.19,0.88,0.73
0.37,"5,425",603,0.10,"129,222","291,348","9,857","69,069",0.19,0.88,0.72
0.38,"5,327",608,0.10,"134,549","286,021","10,465","68,461",0.19,0.87,0.71
0.39,"4,917",641,0.12,"139,466","281,104","11,106","67,820",0.19,0.86,0.70
0.4,"6,390",774,0.11,"145,856","274,714","11,880","67,046",0.20,0.85,0.68
0.41,"5,515",714,0.11,"151,371","269,199","12,594","66,332",0.20,0.84,0.67
0.42,"6,399",873,0.12,"157,770","262,800","13,467","65,459",0.20,0.83,0.66
0.43,"6,294",856,0.12,"164,064","256,506","14,323","64,603",0.20,0.82,0.64
0.44,"6,580",876,0.12,"170,644","249,926","15,199","63,727",0.20,0.81,0.63
0.45,"8,368","1,143",0.12,"179,012","241,558","16,342","62,584",0.21,0.79,0.61
0.46,"8,035","1,070",0.12,"187,047","233,523","17,412","61,514",0.21,0.78,0.59
0.47,"9,483","1,350",0.12,"196,530","224,040","18,762","60,164",0.21,0.76,0.57
0.48,"7,195","1,133",0.14,"203,725","216,845","19,895","59,031",0.21,0.75,0.55
0.49,"8,271","1,298",0.14,"211,996","208,574","21,193","57,733",0.22,0.73,0.53
0.5,"6,469","1,074",0.14,"218,465","202,105","22,267","56,659",0.22,0.72,0.52
0.51,"8,650","1,424",0.14,"227,115","193,455","23,691","55,235",0.22,0.70,0.50
0.52,"7,583","1,338",0.15,"234,698","185,872","25,029","53,897",0.22,0.68,0.48
0.53,"7,632","1,353",0.15,"242,330","178,240","26,382","52,544",0.23,0.67,0.46
0.54,"8,301","1,418",0.15,"250,631","169,939","27,800","51,126",0.23,0.65,0.44
0.55,"8,718","1,594",0.15,"259,349","161,221","29,394","49,532",0.24,0.63,0.42
0.56,"7,881","1,521",0.16,"267,230","153,340","30,915","48,011",0.24,0.61,0.40
0.57,"6,857","1,405",0.17,"274,087","146,483","32,320","46,606",0.24,0.59,0.39
0.58,"6,577","1,357",0.17,"280,664","139,906","33,677","45,249",0.24,0.57,0.37
0.59,"5,655","1,171",0.17,"286,319","134,251","34,848","44,078",0.25,0.56,0.36
0.6,"5,138","1,126",0.18,"291,457","129,113","35,974","42,952",0.25,0.54,0.34
0.61,"5,345","1,209",0.18,"296,802","123,768","37,183","41,743",0.25,0.53,0.33
0.62,"5,248","1,181",0.18,"302,050","118,520","38,364","40,562",0.25,0.51,0.32
0.63,"5,720","1,258",0.18,"307,770","112,800","39,622","39,304",0.26,0.50,0.30
0.64,"4,439","1,046",0.19,"312,209","108,361","40,668","38,258",0.26,0.48,0.29
0.65,"4,925","1,217",0.20,"317,134","103,436","41,885","37,041",0.26,0.47,0.28
0.66,"5,012","1,210",0.19,"322,146","98,424","43,095","35,831",0.27,0.45,0.27
0.67,"4,629","1,120",0.19,"326,775","93,795","44,215","34,711",0.27,0.44,0.26
0.68,"4,085","1,085",0.21,"330,860","89,710","45,300","33,626",0.27,0.43,0.25
0.69,"5,690","1,541",0.21,"336,550","84,020","46,841","32,085",0.28,0.41,0.23
0.7,"4,254","1,129",0.21,"340,804","79,766","47,970","30,956",0.28,0.39,0.22
0.71,"3,857","1,014",0.21,"344,661","75,909","48,984","29,942",0.28,0.38,0.21
0.72,"4,350","1,323",0.23,"349,011","71,559","50,307","28,619",0.29,0.36,0.20
0.73,"4,065","1,241",0.23,"353,076","67,494","51,548","27,378",0.29,0.35,0.19
0.74,"3,363","1,012",0.23,"356,439","64,131","52,560","26,366",0.29,0.33,0.18
0.75,"3,947","1,232",0.24,"360,386","60,184","53,792","25,134",0.29,0.32,0.17
0.76,"3,909","1,323",0.25,"364,295","56,275","55,115","23,811",0.30,0.30,0.16
0.77,"3,636","1,224",0.25,"367,931","52,639","56,339","22,587",0.30,0.29,0.15
0.78,"3,407","1,077",0.24,"371,338","49,232","57,416","21,510",0.30,0.27,0.14
0.79,"3,779","1,264",0.25,"375,117","45,453","58,680","20,246",0.31,0.26,0.13
0.8,"3,698","1,211",0.25,"378,815","41,755","59,891","19,035",0.31,0.24,0.12
0.81,"3,522","1,255",0.26,"382,337","38,233","61,146","17,780",0.32,0.23,0.11
0.82,"3,912","1,426",0.27,"386,249","34,321","62,572","16,354",0.32,0.21,0.10
0.83,"3,581","1,444",0.29,"389,830","30,740","64,016","14,910",0.33,0.19,0.09
0.84,"3,585","1,314",0.27,"393,415","27,155","65,330","13,596",0.33,0.17,0.08
0.85,"2,721","1,063",0.28,"396,136","24,434","66,393","12,533",0.34,0.16,0.07
0.86,"2,112",853,0.29,"398,248","22,322","67,246","11,680",0.34,0.15,0.07
0.87,"2,480","1,080",0.30,"400,728","19,842","68,326","10,600",0.35,0.13,0.06
0.88,"2,386","1,035",0.30,"403,114","17,456","69,361","9,565",0.35,0.12,0.05
0.89,"1,896",882,0.32,"405,010","15,560","70,243","8,683",0.36,0.11,0.05
0.9,"1,872",821,0.30,"406,882","13,688","71,064","7,862",0.36,0.10,0.04
0.91,"1,539",730,0.32,"408,421","12,149","71,794","7,132",0.37,0.09,0.04
0.92,"1,510",726,0.32,"409,931","10,639","72,520","6,406",0.38,0.08,0.03
0.93,"1,417",700,0.33,"411,348","9,222","73,220","5,706",0.38,0.07,0.03
0.94,"1,526",834,0.35,"412,874","7,696","74,054","4,872",0.39,0.06,0.03
0.95,993,561,0.36,"413,867","6,703","74,615","4,311",0.39,0.05,0.02
0.96,"1,088",571,0.34,"414,955","5,615","75,186","3,740",0.40,0.05,0.02
0.97,981,578,0.37,"415,936","4,634","75,764","3,162",0.41,0.04,0.02
0.98,715,391,0.35,"416,651","3,919","76,155","2,771",0.41,0.04,0.01
0.99,574,369,0.39,"417,225","3,345","76,524","2,402",0.42,0.03,0.01
1.0,"3,345","2,402",0.42,"420,570",0,"78,926",0,nan,0.00,0.00
