p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"4,592",0,0.00,"4,592","415,978",0,"78,926",0.16,1.00,0.99
0.05,"12,552",0,0.00,"17,144","403,426",0,"78,926",0.16,1.00,0.97
0.1,"23,721",0,0.00,"40,865","379,705",0,"78,926",0.17,1.00,0.92
0.15,"30,677",0,0.00,"71,542","349,028",0,"78,926",0.18,1.00,0.86
0.2,"39,090",0,0.00,"110,632","309,938",0,"78,926",0.20,1.00,0.78
0.25,"45,028",0,0.00,"155,660","264,910",0,"78,926",0.23,1.00,0.69
0.3,"47,339",0,0.00,"202,999","217,571",0,"78,926",0.27,1.00,0.59
0.35,"40,205",0,0.00,"243,204","177,366",0,"78,926",0.31,1.00,0.51
0.4,"38,697",1,0.00,"281,901","138,669",1,"78,925",0.36,1.00,0.44
0.45,"33,500",4,0.00,"315,401","105,169",5,"78,921",0.43,1.00,0.37
0.5,"27,002",22,0.00,"342,403","78,167",27,"78,899",0.50,1.00,0.31
0.55,"18,587",113,0.01,"360,990","59,580",140,"78,786",0.57,1.00,0.28
0.6,"15,642",470,0.03,"376,632","43,938",610,"78,316",0.64,0.99,0.24
0.65,"12,393","1,660",0.12,"389,025","31,545","2,270","76,656",0.71,0.97,0.22
0.7,"9,662","4,206",0.30,"398,687","21,883","6,476","72,450",0.77,0.92,0.19
0.75,"8,068","8,523",0.51,"406,755","13,815","14,999","63,927",0.82,0.81,0.16
0.8,"6,031","13,035",0.68,"412,786","7,784","28,034","50,892",0.87,0.64,0.12
0.85,"3,850","15,895",0.81,"416,636","3,934","43,929","34,997",0.90,0.44,0.08
0.9,"2,465","13,990",0.85,"419,101","1,469","57,919","21,007",0.93,0.27,0.04
0.95,"1,257","13,956",0.92,"420,358",212,"71,875","7,051",0.97,0.09,0.01
1.0,212,"7,051",0.97,"420,570",0,"78,926",0,nan,0.00,0.00
