p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.01,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.02,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.03,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.04,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.05,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.06,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.07,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.08,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.09,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.1,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.11,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.12,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.13,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.14,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.15,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.16,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.17,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.18,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.19,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.2,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.21,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.22,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.23,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.24,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.25,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.26,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.27,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.28,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.29,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.3,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.31,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.32,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.33,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.34,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.35,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.36,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.37,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.38,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.39,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.4,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.41,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.42,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.43,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.44,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.45,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.46,"3,940",144,0.04,"3,940","416,630",144,"78,782",0.16,1.00,0.99
0.47,"23,806","1,152",0.05,"27,746","392,824","1,296","77,630",0.17,0.98,0.94
0.48,"60,893","4,234",0.07,"88,639","331,931","5,530","73,396",0.18,0.93,0.81
0.49,"68,811","7,199",0.09,"157,450","263,120","12,729","66,197",0.20,0.84,0.66
0.5,"123,936","19,044",0.13,"281,386","139,184","31,773","47,153",0.25,0.60,0.37
0.51,"63,335","14,177",0.18,"344,721","75,849","45,950","32,976",0.30,0.42,0.22
0.52,"49,517","15,790",0.24,"394,238","26,332","61,740","17,186",0.39,0.22,0.09
0.53,"14,382","7,640",0.35,"408,620","11,950","69,380","9,546",0.44,0.12,0.04
0.54,"6,991","4,849",0.41,"415,611","4,959","74,229","4,697",0.49,0.06,0.02
0.55,"4,284","3,964",0.48,"419,895",675,"78,193",733,0.52,0.01,0.00
0.56,667,725,0.52,"420,562",8,"78,918",8,0.50,0.00,0.00
0.57,8,8,0.50,"420,570",0,"78,926",0,nan,0.00,0.00
0.58,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.59,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.6,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.61,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.62,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.63,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.64,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.65,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.66,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.67,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.68,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.69,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.7,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.71,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.72,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.73,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.74,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.75,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.76,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.77,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
