p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"6,132",172,0.03,"6,132","414,438",172,"78,754",0.16,1.00,0.99
0.05,"9,760",398,0.04,"15,892","404,678",570,"78,356",0.16,0.99,0.97
0.1,"15,766",832,0.05,"31,658","388,912","1,402","77,524",0.17,0.98,0.93
0.15,"21,157","1,277",0.06,"52,815","367,755","2,679","76,247",0.17,0.97,0.89
0.2,"17,074","1,247",0.07,"69,889","350,681","3,926","75,000",0.18,0.95,0.85
0.25,"16,492","1,388",0.08,"86,381","334,189","5,314","73,612",0.18,0.93,0.82
0.3,"21,301","2,008",0.09,"107,682","312,888","7,322","71,604",0.19,0.91,0.77
0.35,"29,437","3,320",0.10,"137,119","283,451","10,642","68,284",0.19,0.87,0.70
0.4,"34,178","4,399",0.11,"171,297","249,273","15,041","63,885",0.20,0.81,0.63
0.45,"38,337","5,712",0.13,"209,634","210,936","20,753","58,173",0.22,0.74,0.54
0.5,"32,026","5,384",0.14,"241,660","178,910","26,137","52,789",0.23,0.67,0.46
0.55,"30,923","5,900",0.16,"272,583","147,987","32,037","46,889",0.24,0.59,0.39
0.6,"29,350","6,250",0.18,"301,933","118,637","38,287","40,639",0.26,0.51,0.32
0.65,"23,971","5,672",0.19,"325,904","94,666","43,959","34,967",0.27,0.44,0.26
0.7,"23,166","6,352",0.22,"349,070","71,500","50,311","28,615",0.29,0.36,0.20
0.75,"19,183","5,854",0.23,"368,253","52,317","56,165","22,761",0.30,0.29,0.15
0.8,"18,280","6,691",0.27,"386,533","34,037","62,856","16,070",0.32,0.20,0.10
0.85,"14,510","5,841",0.29,"401,043","19,527","68,697","10,229",0.34,0.13,0.06
0.9,"9,360","4,159",0.31,"410,403","10,167","72,856","6,070",0.37,0.08,0.03
0.95,"5,762","3,098",0.35,"416,165","4,405","75,954","2,972",0.40,0.04,0.01
1.0,"4,405","2,972",0.40,"420,570",0,"78,926",0,nan,0.00,0.00
