p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"65,799",0,0.00,"65,799","336,920",0,"78,926",0.19,1.00,0.86
0.05,165,0,0.00,"65,964","336,755",0,"78,926",0.19,1.00,0.86
0.1,"79,752",2,0.00,"145,716","257,003",2,"78,924",0.23,1.00,0.70
0.15,320,0,0.00,"146,036","256,683",2,"78,924",0.24,1.00,0.70
0.2,"77,139",17,0.00,"223,175","179,544",19,"78,907",0.31,1.00,0.54
0.25,388,2,0.01,"223,563","179,156",21,"78,905",0.31,1.00,0.54
0.3,"63,639",123,0.00,"287,202","115,517",144,"78,782",0.41,1.00,0.40
0.35,357,6,0.02,"287,559","115,160",150,"78,776",0.41,1.00,0.40
0.4,"47,115",549,0.01,"334,674","68,045",699,"78,227",0.53,0.99,0.30
0.45,300,22,0.07,"334,974","67,745",721,"78,205",0.54,0.99,0.30
0.5,"31,568","1,850",0.06,"366,542","36,177","2,571","76,355",0.68,0.97,0.23
0.55,244,65,0.21,"366,786","35,933","2,636","76,290",0.68,0.97,0.23
0.6,"19,154","4,964",0.21,"385,940","16,779","7,600","71,326",0.81,0.90,0.18
0.65,215,100,0.32,"386,155","16,564","7,700","71,226",0.81,0.90,0.18
0.7,"9,782","10,532",0.52,"395,937","6,782","18,232","60,694",0.90,0.77,0.14
0.75,177,152,0.46,"396,114","6,605","18,384","60,542",0.90,0.77,0.14
0.8,"4,526","17,231",0.79,"400,640","2,079","35,615","43,311",0.95,0.55,0.09
0.85,137,187,0.58,"400,777","1,942","35,802","43,124",0.96,0.55,0.09
0.9,"1,525","22,194",0.94,"402,302",417,"57,996","20,930",0.98,0.27,0.04
0.95,77,151,0.66,"402,379",340,"58,147","20,779",0.98,0.26,0.04
1.0,340,"20,779",0.98,"402,719",0,"78,926",0,nan,0.00,0.00
