p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"3,192",60,0.02,"3,192","177,053",60,"33,765",0.16,1.00,0.98
0.01,448,13,0.03,"3,640","176,605",73,"33,752",0.16,1.00,0.98
0.02,594,19,0.03,"4,234","176,011",92,"33,733",0.16,1.00,0.98
0.03,571,23,0.04,"4,805","175,440",115,"33,710",0.16,1.00,0.98
0.04,606,19,0.03,"5,411","174,834",134,"33,691",0.16,1.00,0.97
0.05,682,21,0.03,"6,093","174,152",155,"33,670",0.16,1.00,0.97
0.06,735,17,0.02,"6,828","173,417",172,"33,653",0.16,0.99,0.97
0.07,801,29,0.03,"7,629","172,616",201,"33,624",0.16,0.99,0.96
0.08,819,25,0.03,"8,448","171,797",226,"33,599",0.16,0.99,0.96
0.09,899,37,0.04,"9,347","170,898",263,"33,562",0.16,0.99,0.96
0.1,919,46,0.05,"10,266","169,979",309,"33,516",0.16,0.99,0.95
0.11,"1,040",38,0.04,"11,306","168,939",347,"33,478",0.17,0.99,0.95
0.12,"1,121",53,0.05,"12,427","167,818",400,"33,425",0.17,0.99,0.94
0.13,"1,195",55,0.04,"13,622","166,623",455,"33,370",0.17,0.99,0.93
0.14,"1,191",56,0.04,"14,813","165,432",511,"33,314",0.17,0.98,0.93
0.15,"1,327",65,0.05,"16,140","164,105",576,"33,249",0.17,0.98,0.92
0.16,"1,446",59,0.04,"17,586","162,659",635,"33,190",0.17,0.98,0.91
0.17,"1,578",63,0.04,"19,164","161,081",698,"33,127",0.17,0.98,0.91
0.18,"1,593",95,0.06,"20,757","159,488",793,"33,032",0.17,0.98,0.90
0.19,"1,616",99,0.06,"22,373","157,872",892,"32,933",0.17,0.97,0.89
0.2,"1,742",111,0.06,"24,115","156,130","1,003","32,822",0.17,0.97,0.88
0.21,"1,909",117,0.06,"26,024","154,221","1,120","32,705",0.17,0.97,0.87
0.22,"2,082",127,0.06,"28,106","152,139","1,247","32,578",0.18,0.96,0.86
0.23,"2,057",130,0.06,"30,163","150,082","1,377","32,448",0.18,0.96,0.85
0.24,"2,247",138,0.06,"32,410","147,835","1,515","32,310",0.18,0.96,0.84
0.25,"2,294",178,0.07,"34,704","145,541","1,693","32,132",0.18,0.95,0.83
0.26,"2,334",167,0.07,"37,038","143,207","1,860","31,965",0.18,0.95,0.82
0.27,"2,533",188,0.07,"39,571","140,674","2,048","31,777",0.18,0.94,0.81
0.28,"2,549",206,0.07,"42,120","138,125","2,254","31,571",0.19,0.93,0.79
0.29,"2,721",223,0.08,"44,841","135,404","2,477","31,348",0.19,0.93,0.78
0.3,"2,646",228,0.08,"47,487","132,758","2,705","31,120",0.19,0.92,0.77
0.31,"3,017",264,0.08,"50,504","129,741","2,969","30,856",0.19,0.91,0.75
0.32,"3,057",266,0.08,"53,561","126,684","3,235","30,590",0.19,0.90,0.73
0.33,"2,976",312,0.09,"56,537","123,708","3,547","30,278",0.20,0.90,0.72
0.34,"2,982",277,0.08,"59,519","120,726","3,824","30,001",0.20,0.89,0.70
0.35,"3,057",319,0.09,"62,576","117,669","4,143","29,682",0.20,0.88,0.69
0.36,"3,139",303,0.09,"65,715","114,530","4,446","29,379",0.20,0.87,0.67
0.37,"3,225",336,0.09,"68,940","111,305","4,782","29,043",0.21,0.86,0.66
0.38,"3,310",370,0.10,"72,250","107,995","5,152","28,673",0.21,0.85,0.64
0.39,"3,460",399,0.10,"75,710","104,535","5,551","28,274",0.21,0.84,0.62
0.4,"3,491",416,0.11,"79,201","101,044","5,967","27,858",0.22,0.82,0.60
