p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"2,369",0,0.00,"2,369","418,201",0,"78,926",0.16,1.00,1.00
0.01,"1,775",0,0.00,"4,144","416,426",0,"78,926",0.16,1.00,0.99
0.02,"1,022",0,0.00,"5,166","415,404",0,"78,926",0.16,1.00,0.99
0.03,"1,643",0,0.00,"6,809","413,761",0,"78,926",0.16,1.00,0.99
0.04,"1,371",0,0.00,"8,180","412,390",0,"78,926",0.16,1.00,0.98
0.05,"1,495",0,0.00,"9,675","410,895",0,"78,926",0.16,1.00,0.98
0.06,"1,111",0,0.00,"10,786","409,784",0,"78,926",0.16,1.00,0.98
0.07,"1,496",0,0.00,"12,282","408,288",0,"78,926",0.16,1.00,0.98
0.08,"1,479",0,0.00,"13,761","406,809",0,"78,926",0.16,1.00,0.97
0.09,"1,270",0,0.00,"15,031","405,539",0,"78,926",0.16,1.00,0.97
0.1,"1,450",0,0.00,"16,481","404,089",0,"78,926",0.16,1.00,0.97
0.11,"1,240",0,0.00,"17,721","402,849",0,"78,926",0.16,1.00,0.96
0.12,"1,603",0,0.00,"19,324","401,246",0,"78,926",0.16,1.00,0.96
0.13,"1,421",0,0.00,"20,745","399,825",0,"78,926",0.16,1.00,0.96
0.14,"1,446",0,0.00,"22,191","398,379",0,"78,926",0.17,1.00,0.96
0.15,"1,342",0,0.00,"23,533","397,037",0,"78,926",0.17,1.00,0.95
0.16,"1,327",0,0.00,"24,860","395,710",0,"78,926",0.17,1.00,0.95
0.17,"1,431",0,0.00,"26,291","394,279",0,"78,926",0.17,1.00,0.95
0.18,"1,428",0,0.00,"27,719","392,851",0,"78,926",0.17,1.00,0.94
0.19,"1,459",0,0.00,"29,178","391,392",0,"78,926",0.17,1.00,0.94
0.2,"1,439",1,0.00,"30,617","389,953",1,"78,925",0.17,1.00,0.94
0.21,"1,690",3,0.00,"32,307","388,263",4,"78,922",0.17,1.00,0.94
0.22,"1,750",2,0.00,"34,057","386,513",6,"78,920",0.17,1.00,0.93
0.23,"1,705",5,0.00,"35,762","384,808",11,"78,915",0.17,1.00,0.93
0.24,"1,616",1,0.00,"37,378","383,192",12,"78,914",0.17,1.00,0.93
0.25,"1,510",1,0.00,"38,888","381,682",13,"78,913",0.17,1.00,0.92
