p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"5,049",0,0.00,"5,049","415,521",0,"78,926",0.16,1.00,0.99
0.1,"43,001",0,0.00,"48,050","372,520",0,"78,926",0.17,1.00,0.90
0.2,"85,702",0,0.00,"133,752","286,818",0,"78,926",0.22,1.00,0.73
0.3,"87,045",0,0.00,"220,797","199,773",0,"78,926",0.28,1.00,0.56
0.4,"84,508",0,0.00,"305,305","115,265",0,"78,926",0.41,1.00,0.39
0.5,"54,484",1,0.00,"359,789","60,781",1,"78,925",0.56,1.00,0.28
0.6,"35,709",129,0.00,"395,498","25,072",130,"78,796",0.76,1.00,0.21
0.7,"16,012","3,027",0.16,"411,510","9,060","3,157","75,769",0.89,0.96,0.17
0.8,"7,188","17,858",0.71,"418,698","1,872","21,015","57,911",0.97,0.73,0.12
0.9,"1,725","30,731",0.95,"420,423",147,"51,746","27,180",0.99,0.34,0.05
1.0,147,"27,180",0.99,"420,570",0,"78,926",0,nan,0.00,0.00
