p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.01,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.02,"2,457",9,0.00,"2,457","418,113",9,"78,917",0.16,1.00,1.00
0.03,"19,184",180,0.01,"21,641","398,929",189,"78,737",0.16,1.00,0.96
0.04,"25,091",404,0.02,"46,732","373,838",593,"78,333",0.17,0.99,0.91
0.05,"25,409",671,0.03,"72,141","348,429","1,264","77,662",0.18,0.98,0.85
0.06,"24,038",810,0.03,"96,179","324,391","2,074","76,852",0.19,0.97,0.80
0.07,"22,704",984,0.04,"118,883","301,687","3,058","75,868",0.20,0.96,0.76
0.08,"21,828","1,128",0.05,"140,711","279,859","4,186","74,740",0.21,0.95,0.71
0.09,"19,817","1,235",0.06,"160,528","260,042","5,421","73,505",0.22,0.93,0.67
0.1,"18,430","1,338",0.07,"178,958","241,612","6,759","72,167",0.23,0.91,0.63
0.11,"16,923","1,375",0.08,"195,881","224,689","8,134","70,792",0.24,0.90,0.59
0.12,"16,035","1,479",0.08,"211,916","208,654","9,613","69,313",0.25,0.88,0.56
0.13,"14,816","1,546",0.09,"226,732","193,838","11,159","67,767",0.26,0.86,0.52
0.14,"13,784","1,537",0.10,"240,516","180,054","12,696","66,230",0.27,0.84,0.49
0.15,"12,519","1,532",0.11,"253,035","167,535","14,228","64,698",0.28,0.82,0.46
0.16,"11,814","1,560",0.12,"264,849","155,721","15,788","63,138",0.29,0.80,0.44
0.17,"10,845","1,563",0.13,"275,694","144,876","17,351","61,575",0.30,0.78,0.41
0.18,"9,885","1,576",0.14,"285,579","134,991","18,927","59,999",0.31,0.76,0.39
0.19,"9,035","1,531",0.14,"294,614","125,956","20,458","58,468",0.32,0.74,0.37
0.2,"8,514","1,577",0.16,"303,128","117,442","22,035","56,891",0.33,0.72,0.35
0.21,"7,864","1,585",0.17,"310,992","109,578","23,620","55,306",0.34,0.70,0.33
0.22,"7,165","1,536",0.18,"318,157","102,413","25,156","53,770",0.34,0.68,0.31
0.23,"6,795","1,530",0.18,"324,952","95,618","26,686","52,240",0.35,0.66,0.30
0.24,"6,326","1,528",0.19,"331,278","89,292","28,214","50,712",0.36,0.64,0.28
0.25,"5,855","1,491",0.20,"337,133","83,437","29,705","49,221",0.37,0.62,0.27
0.26,"5,567","1,429",0.20,"342,700","77,870","31,134","47,792",0.38,0.61,0.25
0.27,"5,151","1,346",0.21,"347,851","72,719","32,480","46,446",0.39,0.59,0.24
0.28,"4,680","1,363",0.23,"352,531","68,039","33,843","45,083",0.40,0.57,0.23
0.29,"4,315","1,301",0.23,"356,846","63,724","35,144","43,782",0.41,0.55,0.22
0.3,"4,009","1,276",0.24,"360,855","59,715","36,420","42,506",0.42,0.54,0.20
0.31,"3,662","1,284",0.26,"364,517","56,053","37,704","41,222",0.42,0.52,0.19
0.32,"3,605","1,265",0.26,"368,122","52,448","38,969","39,957",0.43,0.51,0.18
0.33,"3,307","1,233",0.27,"371,429","49,141","40,202","38,724",0.44,0.49,0.18
0.34,"3,037","1,136",0.27,"374,466","46,104","41,338","37,588",0.45,0.48,0.17
0.35,"2,879","1,198",0.29,"377,345","43,225","42,536","36,390",0.46,0.46,0.16
0.36,"2,643","1,102",0.29,"379,988","40,582","43,638","35,288",0.47,0.45,0.15
0.37,"2,494","1,019",0.29,"382,482","38,088","44,657","34,269",0.47,0.43,0.14
0.38,"2,368","1,079",0.31,"384,850","35,720","45,736","33,190",0.48,0.42,0.14
0.39,"2,157",989,0.31,"387,007","33,563","46,725","32,201",0.49,0.41,0.13
0.4,"2,036","1,015",0.33,"389,043","31,527","47,740","31,186",0.50,0.40,0.13
0.41,"1,818",981,0.35,"390,861","29,709","48,721","30,205",0.50,0.38,0.12
0.42,"1,867",944,0.34,"392,728","27,842","49,665","29,261",0.51,0.37,0.11
0.43,"1,598",873,0.35,"394,326","26,244","50,538","28,388",0.52,0.36,0.11
0.44,"1,609",868,0.35,"395,935","24,635","51,406","27,520",0.53,0.35,0.10
0.45,"1,500",820,0.35,"397,435","23,135","52,226","26,700",0.54,0.34,0.10
0.46,"1,373",804,0.37,"398,808","21,762","53,030","25,896",0.54,0.33,0.10
0.47,"1,211",793,0.40,"400,019","20,551","53,823","25,103",0.55,0.32,0.09
0.48,"1,198",744,0.38,"401,217","19,353","54,567","24,359",0.56,0.31,0.09
0.49,"1,069",751,0.41,"402,286","18,284","55,318","23,608",0.56,0.30,0.08
0.5,"1,008",704,0.41,"403,294","17,276","56,022","22,904",0.57,0.29,0.08
0.51,977,642,0.40,"404,271","16,299","56,664","22,262",0.58,0.28,0.08
0.52,901,696,0.44,"405,172","15,398","57,360","21,566",0.58,0.27,0.07
0.53,917,632,0.41,"406,089","14,481","57,992","20,934",0.59,0.27,0.07
0.54,742,635,0.46,"406,831","13,739","58,627","20,299",0.60,0.26,0.07
0.55,772,616,0.44,"407,603","12,967","59,243","19,683",0.60,0.25,0.07
0.56,694,597,0.46,"408,297","12,273","59,840","19,086",0.61,0.24,0.06
0.57,676,580,0.46,"408,973","11,597","60,420","18,506",0.61,0.23,0.06
0.58,622,606,0.49,"409,595","10,975","61,026","17,900",0.62,0.23,0.06
0.59,656,564,0.46,"410,251","10,319","61,590","17,336",0.63,0.22,0.06
0.6,583,560,0.49,"410,834","9,736","62,150","16,776",0.63,0.21,0.05
0.61,530,557,0.51,"411,364","9,206","62,707","16,219",0.64,0.21,0.05
0.62,508,508,0.50,"411,872","8,698","63,215","15,711",0.64,0.20,0.05
0.63,511,559,0.52,"412,383","8,187","63,774","15,152",0.65,0.19,0.05
0.64,453,492,0.52,"412,836","7,734","64,266","14,660",0.65,0.19,0.04
0.65,441,482,0.52,"413,277","7,293","64,748","14,178",0.66,0.18,0.04
0.66,446,440,0.50,"413,723","6,847","65,188","13,738",0.67,0.17,0.04
