p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,235,0,0.00,235,"420,335",0,"78,926",0.16,1.00,1.00
0.05,"4,310",0,0.00,"4,545","416,025",0,"78,926",0.16,1.00,0.99
0.1,"13,245",0,0.00,"17,790","402,780",0,"78,926",0.16,1.00,0.96
0.15,"23,392",0,0.00,"41,182","379,388",0,"78,926",0.17,1.00,0.92
0.2,"34,018",0,0.00,"75,200","345,370",0,"78,926",0.19,1.00,0.85
0.25,"42,375",0,0.00,"117,575","302,995",0,"78,926",0.21,1.00,0.76
0.3,"47,269",0,0.00,"164,844","255,726",0,"78,926",0.24,1.00,0.67
0.35,"47,790",0,0.00,"212,634","207,936",0,"78,926",0.28,1.00,0.57
0.4,"44,101",1,0.00,"256,735","163,835",1,"78,925",0.33,1.00,0.49
0.45,"38,839",4,0.00,"295,574","124,996",5,"78,921",0.39,1.00,0.41
0.5,"31,432",8,0.00,"327,006","93,564",13,"78,913",0.46,1.00,0.35
0.55,"24,778",47,0.00,"351,784","68,786",60,"78,866",0.53,1.00,0.30
0.6,"18,528",257,0.01,"370,312","50,258",317,"78,609",0.61,1.00,0.26
0.65,"13,974",995,0.07,"384,286","36,284","1,312","77,614",0.68,0.98,0.23
0.7,"10,971","3,258",0.23,"395,257","25,313","4,570","74,356",0.75,0.94,0.20
0.75,"9,072","7,631",0.46,"404,329","16,241","12,201","66,725",0.80,0.85,0.17
0.8,"7,055","12,515",0.64,"411,384","9,186","24,716","54,210",0.86,0.69,0.13
0.85,"4,565","15,728",0.78,"415,949","4,621","40,444","38,482",0.89,0.49,0.09
0.9,"2,836","16,296",0.85,"418,785","1,785","56,740","22,186",0.93,0.28,0.05
0.95,"1,430","14,978",0.91,"420,215",355,"71,718","7,208",0.95,0.09,0.02
1.0,355,"7,208",0.95,"420,570",0,"78,926",0,nan,0.00,0.00
