p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.05,"23,142",3,0.00,"23,142","397,428",3,"78,923",0.17,1.00,0.95
0.1,"10,014",48,0.00,"33,156","387,414",51,"78,875",0.17,1.00,0.93
0.15,"18,092",246,0.01,"51,248","369,322",297,"78,629",0.18,1.00,0.90
0.2,"19,873",566,0.03,"71,121","349,449",863,"78,063",0.18,0.99,0.86
0.25,"26,482","1,094",0.04,"97,603","322,967","1,957","76,969",0.19,0.98,0.80
0.3,"27,637","1,668",0.06,"125,240","295,330","3,625","75,301",0.20,0.95,0.74
0.35,"31,417","2,509",0.07,"156,657","263,913","6,134","72,792",0.22,0.92,0.67
0.4,"32,132","3,271",0.09,"188,789","231,781","9,405","69,521",0.23,0.88,0.60
0.45,"38,087","4,853",0.11,"226,876","193,694","14,258","64,668",0.25,0.82,0.52
0.5,"36,837","5,927",0.14,"263,713","156,857","20,185","58,741",0.27,0.74,0.43
0.55,"35,625","6,878",0.16,"299,338","121,232","27,063","51,863",0.30,0.66,0.35
0.6,"32,958","7,816",0.19,"332,296","88,274","34,879","44,047",0.33,0.56,0.26
0.65,"26,429","7,759",0.23,"358,725","61,845","42,638","36,288",0.37,0.46,0.20
0.7,"22,564","8,223",0.27,"381,289","39,281","50,861","28,065",0.42,0.36,0.13
0.75,"15,205","6,849",0.31,"396,494","24,076","57,710","21,216",0.47,0.27,0.09
0.8,"11,638","6,688",0.36,"408,132","12,438","64,398","14,528",0.54,0.18,0.05
0.85,"6,344","4,802",0.43,"414,476","6,094","69,200","9,726",0.61,0.12,0.03
0.9,"3,544","3,650",0.51,"418,020","2,550","72,850","6,076",0.70,0.08,0.02
0.95,"1,750","3,057",0.64,"419,770",800,"75,907","3,019",0.79,0.04,0.01
1.0,800,"3,019",0.79,"420,570",0,"78,926",0,nan,0.00,0.00
