p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,1,0,0.00,1,"420,569",0,"78,926",0.16,1.00,1.00
0.01,"14,135",100,0.01,"14,136","406,434",100,"78,826",0.16,1.00,0.97
0.02,"27,557",405,0.01,"41,693","378,877",505,"78,421",0.17,0.99,0.92
0.03,"28,794",712,0.02,"70,487","350,083","1,217","77,709",0.18,0.98,0.86
0.04,"27,174",929,0.03,"97,661","322,909","2,146","76,780",0.19,0.97,0.80
0.05,"25,664","1,150",0.04,"123,325","297,245","3,296","75,630",0.20,0.96,0.75
0.06,"24,011","1,286",0.05,"147,336","273,234","4,582","74,344",0.21,0.94,0.70
0.07,"21,919","1,463",0.06,"169,255","251,315","6,045","72,881",0.22,0.92,0.65
0.08,"19,907","1,509",0.07,"189,162","231,408","7,554","71,372",0.24,0.90,0.61
0.09,"18,435","1,672",0.08,"207,597","212,973","9,226","69,700",0.25,0.88,0.57
0.1,"17,051","1,708",0.09,"224,648","195,922","10,934","67,992",0.26,0.86,0.53
0.11,"15,716","1,745",0.10,"240,364","180,206","12,679","66,247",0.27,0.84,0.49
0.12,"14,140","1,748",0.11,"254,504","166,066","14,427","64,499",0.28,0.82,0.46
0.13,"13,140","1,755",0.12,"267,644","152,926","16,182","62,744",0.29,0.79,0.43
0.14,"11,980","1,767",0.13,"279,624","140,946","17,949","60,977",0.30,0.77,0.40
0.15,"10,651","1,766",0.14,"290,275","130,295","19,715","59,211",0.31,0.75,0.38
0.16,"9,926","1,782",0.15,"300,201","120,369","21,497","57,429",0.32,0.73,0.36
0.17,"9,179","1,762",0.16,"309,380","111,190","23,259","55,667",0.33,0.71,0.33
0.18,"8,123","1,764",0.18,"317,503","103,067","25,023","53,903",0.34,0.68,0.31
0.19,"7,795","1,737",0.18,"325,298","95,272","26,760","52,166",0.35,0.66,0.30
0.2,"7,042","1,707",0.20,"332,340","88,230","28,467","50,459",0.36,0.64,0.28
0.21,"6,595","1,697",0.20,"338,935","81,635","30,164","48,762",0.37,0.62,0.26
0.22,"6,066","1,557",0.20,"345,001","75,569","31,721","47,205",0.38,0.60,0.25
0.23,"5,645","1,527",0.21,"350,646","69,924","33,248","45,678",0.40,0.58,0.23
0.24,"4,953","1,522",0.24,"355,599","64,971","34,770","44,156",0.40,0.56,0.22
0.25,"4,633","1,445",0.24,"360,232","60,338","36,215","42,711",0.41,0.54,0.21
0.26,"4,164","1,444",0.26,"364,396","56,174","37,659","41,267",0.42,0.52,0.20
