p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,219,0,0.00,219,"420,351",0,"78,926",0.16,1.00,1.00
0.1,"16,782",0,0.00,"17,001","403,569",0,"78,926",0.16,1.00,0.97
0.2,"58,445",0,0.00,"75,446","345,124",0,"78,926",0.19,1.00,0.85
0.3,"89,087",0,0.00,"164,533","256,037",0,"78,926",0.24,1.00,0.67
0.4,"91,929",0,0.00,"256,462","164,108",0,"78,926",0.32,1.00,0.49
0.5,"70,237",9,0.00,"326,699","93,871",9,"78,917",0.46,1.00,0.35
0.6,"43,290",295,0.01,"369,989","50,581",304,"78,622",0.61,1.00,0.26
0.7,"25,389","4,306",0.15,"395,378","25,192","4,610","74,316",0.75,0.94,0.20
0.8,"15,957","20,096",0.56,"411,335","9,235","24,706","54,220",0.85,0.69,0.13
0.9,"7,389","32,113",0.81,"418,724","1,846","56,819","22,107",0.92,0.28,0.05
1.0,"1,846","22,107",0.92,"420,570",0,"78,926",0,nan,0.00,0.00
