p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"4,206",36,0.01,"4,206","416,364",36,"78,890",0.16,1.00,0.99
0.1,"16,680",288,0.02,"20,886","399,684",324,"78,602",0.16,1.00,0.96
0.2,"43,920","1,444",0.03,"64,806","355,764","1,768","77,158",0.18,0.98,0.87
0.3,"77,442","4,501",0.05,"142,248","278,322","6,269","72,657",0.21,0.92,0.70
0.4,"97,842","10,508",0.10,"240,090","180,480","16,777","62,149",0.26,0.79,0.49
0.5,"84,947","15,945",0.16,"325,037","95,533","32,722","46,204",0.33,0.59,0.28
0.6,"53,987","17,188",0.24,"379,024","41,546","49,910","29,016",0.41,0.37,0.14
0.7,"26,146","13,791",0.35,"405,170","15,400","63,701","15,225",0.50,0.19,0.06
0.8,"10,528","8,713",0.45,"415,698","4,872","72,414","6,512",0.57,0.08,0.02
0.9,"3,509","4,053",0.54,"419,207","1,363","76,467","2,459",0.64,0.03,0.01
1.0,"1,363","2,459",0.64,"420,570",0,"78,926",0,nan,0.00,0.00
