p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.01,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.02,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.03,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.04,2,0,0.00,2,"420,568",0,"78,926",0.16,1.00,1.00
0.05,1,0,0.00,3,"420,567",0,"78,926",0.16,1.00,1.00
0.06,14,0,0.00,17,"420,553",0,"78,926",0.16,1.00,1.00
0.07,18,0,0.00,35,"420,535",0,"78,926",0.16,1.00,1.00
0.08,25,0,0.00,60,"420,510",0,"78,926",0.16,1.00,1.00
0.09,41,0,0.00,101,"420,469",0,"78,926",0.16,1.00,1.00
0.1,84,0,0.00,185,"420,385",0,"78,926",0.16,1.00,1.00
0.11,113,0,0.00,298,"420,272",0,"78,926",0.16,1.00,1.00
0.12,229,2,0.01,527,"420,043",2,"78,924",0.16,1.00,1.00
0.13,362,2,0.01,889,"419,681",4,"78,922",0.16,1.00,1.00
0.14,493,2,0.00,"1,382","419,188",6,"78,920",0.16,1.00,1.00
0.15,673,3,0.00,"2,055","418,515",9,"78,917",0.16,1.00,1.00
0.16,914,7,0.01,"2,969","417,601",16,"78,910",0.16,1.00,0.99
0.17,"1,274",18,0.01,"4,243","416,327",34,"78,892",0.16,1.00,0.99
0.18,"1,616",22,0.01,"5,859","414,711",56,"78,870",0.16,1.00,0.99
0.19,"2,011",29,0.01,"7,870","412,700",85,"78,841",0.16,1.00,0.98
0.2,"2,402",36,0.01,"10,272","410,298",121,"78,805",0.16,1.00,0.98
0.21,"3,126",63,0.02,"13,398","407,172",184,"78,742",0.16,1.00,0.97
0.22,"3,659",74,0.02,"17,057","403,513",258,"78,668",0.16,1.00,0.97
0.23,"4,154",98,0.02,"21,211","399,359",356,"78,570",0.16,1.00,0.96
0.24,"4,941",144,0.03,"26,152","394,418",500,"78,426",0.17,0.99,0.95
0.25,"5,849",186,0.03,"32,001","388,569",686,"78,240",0.17,0.99,0.93
0.26,"6,574",220,0.03,"38,575","381,995",906,"78,020",0.17,0.99,0.92
0.27,"7,282",293,0.04,"45,857","374,713","1,199","77,727",0.17,0.98,0.91
0.28,"8,141",415,0.05,"53,998","366,572","1,614","77,312",0.17,0.98,0.89
0.29,"9,169",470,0.05,"63,167","357,403","2,084","76,842",0.18,0.97,0.87
0.3,"9,802",535,0.05,"72,969","347,601","2,619","76,307",0.18,0.97,0.85
0.31,"10,693",644,0.06,"83,662","336,908","3,263","75,663",0.18,0.96,0.83
0.32,"11,863",801,0.06,"95,525","325,045","4,064","74,862",0.19,0.95,0.80
0.33,"12,752",894,0.07,"108,277","312,293","4,958","73,968",0.19,0.94,0.77
0.34,"13,736","1,017",0.07,"122,013","298,557","5,975","72,951",0.20,0.92,0.74
0.35,"14,699","1,288",0.08,"136,712","283,858","7,263","71,663",0.20,0.91,0.71
0.36,"15,308","1,422",0.08,"152,020","268,550","8,685","70,241",0.21,0.89,0.68
0.37,"16,049","1,601",0.09,"168,069","252,501","10,286","68,640",0.21,0.87,0.64
0.38,"16,251","1,783",0.10,"184,320","236,250","12,069","66,857",0.22,0.85,0.61
0.39,"15,995","1,925",0.11,"200,315","220,255","13,994","64,932",0.23,0.82,0.57
0.4,"16,068","2,115",0.12,"216,383","204,187","16,109","62,817",0.24,0.80,0.53
0.41,"16,167","2,291",0.12,"232,550","188,020","18,400","60,526",0.24,0.77,0.50
0.42,"16,034","2,392",0.13,"248,584","171,986","20,792","58,134",0.25,0.74,0.46
0.43,"15,552","2,570",0.14,"264,136","156,434","23,362","55,564",0.26,0.70,0.42
0.44,"14,926","2,659",0.15,"279,062","141,508","26,021","52,905",0.27,0.67,0.39
0.45,"14,411","2,813",0.16,"293,473","127,097","28,834","50,092",0.28,0.63,0.35
0.46,"13,648","2,926",0.18,"307,121","113,449","31,760","47,166",0.29,0.60,0.32
0.47,"12,792","2,855",0.18,"319,913","100,657","34,615","44,311",0.31,0.56,0.29
0.48,"11,977","2,922",0.20,"331,890","88,680","37,537","41,389",0.32,0.52,0.26
0.49,"10,577","2,844",0.21,"342,467","78,103","40,381","38,545",0.33,0.49,0.23
0.5,"9,909","2,827",0.22,"352,376","68,194","43,208","35,718",0.34,0.45,0.21
0.51,"8,926","2,830",0.24,"361,302","59,268","46,038","32,888",0.36,0.42,0.18
0.52,"7,977","2,633",0.25,"369,279","51,291","48,671","30,255",0.37,0.38,0.16
0.53,"7,219","2,551",0.26,"376,498","44,072","51,222","27,704",0.39,0.35,0.14
0.54,"6,415","2,509",0.28,"382,913","37,657","53,731","25,195",0.40,0.32,0.13
0.55,"5,673","2,368",0.29,"388,586","31,984","56,099","22,827",0.42,0.29,0.11
0.56,"4,851","2,155",0.31,"393,437","27,133","58,254","20,672",0.43,0.26,0.10
0.57,"4,173","2,104",0.34,"397,610","22,960","60,358","18,568",0.45,0.24,0.08
0.58,"3,743","2,118",0.36,"401,353","19,217","62,476","16,450",0.46,0.21,0.07
0.59,"3,119","1,825",0.37,"404,472","16,098","64,301","14,625",0.48,0.19,0.06
0.6,"2,764","1,740",0.39,"407,236","13,334","66,041","12,885",0.49,0.16,0.05
0.61,"2,312","1,670",0.42,"409,548","11,022","67,711","11,215",0.50,0.14,0.04
0.62,"2,060","1,560",0.43,"411,608","8,962","69,271","9,655",0.52,0.12,0.04
0.63,"1,763","1,427",0.45,"413,371","7,199","70,698","8,228",0.53,0.10,0.03
0.64,"1,507","1,320",0.47,"414,878","5,692","72,018","6,908",0.55,0.09,0.03
0.65,"1,277","1,290",0.50,"416,155","4,415","73,308","5,618",0.56,0.07,0.02
0.66,"1,134","1,130",0.50,"417,289","3,281","74,438","4,488",0.58,0.06,0.02
0.67,895,"1,028",0.53,"418,184","2,386","75,466","3,460",0.59,0.04,0.01
