p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"3,864",41,0.01,"3,864","395,191",41,"78,885",0.17,1.00,0.99
0.05,"15,097",277,0.02,"18,961","380,094",318,"78,608",0.17,1.00,0.96
0.1,"24,725",670,0.03,"43,686","355,369",988,"77,938",0.18,0.99,0.91
0.15,"29,901","1,185",0.04,"73,587","325,468","2,173","76,753",0.19,0.97,0.84
0.2,"32,672","1,770",0.05,"106,259","292,796","3,943","74,983",0.20,0.95,0.77
0.25,"34,206","2,328",0.06,"140,465","258,590","6,271","72,655",0.22,0.92,0.69
0.3,"33,932","2,972",0.08,"174,397","224,658","9,243","69,683",0.24,0.88,0.62
0.35,"32,331","3,627",0.10,"206,728","192,327","12,870","66,056",0.26,0.84,0.54
0.4,"30,170","4,228",0.12,"236,898","162,157","17,098","61,828",0.28,0.78,0.47
0.45,"27,585","4,633",0.14,"264,483","134,572","21,731","57,195",0.30,0.72,0.40
0.5,"25,291","5,040",0.17,"289,774","109,281","26,771","52,155",0.32,0.66,0.34
0.55,"22,146","5,430",0.20,"311,920","87,135","32,201","46,725",0.35,0.59,0.28
0.6,"19,357","5,637",0.23,"331,277","67,778","37,838","41,088",0.38,0.52,0.23
0.65,"16,357","5,891",0.26,"347,634","51,421","43,729","35,197",0.41,0.45,0.18
0.7,"13,989","5,800",0.29,"361,623","37,432","49,529","29,397",0.44,0.37,0.14
0.75,"11,424","5,689",0.33,"373,047","26,008","55,218","23,708",0.48,0.30,0.10
0.8,"8,952","5,635",0.39,"381,999","17,056","60,853","18,073",0.51,0.23,0.07
0.85,"6,940","5,547",0.44,"388,939","10,116","66,400","12,526",0.55,0.16,0.05
0.9,"5,116","5,025",0.50,"394,055","5,000","71,425","7,501",0.60,0.10,0.03
0.95,"3,247","3,981",0.55,"397,302","1,753","75,406","3,520",0.67,0.04,0.01
1.0,"1,753","3,520",0.67,"399,055",0,"78,926",0,nan,0.00,0.00
