p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"10,515",209,0.02,"10,515","410,055",209,"78,717",0.16,1.00,0.98
0.01,"7,480",197,0.03,"17,995","402,575",406,"78,520",0.16,0.99,0.96
0.02,"8,805",310,0.03,"26,800","393,770",716,"78,210",0.17,0.99,0.94
0.03,"9,814",379,0.04,"36,614","383,956","1,095","77,831",0.17,0.99,0.92
0.04,"10,215",433,0.04,"46,829","373,741","1,528","77,398",0.17,0.98,0.90
0.05,"11,027",607,0.05,"57,856","362,714","2,135","76,791",0.17,0.97,0.88
0.06,"12,070",626,0.05,"69,926","350,644","2,761","76,165",0.18,0.97,0.85
0.07,"12,774",763,0.06,"82,700","337,870","3,524","75,402",0.18,0.96,0.83
0.08,"13,057",912,0.07,"95,757","324,813","4,436","74,490",0.19,0.94,0.80
0.09,"13,423",970,0.07,"109,180","311,390","5,406","73,520",0.19,0.93,0.77
0.1,"13,639","1,073",0.07,"122,819","297,751","6,479","72,447",0.20,0.92,0.74
0.11,"13,412","1,181",0.08,"136,231","284,339","7,660","71,266",0.20,0.90,0.71
0.12,"13,584","1,253",0.08,"149,815","270,755","8,913","70,013",0.21,0.89,0.68
0.13,"13,066","1,303",0.09,"162,881","257,689","10,216","68,710",0.21,0.87,0.65
0.14,"12,908","1,429",0.10,"175,789","244,781","11,645","67,281",0.22,0.85,0.62
0.15,"12,348","1,352",0.10,"188,137","232,433","12,997","65,929",0.22,0.84,0.60
0.16,"12,267","1,457",0.11,"200,404","220,166","14,454","64,472",0.23,0.82,0.57
0.17,"11,793","1,475",0.11,"212,197","208,373","15,929","62,997",0.23,0.80,0.54
0.18,"10,876","1,419",0.12,"223,073","197,497","17,348","61,578",0.24,0.78,0.52
0.19,"10,494","1,456",0.12,"233,567","187,003","18,804","60,122",0.24,0.76,0.49
0.2,"10,053","1,332",0.12,"243,620","176,950","20,136","58,790",0.25,0.74,0.47
0.21,"9,599","1,479",0.13,"253,219","167,351","21,615","57,311",0.26,0.73,0.45
0.22,"9,144","1,454",0.14,"262,363","158,207","23,069","55,857",0.26,0.71,0.43
0.23,"8,728","1,476",0.14,"271,091","149,479","24,545","54,381",0.27,0.69,0.41
0.24,"8,315","1,559",0.16,"279,406","141,164","26,104","52,822",0.27,0.67,0.39
0.25,"7,679","1,533",0.17,"287,085","133,485","27,637","51,289",0.28,0.65,0.37
0.26,"7,511","1,533",0.17,"294,596","125,974","29,170","49,756",0.28,0.63,0.35
0.27,"7,126","1,380",0.16,"301,722","118,848","30,550","48,376",0.29,0.61,0.33
0.28,"6,529","1,426",0.18,"308,251","112,319","31,976","46,950",0.29,0.59,0.32
0.29,"6,447","1,387",0.18,"314,698","105,872","33,363","45,563",0.30,0.58,0.30
0.3,"5,898","1,339",0.19,"320,596","99,974","34,702","44,224",0.31,0.56,0.29
0.31,"5,651","1,370",0.20,"326,247","94,323","36,072","42,854",0.31,0.54,0.27
0.32,"5,319","1,287",0.19,"331,566","89,004","37,359","41,567",0.32,0.53,0.26
0.33,"5,025","1,288",0.20,"336,591","83,979","38,647","40,279",0.32,0.51,0.25
0.34,"4,778","1,257",0.21,"341,369","79,201","39,904","39,022",0.33,0.49,0.24
0.35,"4,695","1,236",0.21,"346,064","74,506","41,140","37,786",0.34,0.48,0.22
0.36,"4,119","1,192",0.22,"350,183","70,387","42,332","36,594",0.34,0.46,0.21
0.37,"4,033","1,125",0.22,"354,216","66,354","43,457","35,469",0.35,0.45,0.20
