p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"2,838",124,0.04,"2,838","177,407",124,"33,701",0.16,1.00,0.99
0.05,"3,292",153,0.04,"6,130","174,115",277,"33,548",0.16,0.99,0.97
0.1,"5,979",368,0.06,"12,109","168,136",645,"33,180",0.16,0.98,0.94
0.15,"7,278",480,0.06,"19,387","160,858","1,125","32,700",0.17,0.97,0.90
0.2,"7,724",554,0.07,"27,111","153,134","1,679","32,146",0.17,0.95,0.87
0.25,"5,708",495,0.08,"32,819","147,426","2,174","31,651",0.18,0.94,0.84
0.3,"7,840",695,0.08,"40,659","139,586","2,869","30,956",0.18,0.92,0.80
0.35,"10,564","1,214",0.10,"51,223","129,022","4,083","29,742",0.19,0.88,0.74
0.4,"13,930","1,837",0.12,"65,153","115,092","5,920","27,905",0.20,0.82,0.67
0.45,"15,774","2,200",0.12,"80,927","99,318","8,120","25,705",0.21,0.76,0.58
0.5,"16,235","2,614",0.14,"97,162","83,083","10,734","23,091",0.22,0.68,0.50
0.55,"17,102","3,073",0.15,"114,264","65,981","13,807","20,018",0.23,0.59,0.40
0.6,"14,130","2,935",0.17,"128,394","51,851","16,742","17,083",0.25,0.51,0.32
0.65,"12,111","2,862",0.19,"140,505","39,740","19,604","14,221",0.26,0.42,0.25
0.7,"10,453","2,811",0.21,"150,958","29,287","22,415","11,410",0.28,0.34,0.19
0.75,"8,219","2,657",0.24,"159,177","21,068","25,072","8,753",0.29,0.26,0.14
0.8,"7,633","2,659",0.26,"166,810","13,435","27,731","6,094",0.31,0.18,0.09
0.85,"5,670","2,334",0.29,"172,480","7,765","30,065","3,760",0.33,0.11,0.05
0.9,"3,582","1,551",0.30,"176,062","4,183","31,616","2,209",0.35,0.07,0.03
0.95,"2,129","1,050",0.33,"178,191","2,054","32,666","1,159",0.36,0.03,0.02
1.0,"2,054","1,159",0.36,"180,245",0,"33,825",0,nan,0.00,0.00
