p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"402,719",0,"78,926",0.16,1.00,1.00
0.01,503,5,0.01,503,"402,216",5,"78,921",0.16,1.00,1.00
0.02,"4,890",62,0.01,"5,393","397,326",67,"78,859",0.17,1.00,0.99
0.03,"10,702",216,0.02,"16,095","386,624",283,"78,643",0.17,1.00,0.97
0.04,"14,774",351,0.02,"30,869","371,850",634,"78,292",0.17,0.99,0.93
0.05,"17,520",593,0.03,"48,389","354,330","1,227","77,699",0.18,0.98,0.90
0.06,"18,269",706,0.04,"66,658","336,061","1,933","76,993",0.19,0.98,0.86
0.07,"18,872",866,0.04,"85,530","317,189","2,799","76,127",0.19,0.96,0.82
0.08,"18,550","1,058",0.05,"104,080","298,639","3,857","75,069",0.20,0.95,0.78
0.09,"18,247","1,200",0.06,"122,327","280,392","5,057","73,869",0.21,0.94,0.74
0.1,"17,728","1,269",0.07,"140,055","262,664","6,326","72,600",0.22,0.92,0.70
0.11,"16,952","1,388",0.08,"157,007","245,712","7,714","71,212",0.22,0.90,0.66
0.12,"15,983","1,478",0.08,"172,990","229,729","9,192","69,734",0.23,0.88,0.62
0.13,"14,993","1,566",0.09,"187,983","214,736","10,758","68,168",0.24,0.86,0.59
0.14,"14,225","1,666",0.10,"202,208","200,511","12,424","66,502",0.25,0.84,0.55
0.15,"13,120","1,725",0.12,"215,328","187,391","14,149","64,777",0.26,0.82,0.52
0.16,"12,401","1,661",0.12,"227,729","174,990","15,810","63,116",0.27,0.80,0.49
0.17,"11,427","1,661",0.13,"239,156","163,563","17,471","61,455",0.27,0.78,0.47
0.18,"10,645","1,711",0.14,"249,801","152,918","19,182","59,744",0.28,0.76,0.44
0.19,"9,875","1,671",0.14,"259,676","143,043","20,853","58,073",0.29,0.74,0.42
0.2,"9,352","1,629",0.15,"269,028","133,691","22,482","56,444",0.30,0.72,0.39
0.21,"8,733","1,607",0.16,"277,761","124,958","24,089","54,837",0.30,0.69,0.37
0.22,"8,013","1,608",0.17,"285,774","116,945","25,697","53,229",0.31,0.67,0.35
0.23,"7,535","1,616",0.18,"293,309","109,410","27,313","51,613",0.32,0.65,0.33
0.24,"6,886","1,596",0.19,"300,195","102,524","28,909","50,017",0.33,0.63,0.32
0.25,"6,399","1,542",0.19,"306,594","96,125","30,451","48,475",0.34,0.61,0.30
0.26,"6,045","1,513",0.20,"312,639","90,080","31,964","46,962",0.34,0.60,0.28
0.27,"5,574","1,470",0.21,"318,213","84,506","33,434","45,492",0.35,0.58,0.27
0.28,"5,190","1,436",0.22,"323,403","79,316","34,870","44,056",0.36,0.56,0.26
0.29,"4,931","1,440",0.23,"328,334","74,385","36,310","42,616",0.36,0.54,0.24
0.3,"4,454","1,291",0.22,"332,788","69,931","37,601","41,325",0.37,0.52,0.23
0.31,"4,304","1,368",0.24,"337,092","65,627","38,969","39,957",0.38,0.51,0.22
0.32,"3,935","1,384",0.26,"341,027","61,692","40,353","38,573",0.38,0.49,0.21
0.33,"3,743","1,284",0.26,"344,770","57,949","41,637","37,289",0.39,0.47,0.20
0.34,"3,518","1,208",0.26,"348,288","54,431","42,845","36,081",0.40,0.46,0.19
0.35,"3,110","1,141",0.27,"351,398","51,321","43,986","34,940",0.41,0.44,0.18
0.36,"3,012","1,135",0.27,"354,410","48,309","45,121","33,805",0.41,0.43,0.17
0.37,"2,889","1,154",0.29,"357,299","45,420","46,275","32,651",0.42,0.41,0.16
0.38,"2,753","1,119",0.29,"360,052","42,667","47,394","31,532",0.42,0.40,0.15
0.39,"2,497","1,077",0.30,"362,549","40,170","48,471","30,455",0.43,0.39,0.15
0.4,"2,277","1,011",0.31,"364,826","37,893","49,482","29,444",0.44,0.37,0.14
0.41,"2,255",997,0.31,"367,081","35,638","50,479","28,447",0.44,0.36,0.13
0.42,"2,107",923,0.30,"369,188","33,531","51,402","27,524",0.45,0.35,0.13
0.43,"1,975",970,0.33,"371,163","31,556","52,372","26,554",0.46,0.34,0.12
0.44,"1,780",938,0.35,"372,943","29,776","53,310","25,616",0.46,0.32,0.12
0.45,"1,774",849,0.32,"374,717","28,002","54,159","24,767",0.47,0.31,0.11
0.46,"1,548",857,0.36,"376,265","26,454","55,016","23,910",0.47,0.30,0.10
0.47,"1,503",820,0.35,"377,768","24,951","55,836","23,090",0.48,0.29,0.10
0.48,"1,473",820,0.36,"379,241","23,478","56,656","22,270",0.49,0.28,0.09
0.49,"1,328",783,0.37,"380,569","22,150","57,439","21,487",0.49,0.27,0.09
0.5,"1,258",775,0.38,"381,827","20,892","58,214","20,712",0.50,0.26,0.09
0.51,"1,201",684,0.36,"383,028","19,691","58,898","20,028",0.50,0.25,0.08
0.52,"1,093",733,0.40,"384,121","18,598","59,631","19,295",0.51,0.24,0.08
0.53,"1,082",699,0.39,"385,203","17,516","60,330","18,596",0.51,0.24,0.07
0.54,960,712,0.43,"386,163","16,556","61,042","17,884",0.52,0.23,0.07
0.55,995,708,0.42,"387,158","15,561","61,750","17,176",0.52,0.22,0.07
0.56,901,662,0.42,"388,059","14,660","62,412","16,514",0.53,0.21,0.06
0.57,799,674,0.46,"388,858","13,861","63,086","15,840",0.53,0.20,0.06
0.58,855,651,0.43,"389,713","13,006","63,737","15,189",0.54,0.19,0.06
0.59,739,604,0.45,"390,452","12,267","64,341","14,585",0.54,0.18,0.06
0.6,670,628,0.48,"391,122","11,597","64,969","13,957",0.55,0.18,0.05
0.61,677,549,0.45,"391,799","10,920","65,518","13,408",0.55,0.17,0.05
0.62,699,500,0.42,"392,498","10,221","66,018","12,908",0.56,0.16,0.05
0.63,585,546,0.48,"393,083","9,636","66,564","12,362",0.56,0.16,0.05
0.64,508,525,0.51,"393,591","9,128","67,089","11,837",0.56,0.15,0.04
0.65,592,547,0.48,"394,183","8,536","67,636","11,290",0.57,0.14,0.04
0.66,515,507,0.50,"394,698","8,021","68,143","10,783",0.57,0.14,0.04
0.67,482,485,0.50,"395,180","7,539","68,628","10,298",0.58,0.13,0.04
0.68,428,422,0.50,"395,608","7,111","69,050","9,876",0.58,0.13,0.04
0.69,481,439,0.48,"396,089","6,630","69,489","9,437",0.59,0.12,0.03
0.7,377,427,0.53,"396,466","6,253","69,916","9,010",0.59,0.11,0.03
0.71,407,415,0.50,"396,873","5,846","70,331","8,595",0.60,0.11,0.03
0.72,368,372,0.50,"397,241","5,478","70,703","8,223",0.60,0.10,0.03
0.73,360,386,0.52,"397,601","5,118","71,089","7,837",0.60,0.10,0.03
0.74,322,361,0.53,"397,923","4,796","71,450","7,476",0.61,0.09,0.03
0.75,326,340,0.51,"398,249","4,470","71,790","7,136",0.61,0.09,0.02
0.76,277,342,0.55,"398,526","4,193","72,132","6,794",0.62,0.09,0.02
0.77,269,309,0.53,"398,795","3,924","72,441","6,485",0.62,0.08,0.02
0.78,270,306,0.53,"399,065","3,654","72,747","6,179",0.63,0.08,0.02
0.79,256,319,0.55,"399,321","3,398","73,066","5,860",0.63,0.07,0.02
0.8,232,290,0.56,"399,553","3,166","73,356","5,570",0.64,0.07,0.02
0.81,217,267,0.55,"399,770","2,949","73,623","5,303",0.64,0.07,0.02
0.82,200,274,0.58,"399,970","2,749","73,897","5,029",0.65,0.06,0.02
0.83,192,278,0.59,"400,162","2,557","74,175","4,751",0.65,0.06,0.02
0.84,194,240,0.55,"400,356","2,363","74,415","4,511",0.66,0.06,0.01
0.85,181,252,0.58,"400,537","2,182","74,667","4,259",0.66,0.05,0.01
0.86,166,236,0.59,"400,703","2,016","74,903","4,023",0.67,0.05,0.01
0.87,164,225,0.58,"400,867","1,852","75,128","3,798",0.67,0.05,0.01
0.88,148,225,0.60,"401,015","1,704","75,353","3,573",0.68,0.05,0.01
0.89,154,192,0.55,"401,169","1,550","75,545","3,381",0.69,0.04,0.01
0.9,112,170,0.60,"401,281","1,438","75,715","3,211",0.69,0.04,0.01
0.91,104,194,0.65,"401,385","1,334","75,909","3,017",0.69,0.04,0.01
0.92,105,179,0.63,"401,490","1,229","76,088","2,838",0.70,0.04,0.01
0.93,104,175,0.63,"401,594","1,125","76,263","2,663",0.70,0.03,0.01
0.94,94,149,0.61,"401,688","1,031","76,412","2,514",0.71,0.03,0.01
0.95,93,171,0.65,"401,781",938,"76,583","2,343",0.71,0.03,0.01
0.96,70,161,0.70,"401,851",868,"76,744","2,182",0.72,0.03,0.01
0.97,77,139,0.64,"401,928",791,"76,883","2,043",0.72,0.03,0.01
