p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"4,714",225,0.05,"4,714","415,856",225,"78,701",0.16,1.00,0.99
0.05,"17,525",965,0.05,"22,239","398,331","1,190","77,736",0.16,0.98,0.95
0.1,"26,167","1,619",0.06,"48,406","372,164","2,809","76,117",0.17,0.96,0.90
0.15,"20,870","1,545",0.07,"69,276","351,294","4,354","74,572",0.18,0.94,0.85
0.2,"12,572","1,066",0.08,"81,848","338,722","5,420","73,506",0.18,0.93,0.83
0.25,"12,337","1,217",0.09,"94,185","326,385","6,637","72,289",0.18,0.92,0.80
0.3,"17,468","1,995",0.10,"111,653","308,917","8,632","70,294",0.19,0.89,0.76
0.35,"26,487","3,251",0.11,"138,140","282,430","11,883","67,043",0.19,0.85,0.70
0.4,"34,957","4,809",0.12,"173,097","247,473","16,692","62,234",0.20,0.79,0.62
0.45,"39,605","6,106",0.13,"212,702","207,868","22,798","56,128",0.21,0.71,0.53
0.5,"37,335","6,661",0.15,"250,037","170,533","29,459","49,467",0.22,0.63,0.44
0.55,"35,909","7,052",0.16,"285,946","134,624","36,511","42,415",0.24,0.54,0.35
0.6,"28,819","6,308",0.18,"314,765","105,805","42,819","36,107",0.25,0.46,0.28
0.65,"20,374","5,235",0.20,"335,139","85,431","48,054","30,872",0.27,0.39,0.23
0.7,"23,663","6,843",0.22,"358,802","61,768","54,897","24,029",0.28,0.30,0.17
0.75,"22,951","7,573",0.25,"381,753","38,817","62,470","16,456",0.30,0.21,0.11
0.8,"15,430","5,909",0.28,"397,183","23,387","68,379","10,547",0.31,0.13,0.07
0.85,"9,537","3,915",0.29,"406,720","13,850","72,294","6,632",0.32,0.08,0.04
0.9,"5,625","2,452",0.30,"412,345","8,225","74,746","4,180",0.34,0.05,0.02
0.95,"3,422","1,602",0.32,"415,767","4,803","76,348","2,578",0.35,0.03,0.01
1.0,"4,803","2,578",0.35,"420,570",0,"78,926",0,nan,0.00,0.00
