p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.01,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.02,129,2,0.02,129,"420,441",2,"78,924",0.16,1.00,1.00
0.03,"2,048",52,0.02,"2,177","418,393",54,"78,872",0.16,1.00,1.00
0.04,"9,466",339,0.03,"11,643","408,927",393,"78,533",0.16,1.00,0.98
0.05,"18,019",810,0.04,"29,662","390,908","1,203","77,723",0.17,0.98,0.94
0.06,"22,007","1,217",0.05,"51,669","368,901","2,420","76,506",0.17,0.97,0.89
0.07,"23,747","1,521",0.06,"75,416","345,154","3,941","74,985",0.18,0.95,0.84
0.08,"24,896","2,019",0.08,"100,312","320,258","5,960","72,966",0.19,0.92,0.79
0.09,"25,121","2,237",0.08,"125,433","295,137","8,197","70,729",0.19,0.90,0.73
0.1,"25,641","2,701",0.10,"151,074","269,496","10,898","68,028",0.20,0.86,0.68
0.11,"24,973","2,820",0.10,"176,047","244,523","13,718","65,208",0.21,0.83,0.62
0.12,"24,475","3,156",0.11,"200,522","220,048","16,874","62,052",0.22,0.79,0.56
0.13,"23,402","3,347",0.13,"223,924","196,646","20,221","58,705",0.23,0.74,0.51
0.14,"21,762","3,417",0.14,"245,686","174,884","23,638","55,288",0.24,0.70,0.46
0.15,"19,703","3,393",0.15,"265,389","155,181","27,031","51,895",0.25,0.66,0.41
0.16,"17,604","3,255",0.16,"282,993","137,577","30,286","48,640",0.26,0.62,0.37
0.17,"16,114","3,186",0.17,"299,107","121,463","33,472","45,454",0.27,0.58,0.33
0.18,"14,421","3,160",0.18,"313,528","107,042","36,632","42,294",0.28,0.54,0.30
0.19,"12,727","2,968",0.19,"326,255","94,315","39,600","39,326",0.29,0.50,0.27
0.2,"11,084","2,797",0.20,"337,339","83,231","42,397","36,529",0.31,0.46,0.24
0.21,"9,777","2,479",0.20,"347,116","73,454","44,876","34,050",0.32,0.43,0.22
0.22,"8,400","2,447",0.23,"355,516","65,054","47,323","31,603",0.33,0.40,0.19
0.23,"7,442","2,200",0.23,"362,958","57,612","49,523","29,403",0.34,0.37,0.17
0.24,"6,290","2,000",0.24,"369,248","51,322","51,523","27,403",0.35,0.35,0.16
0.25,"5,719","1,852",0.24,"374,967","45,603","53,375","25,551",0.36,0.32,0.14
0.26,"5,031","1,763",0.26,"379,998","40,572","55,138","23,788",0.37,0.30,0.13
0.27,"4,324","1,634",0.27,"384,322","36,248","56,772","22,154",0.38,0.28,0.12
0.28,"3,772","1,395",0.27,"388,094","32,476","58,167","20,759",0.39,0.26,0.11
0.29,"3,082","1,326",0.30,"391,176","29,394","59,493","19,433",0.40,0.25,0.10
0.3,"2,805","1,257",0.31,"393,981","26,589","60,750","18,176",0.41,0.23,0.09
0.31,"2,514","1,078",0.30,"396,495","24,075","61,828","17,098",0.42,0.22,0.08
0.32,"2,114","1,091",0.34,"398,609","21,961","62,919","16,007",0.42,0.20,0.08
0.33,"1,997",978,0.33,"400,606","19,964","63,897","15,029",0.43,0.19,0.07
0.34,"1,787",905,0.34,"402,393","18,177","64,802","14,124",0.44,0.18,0.06
0.35,"1,551",865,0.36,"403,944","16,626","65,667","13,259",0.44,0.17,0.06
0.36,"1,402",766,0.35,"405,346","15,224","66,433","12,493",0.45,0.16,0.06
0.37,"1,268",770,0.38,"406,614","13,956","67,203","11,723",0.46,0.15,0.05
0.38,"1,187",751,0.39,"407,801","12,769","67,954","10,972",0.46,0.14,0.05
0.39,"1,044",671,0.39,"408,845","11,725","68,625","10,301",0.47,0.13,0.04
0.4,"1,019",614,0.38,"409,864","10,706","69,239","9,687",0.48,0.12,0.04
0.41,877,652,0.43,"410,741","9,829","69,891","9,035",0.48,0.11,0.04
0.42,853,622,0.42,"411,594","8,976","70,513","8,413",0.48,0.11,0.03
0.43,803,552,0.41,"412,397","8,173","71,065","7,861",0.49,0.10,0.03
0.44,774,529,0.41,"413,171","7,399","71,594","7,332",0.50,0.09,0.03
0.45,719,563,0.44,"413,890","6,680","72,157","6,769",0.50,0.09,0.03
0.46,657,515,0.44,"414,547","6,023","72,672","6,254",0.51,0.08,0.02
0.47,558,538,0.49,"415,105","5,465","73,210","5,716",0.51,0.07,0.02
0.48,542,480,0.47,"415,647","4,923","73,690","5,236",0.52,0.07,0.02
0.49,533,470,0.47,"416,180","4,390","74,160","4,766",0.52,0.06,0.02
0.5,493,430,0.47,"416,673","3,897","74,590","4,336",0.53,0.05,0.02
0.51,459,447,0.49,"417,132","3,438","75,037","3,889",0.53,0.05,0.01
0.52,424,404,0.49,"417,556","3,014","75,441","3,485",0.54,0.04,0.01
0.53,406,409,0.50,"417,962","2,608","75,850","3,076",0.54,0.04,0.01
0.54,371,377,0.50,"418,333","2,237","76,227","2,699",0.55,0.03,0.01
0.55,297,335,0.53,"418,630","1,940","76,562","2,364",0.55,0.03,0.01
0.56,279,311,0.53,"418,909","1,661","76,873","2,053",0.55,0.03,0.01
0.57,239,289,0.55,"419,148","1,422","77,162","1,764",0.55,0.02,0.01
0.58,210,238,0.53,"419,358","1,212","77,400","1,526",0.56,0.02,0.01
0.59,195,230,0.54,"419,553","1,017","77,630","1,296",0.56,0.02,0.00
0.6,177,186,0.51,"419,730",840,"77,816","1,110",0.57,0.01,0.00
0.61,158,180,0.53,"419,888",682,"77,996",930,0.58,0.01,0.00
0.62,124,163,0.57,"420,012",558,"78,159",767,0.58,0.01,0.00
0.63,106,154,0.59,"420,118",452,"78,313",613,0.58,0.01,0.00
0.64,98,116,0.54,"420,216",354,"78,429",497,0.58,0.01,0.00
0.65,95,98,0.51,"420,311",259,"78,527",399,0.61,0.01,0.00
0.66,62,83,0.57,"420,373",197,"78,610",316,0.62,0.00,0.00
0.67,49,78,0.61,"420,422",148,"78,688",238,0.62,0.00,0.00
