p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"180,245",0,"33,825",0.16,1.00,1.00
0.05,"2,200",13,0.01,"2,200","178,045",13,"33,812",0.16,1.00,0.99
0.1,"6,404",66,0.01,"8,604","171,641",79,"33,746",0.16,1.00,0.96
0.15,"10,292",201,0.02,"18,896","161,349",280,"33,545",0.17,0.99,0.91
0.2,"13,226",419,0.03,"32,122","148,123",699,"33,126",0.18,0.98,0.85
0.25,"15,462",654,0.04,"47,584","132,661","1,353","32,472",0.20,0.96,0.77
0.3,"16,692","1,040",0.06,"64,276","115,969","2,393","31,432",0.21,0.93,0.69
0.35,"17,787","1,460",0.08,"82,063","98,182","3,853","29,972",0.23,0.89,0.60
0.4,"18,142","1,996",0.10,"100,205","80,040","5,849","27,976",0.26,0.83,0.50
0.45,"17,653","2,599",0.13,"117,858","62,387","8,448","25,377",0.29,0.75,0.41
0.5,"16,496","3,108",0.16,"134,354","45,891","11,556","22,269",0.33,0.66,0.32
0.55,"14,228","3,552",0.20,"148,582","31,663","15,108","18,717",0.37,0.55,0.24
0.6,"11,679","3,969",0.25,"160,261","19,984","19,077","14,748",0.42,0.44,0.16
0.65,"8,547","3,705",0.30,"168,808","11,437","22,782","11,043",0.49,0.33,0.11
0.7,"5,407","3,375",0.38,"174,215","6,030","26,157","7,668",0.56,0.23,0.06
0.75,"3,119","2,643",0.46,"177,334","2,911","28,800","5,025",0.63,0.15,0.04
0.8,"1,549","1,876",0.55,"178,883","1,362","30,676","3,149",0.70,0.09,0.02
0.85,813,"1,522",0.65,"179,696",549,"32,198","1,627",0.75,0.05,0.01
0.9,469,"1,305",0.74,"180,165",80,"33,503",322,0.80,0.01,0.00
0.95,79,321,0.80,"180,244",1,"33,824",1,0.50,0.00,0.00
1.0,1,1,0.50,"180,245",0,"33,825",0,nan,0.00,0.00
