p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"180,245",0,"33,825",0.16,1.00,1.00
0.01,3,0,0.00,3,"180,242",0,"33,825",0.16,1.00,1.00
0.02,7,0,0.00,10,"180,235",0,"33,825",0.16,1.00,1.00
0.03,18,0,0.00,28,"180,217",0,"33,825",0.16,1.00,1.00
0.04,23,0,0.00,51,"180,194",0,"33,825",0.16,1.00,1.00
0.05,40,1,0.02,91,"180,154",1,"33,824",0.16,1.00,1.00
0.06,24,1,0.04,115,"180,130",2,"33,823",0.16,1.00,1.00
0.07,38,0,0.00,153,"180,092",2,"33,823",0.16,1.00,1.00
0.08,48,1,0.02,201,"180,044",3,"33,822",0.16,1.00,1.00
0.09,69,0,0.00,270,"179,975",3,"33,822",0.16,1.00,1.00
0.1,109,2,0.02,379,"179,866",5,"33,820",0.16,1.00,1.00
0.11,136,2,0.01,515,"179,730",7,"33,818",0.16,1.00,1.00
0.12,169,6,0.03,684,"179,561",13,"33,812",0.16,1.00,1.00
0.13,255,3,0.01,939,"179,306",16,"33,809",0.16,1.00,1.00
0.14,307,9,0.03,"1,246","178,999",25,"33,800",0.16,1.00,0.99
0.15,405,7,0.02,"1,651","178,594",32,"33,793",0.16,1.00,0.99
0.16,547,9,0.02,"2,198","178,047",41,"33,784",0.16,1.00,0.99
0.17,549,9,0.02,"2,747","177,498",50,"33,775",0.16,1.00,0.99
0.18,594,18,0.03,"3,341","176,904",68,"33,757",0.16,1.00,0.98
0.19,786,20,0.02,"4,127","176,118",88,"33,737",0.16,1.00,0.98
0.2,929,25,0.03,"5,056","175,189",113,"33,712",0.16,1.00,0.98
0.21,"1,049",32,0.03,"6,105","174,140",145,"33,680",0.16,1.00,0.97
0.22,"1,248",46,0.04,"7,353","172,892",191,"33,634",0.16,0.99,0.96
0.23,"1,522",47,0.03,"8,875","171,370",238,"33,587",0.16,0.99,0.96
0.24,"1,621",66,0.04,"10,496","169,749",304,"33,521",0.16,0.99,0.95
0.25,"1,963",84,0.04,"12,459","167,786",388,"33,437",0.17,0.99,0.94
0.26,"2,281",113,0.05,"14,740","165,505",501,"33,324",0.17,0.99,0.93
0.27,"2,570",136,0.05,"17,310","162,935",637,"33,188",0.17,0.98,0.92
0.28,"2,819",136,0.05,"20,129","160,116",773,"33,052",0.17,0.98,0.90
0.29,"3,049",178,0.06,"23,178","157,067",951,"32,874",0.17,0.97,0.89
0.3,"3,458",213,0.06,"26,636","153,609","1,164","32,661",0.18,0.97,0.87
0.31,"3,665",225,0.06,"30,301","149,944","1,389","32,436",0.18,0.96,0.85
0.32,"4,129",295,0.07,"34,430","145,815","1,684","32,141",0.18,0.95,0.83
0.33,"4,463",358,0.07,"38,893","141,352","2,042","31,783",0.18,0.94,0.81
0.34,"4,712",361,0.07,"43,605","136,640","2,403","31,422",0.19,0.93,0.79
0.35,"5,263",487,0.08,"48,868","131,377","2,890","30,935",0.19,0.91,0.76
0.36,"5,400",497,0.08,"54,268","125,977","3,387","30,438",0.19,0.90,0.73
0.37,"5,747",573,0.09,"60,015","120,230","3,960","29,865",0.20,0.88,0.70
0.38,"6,217",634,0.09,"66,232","114,013","4,594","29,231",0.20,0.86,0.67
0.39,"6,622",668,0.09,"72,854","107,391","5,262","28,563",0.21,0.84,0.64
0.4,"6,686",789,0.11,"79,540","100,705","6,051","27,774",0.22,0.82,0.60
0.41,"6,697",892,0.12,"86,237","94,008","6,943","26,882",0.22,0.79,0.56
0.42,"6,789",918,0.12,"93,026","87,219","7,861","25,964",0.23,0.77,0.53
0.43,"6,847","1,036",0.13,"99,873","80,372","8,897","24,928",0.24,0.74,0.49
0.44,"6,713","1,051",0.14,"106,586","73,659","9,948","23,877",0.24,0.71,0.46
0.45,"6,544","1,100",0.14,"113,130","67,115","11,048","22,777",0.25,0.67,0.42
0.46,"6,598","1,246",0.16,"119,728","60,517","12,294","21,531",0.26,0.64,0.38
0.47,"6,108","1,222",0.17,"125,836","54,409","13,516","20,309",0.27,0.60,0.35
0.48,"6,080","1,259",0.17,"131,916","48,329","14,775","19,050",0.28,0.56,0.31
0.49,"5,518","1,222",0.18,"137,434","42,811","15,997","17,828",0.29,0.53,0.28
0.5,"5,097","1,272",0.20,"142,531","37,714","17,269","16,556",0.31,0.49,0.25
0.51,"4,872","1,277",0.21,"147,403","32,842","18,546","15,279",0.32,0.45,0.22
0.52,"4,358","1,274",0.23,"151,761","28,484","19,820","14,005",0.33,0.41,0.20
0.53,"3,999","1,185",0.23,"155,760","24,485","21,005","12,820",0.34,0.38,0.17
0.54,"3,580","1,221",0.25,"159,340","20,905","22,226","11,599",0.36,0.34,0.15
0.55,"3,178","1,108",0.26,"162,518","17,727","23,334","10,491",0.37,0.31,0.13
0.56,"2,702","1,101",0.29,"165,220","15,025","24,435","9,390",0.38,0.28,0.11
0.57,"2,350",995,0.30,"167,570","12,675","25,430","8,395",0.40,0.25,0.10
0.58,"2,054",919,0.31,"169,624","10,621","26,349","7,476",0.41,0.22,0.08
0.59,"1,746",881,0.34,"171,370","8,875","27,230","6,595",0.43,0.19,0.07
0.6,"1,550",807,0.34,"172,920","7,325","28,037","5,788",0.44,0.17,0.06
0.61,"1,318",770,0.37,"174,238","6,007","28,807","5,018",0.46,0.15,0.05
0.62,"1,086",658,0.38,"175,324","4,921","29,465","4,360",0.47,0.13,0.04
0.63,963,669,0.41,"176,287","3,958","30,134","3,691",0.48,0.11,0.04
0.64,833,624,0.43,"177,120","3,125","30,758","3,067",0.50,0.09,0.03
0.65,715,540,0.43,"177,835","2,410","31,298","2,527",0.51,0.07,0.02
0.66,621,535,0.46,"178,456","1,789","31,833","1,992",0.53,0.06,0.02
0.67,441,456,0.51,"178,897","1,348","32,289","1,536",0.53,0.05,0.01
0.68,392,393,0.50,"179,289",956,"32,682","1,143",0.54,0.03,0.01
0.69,309,323,0.51,"179,598",647,"33,005",820,0.56,0.02,0.01
0.7,208,226,0.52,"179,806",439,"33,231",594,0.58,0.02,0.00
0.71,180,179,0.50,"179,986",259,"33,410",415,0.62,0.01,0.00
0.72,100,149,0.60,"180,086",159,"33,559",266,0.63,0.01,0.00
0.73,63,92,0.59,"180,149",96,"33,651",174,0.64,0.01,0.00
0.74,42,73,0.63,"180,191",54,"33,724",101,0.65,0.00,0.00
0.75,18,45,0.71,"180,209",36,"33,769",56,0.61,0.00,0.00
0.76,10,24,0.71,"180,219",26,"33,793",32,0.55,0.00,0.00
0.77,10,15,0.60,"180,229",16,"33,808",17,0.52,0.00,0.00
0.78,8,8,0.50,"180,237",8,"33,816",9,0.53,0.00,0.00
0.79,2,5,0.71,"180,239",6,"33,821",4,0.40,0.00,0.00
0.8,2,1,0.33,"180,241",4,"33,822",3,0.43,0.00,0.00
0.81,4,1,0.20,"180,245",0,"33,823",2,1.00,0.00,0.00
0.82,0,1,1.00,"180,245",0,"33,824",1,1.00,0.00,0.00
0.83,0,0,nan,"180,245",0,"33,824",1,1.00,0.00,0.00
0.84,0,0,nan,"180,245",0,"33,824",1,1.00,0.00,0.00
0.85,0,0,nan,"180,245",0,"33,824",1,1.00,0.00,0.00
0.86,0,1,1.00,"180,245",0,"33,825",0,nan,0.00,0.00
0.87,0,0,nan,"180,245",0,"33,825",0,nan,0.00,0.00
0.88,0,0,nan,"180,245",0,"33,825",0,nan,0.00,0.00
0.89,0,0,nan,"180,245",0,"33,825",0,nan,0.00,0.00
