p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"4,206",53,0.01,"4,206","416,364",53,"78,873",0.16,1.00,0.99
0.1,"51,637","1,893",0.04,"55,843","364,727","1,946","76,980",0.17,0.98,0.88
0.2,"104,926","8,090",0.07,"160,769","259,801","10,036","68,890",0.21,0.87,0.66
0.3,"105,881","13,872",0.12,"266,650","153,920","23,908","55,018",0.26,0.70,0.42
0.4,"72,278","15,267",0.17,"338,928","81,642","39,175","39,751",0.33,0.50,0.24
0.5,"41,077","12,642",0.24,"380,005","40,565","51,817","27,109",0.40,0.34,0.14
0.6,"20,238","9,173",0.31,"400,243","20,327","60,990","17,936",0.47,0.23,0.08
0.7,"10,297","6,716",0.39,"410,540","10,030","67,706","11,220",0.53,0.14,0.04
0.8,"5,821","5,207",0.47,"416,361","4,209","72,913","6,013",0.59,0.08,0.02
0.9,"2,799","3,432",0.55,"419,160","1,410","76,345","2,581",0.65,0.03,0.01
1.0,"1,410","2,581",0.65,"420,570",0,"78,926",0,nan,0.00,0.00
