p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,1,0,0.00,1,"420,569",0,"78,926",0.16,1.00,1.00
0.1,"45,541",484,0.01,"45,542","375,028",484,"78,442",0.17,0.99,0.91
0.2,"67,630","1,952",0.03,"113,172","307,398","2,436","76,490",0.20,0.97,0.77
0.3,"66,095","3,764",0.05,"179,267","241,303","6,200","72,726",0.23,0.92,0.63
0.4,"62,610","6,049",0.09,"241,877","178,693","12,249","66,677",0.27,0.84,0.49
0.5,"54,389","8,267",0.13,"296,266","124,304","20,516","58,410",0.32,0.74,0.37
0.6,"45,417","10,320",0.19,"341,683","78,887","30,836","48,090",0.38,0.61,0.25
0.7,"35,415","12,266",0.26,"377,098","43,472","43,102","35,824",0.45,0.45,0.16
0.8,"24,231","12,542",0.34,"401,329","19,241","55,644","23,282",0.55,0.29,0.09
0.9,"13,790","12,326",0.47,"415,119","5,451","67,970","10,956",0.67,0.14,0.03
1.0,"5,451","10,956",0.67,"420,570",0,"78,926",0,nan,0.00,0.00
