p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.01,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.02,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.03,"48,014",0,0.00,"48,014","372,556",0,"78,926",0.17,1.00,0.90
0.04,11,0,0.00,"48,025","372,545",0,"78,926",0.17,1.00,0.90
0.05,226,0,0.00,"48,251","372,319",0,"78,926",0.17,1.00,0.90
0.06,733,1,0.00,"48,984","371,586",1,"78,925",0.18,1.00,0.90
0.07,79,0,0.00,"49,063","371,507",1,"78,925",0.18,1.00,0.90
0.08,"2,993",0,0.00,"52,056","368,514",1,"78,925",0.18,1.00,0.90
0.09,"1,523",0,0.00,"53,579","366,991",1,"78,925",0.18,1.00,0.89
0.1,597,0,0.00,"54,176","366,394",1,"78,925",0.18,1.00,0.89
0.11,332,0,0.00,"54,508","366,062",1,"78,925",0.18,1.00,0.89
0.12,"65,005",0,0.00,"119,513","301,057",1,"78,925",0.21,1.00,0.76
0.13,31,0,0.00,"119,544","301,026",1,"78,925",0.21,1.00,0.76
0.14,288,0,0.00,"119,832","300,738",1,"78,925",0.21,1.00,0.76
0.15,326,0,0.00,"120,158","300,412",1,"78,925",0.21,1.00,0.76
0.16,"1,086",2,0.00,"121,244","299,326",3,"78,923",0.21,1.00,0.76
0.17,"4,972",4,0.00,"126,216","294,354",7,"78,919",0.21,1.00,0.75
0.18,267,2,0.01,"126,483","294,087",9,"78,917",0.21,1.00,0.75
0.19,"2,395",1,0.00,"128,878","291,692",10,"78,916",0.21,1.00,0.74
0.2,"1,565",6,0.00,"130,443","290,127",16,"78,910",0.21,1.00,0.74
0.21,142,3,0.02,"130,585","289,985",19,"78,907",0.21,1.00,0.74
0.22,"65,852",27,0.00,"196,437","224,133",46,"78,880",0.26,1.00,0.61
0.23,137,4,0.03,"196,574","223,996",50,"78,876",0.26,1.00,0.61
0.24,673,6,0.01,"197,247","223,323",56,"78,870",0.26,1.00,0.60
0.25,"1,097",8,0.01,"198,344","222,226",64,"78,862",0.26,1.00,0.60
0.26,265,5,0.02,"198,609","221,961",69,"78,857",0.26,1.00,0.60
0.27,"5,273",24,0.00,"203,882","216,688",93,"78,833",0.27,1.00,0.59
0.28,"2,699",20,0.01,"206,581","213,989",113,"78,813",0.27,1.00,0.59
0.29,"1,141",6,0.01,"207,722","212,848",119,"78,807",0.27,1.00,0.58
0.3,888,22,0.02,"208,610","211,960",141,"78,785",0.27,1.00,0.58
0.31,"57,169",140,0.00,"265,779","154,791",281,"78,645",0.34,1.00,0.47
0.32,184,11,0.06,"265,963","154,607",292,"78,634",0.34,1.00,0.47
0.33,538,23,0.04,"266,501","154,069",315,"78,611",0.34,1.00,0.47
0.34,435,22,0.05,"266,936","153,634",337,"78,589",0.34,1.00,0.46
0.35,"1,099",33,0.03,"268,035","152,535",370,"78,556",0.34,1.00,0.46
0.36,"4,564",78,0.02,"272,599","147,971",448,"78,478",0.35,0.99,0.45
0.37,362,22,0.06,"272,961","147,609",470,"78,456",0.35,0.99,0.45
0.38,"2,547",57,0.02,"275,508","145,062",527,"78,399",0.35,0.99,0.45
0.39,"1,749",81,0.04,"277,257","143,313",608,"78,318",0.35,0.99,0.44
0.4,232,19,0.08,"277,489","143,081",627,"78,299",0.35,0.99,0.44
0.41,"43,441",581,0.01,"320,930","99,640","1,208","77,718",0.44,0.98,0.36
0.42,255,31,0.11,"321,185","99,385","1,239","77,687",0.44,0.98,0.35
0.43,904,114,0.11,"322,089","98,481","1,353","77,573",0.44,0.98,0.35
0.44,906,102,0.10,"322,995","97,575","1,455","77,471",0.44,0.98,0.35
0.45,322,47,0.13,"323,317","97,253","1,502","77,424",0.44,0.98,0.35
0.46,"3,666",240,0.06,"326,983","93,587","1,742","77,184",0.45,0.98,0.34
0.47,"2,093",178,0.08,"329,076","91,494","1,920","77,006",0.46,0.98,0.34
0.48,"1,007",92,0.08,"330,083","90,487","2,012","76,914",0.46,0.97,0.34
0.49,682,99,0.13,"330,765","89,805","2,111","76,815",0.46,0.97,0.33
0.5,"30,237","1,888",0.06,"361,002","59,568","3,999","74,927",0.56,0.95,0.27
0.51,256,62,0.19,"361,258","59,312","4,061","74,865",0.56,0.95,0.27
0.52,681,204,0.23,"361,939","58,631","4,265","74,661",0.56,0.95,0.27
0.53,420,122,0.23,"362,359","58,211","4,387","74,539",0.56,0.94,0.27
0.54,885,206,0.19,"363,244","57,326","4,593","74,333",0.56,0.94,0.26
0.55,"2,800",591,0.17,"366,044","54,526","5,184","73,742",0.57,0.93,0.26
0.56,298,69,0.19,"366,342","54,228","5,253","73,673",0.58,0.93,0.26
0.57,"1,577",359,0.19,"367,919","52,651","5,612","73,314",0.58,0.93,0.25
0.58,"1,207",300,0.20,"369,126","51,444","5,912","73,014",0.59,0.93,0.25
0.59,219,65,0.23,"369,345","51,225","5,977","72,949",0.59,0.92,0.25
0.6,"18,521","4,674",0.20,"387,866","32,704","10,651","68,275",0.68,0.87,0.20
0.61,247,90,0.27,"388,113","32,457","10,741","68,185",0.68,0.86,0.20
0.62,804,392,0.33,"388,917","31,653","11,133","67,793",0.68,0.86,0.20
0.63,584,246,0.30,"389,501","31,069","11,379","67,547",0.68,0.86,0.20
0.64,272,125,0.31,"389,773","30,797","11,504","67,422",0.69,0.85,0.20
0.65,"1,841",894,0.33,"391,614","28,956","12,398","66,528",0.70,0.84,0.19
0.66,"1,265",595,0.32,"392,879","27,691","12,993","65,933",0.70,0.84,0.19
0.67,496,242,0.33,"393,375","27,195","13,235","65,691",0.71,0.83,0.19
0.68,515,245,0.32,"393,890","26,680","13,480","65,446",0.71,0.83,0.18
0.69,"10,619","9,351",0.47,"404,509","16,061","22,831","56,095",0.78,0.71,0.14
