p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,334,0,0.00,334,"402,385",0,"78,926",0.16,1.00,1.00
0.05,"7,710",0,0.00,"8,044","394,675",0,"78,926",0.17,1.00,0.98
0.1,"22,215",0,0.00,"30,259","372,460",0,"78,926",0.17,1.00,0.94
0.15,"34,785",0,0.00,"65,044","337,675",0,"78,926",0.19,1.00,0.86
0.2,"42,781",0,0.00,"107,825","294,894",0,"78,926",0.21,1.00,0.78
0.25,"46,831",0,0.00,"154,656","248,063",0,"78,926",0.24,1.00,0.68
0.3,"47,277",0,0.00,"201,933","200,786",0,"78,926",0.28,1.00,0.58
0.35,"44,771",0,0.00,"246,704","156,015",0,"78,926",0.34,1.00,0.49
0.4,"39,185",0,0.00,"285,889","116,830",0,"78,926",0.40,1.00,0.41
0.45,"32,747",1,0.00,"318,636","84,083",1,"78,925",0.48,1.00,0.34
0.5,"26,515",0,0.00,"345,151","57,568",1,"78,925",0.58,1.00,0.28
0.55,"20,094",6,0.00,"365,245","37,474",7,"78,919",0.68,1.00,0.24
0.6,"14,300",88,0.01,"379,545","23,174",95,"78,831",0.77,1.00,0.21
0.65,"9,755",622,0.06,"389,300","13,419",717,"78,209",0.85,0.99,0.19
0.7,"6,037","2,327",0.28,"395,337","7,382","3,044","75,882",0.91,0.96,0.17
0.75,"3,639","6,126",0.63,"398,976","3,743","9,170","69,756",0.95,0.88,0.15
0.8,"2,207","11,333",0.84,"401,183","1,536","20,503","58,423",0.97,0.74,0.12
0.85,"1,090","15,750",0.94,"402,273",446,"36,253","42,673",0.99,0.54,0.09
0.9,339,"17,140",0.98,"402,612",107,"53,393","25,533",1.00,0.32,0.05
0.95,84,"15,688",0.99,"402,696",23,"69,081","9,845",1.00,0.12,0.02
1.0,23,"9,845",1.00,"402,719",0,"78,926",0,nan,0.00,0.00
