p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"7,242",71,0.01,"7,242","413,328",71,"78,855",0.16,1.00,0.99
0.05,"7,622",139,0.02,"14,864","405,706",210,"78,716",0.16,1.00,0.97
0.1,"12,702",287,0.02,"27,566","393,004",497,"78,429",0.17,0.99,0.94
0.15,"19,109",545,0.03,"46,675","373,895","1,042","77,884",0.17,0.99,0.90
0.2,"26,054","1,073",0.04,"72,729","347,841","2,115","76,811",0.18,0.97,0.85
0.25,"33,086","1,693",0.05,"105,815","314,755","3,808","75,118",0.19,0.95,0.78
0.3,"39,439","2,702",0.06,"145,254","275,316","6,510","72,416",0.21,0.92,0.70
0.35,"43,983","4,036",0.08,"189,237","231,333","10,546","68,380",0.23,0.87,0.60
0.4,"44,454","5,377",0.11,"233,691","186,879","15,923","63,003",0.25,0.80,0.50
0.45,"42,267","6,659",0.14,"275,958","144,612","22,582","56,344",0.28,0.71,0.40
0.5,"37,265","7,509",0.17,"313,223","107,347","30,091","48,835",0.31,0.62,0.31
0.55,"31,075","8,068",0.21,"344,298","76,272","38,159","40,767",0.35,0.52,0.23
0.6,"24,179","7,839",0.24,"368,477","52,093","45,998","32,928",0.39,0.42,0.17
0.65,"17,772","7,385",0.29,"386,249","34,321","53,383","25,543",0.43,0.32,0.12
0.7,"12,390","6,392",0.34,"398,639","21,931","59,775","19,151",0.47,0.24,0.08
0.75,"8,439","5,472",0.39,"407,078","13,492","65,247","13,679",0.50,0.17,0.05
0.8,"5,363","4,367",0.45,"412,441","8,129","69,614","9,312",0.53,0.12,0.03
0.85,"3,489","3,109",0.47,"415,930","4,640","72,723","6,203",0.57,0.08,0.02
0.9,"1,978","2,212",0.53,"417,908","2,662","74,935","3,991",0.60,0.05,0.01
0.95,"1,220","1,475",0.55,"419,128","1,442","76,410","2,516",0.64,0.03,0.01
1.0,"1,442","2,516",0.64,"420,570",0,"78,926",0,nan,0.00,0.00
