p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"10,516",335,0.03,"10,516","410,054",335,"78,591",0.16,1.00,0.98
0.1,"36,912","1,823",0.05,"47,428","373,142","2,158","76,768",0.17,0.97,0.90
0.2,"52,982","3,752",0.07,"100,410","320,160","5,910","73,016",0.19,0.93,0.79
0.3,"64,661","6,465",0.09,"165,071","255,499","12,375","66,551",0.21,0.84,0.64
0.4,"71,444","9,802",0.12,"236,515","184,055","22,177","56,749",0.24,0.72,0.48
0.5,"65,097","11,928",0.15,"301,612","118,958","34,105","44,821",0.27,0.57,0.33
0.6,"50,130","12,048",0.19,"351,742","68,828","46,153","32,773",0.32,0.42,0.20
0.7,"32,295","10,529",0.25,"384,037","36,533","56,682","22,244",0.38,0.28,0.12
0.8,"17,937","8,103",0.31,"401,974","18,596","64,785","14,141",0.43,0.18,0.07
0.9,"10,470","6,439",0.38,"412,444","8,126","71,224","7,702",0.49,0.10,0.03
1.0,"8,126","7,702",0.49,"420,570",0,"78,926",0,nan,0.00,0.00
