p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.1,"199,276","11,622",0.06,"199,276","221,294","11,622","67,304",0.23,0.85,0.58
0.2,"134,612","23,328",0.15,"333,888","86,682","34,950","43,976",0.34,0.56,0.26
0.3,"50,570","17,244",0.25,"384,458","36,112","52,194","26,732",0.43,0.34,0.13
0.4,"20,438","11,127",0.35,"404,896","15,674","63,321","15,605",0.50,0.20,0.06
0.5,"9,041","7,250",0.45,"413,937","6,633","70,571","8,355",0.56,0.11,0.03
0.6,"4,070","4,195",0.51,"418,007","2,563","74,766","4,160",0.62,0.05,0.01
0.7,"1,744","2,380",0.58,"419,751",819,"77,146","1,780",0.68,0.02,0.01
0.8,673,"1,297",0.66,"420,424",146,"78,443",483,0.77,0.01,0.00
0.9,144,473,0.77,"420,568",2,"78,916",10,0.83,0.00,0.00
1.0,2,10,0.83,"420,570",0,"78,926",0,nan,0.00,0.00
