p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"4,481",213,0.05,"4,481","416,089",213,"78,713",0.16,1.00,0.99
0.01,"2,542",117,0.04,"7,023","413,547",330,"78,596",0.16,1.00,0.99
0.02,"2,530",147,0.05,"9,553","411,017",477,"78,449",0.16,0.99,0.98
0.03,"3,127",162,0.05,"12,680","407,890",639,"78,287",0.16,0.99,0.97
0.04,"4,842",280,0.05,"17,522","403,048",919,"78,007",0.16,0.99,0.96
0.05,"4,665",281,0.06,"22,187","398,383","1,200","77,726",0.16,0.98,0.95
0.06,"4,369",220,0.05,"26,556","394,014","1,420","77,506",0.16,0.98,0.94
0.07,"5,247",333,0.06,"31,803","388,767","1,753","77,173",0.17,0.98,0.93
0.08,"5,999",350,0.06,"37,802","382,768","2,103","76,823",0.17,0.97,0.92
0.09,"5,014",360,0.07,"42,816","377,754","2,463","76,463",0.17,0.97,0.91
0.1,"5,532",389,0.07,"48,348","372,222","2,852","76,074",0.17,0.96,0.90
0.11,"4,933",371,0.07,"53,281","367,289","3,223","75,703",0.17,0.96,0.89
0.12,"4,757",323,0.06,"58,038","362,532","3,546","75,380",0.17,0.96,0.88
0.13,"4,482",315,0.07,"62,520","358,050","3,861","75,065",0.17,0.95,0.87
0.14,"3,908",329,0.08,"66,428","354,142","4,190","74,736",0.17,0.95,0.86
0.15,"2,926",241,0.08,"69,354","351,216","4,431","74,495",0.17,0.94,0.85
0.16,"2,997",228,0.07,"72,351","348,219","4,659","74,267",0.18,0.94,0.85
0.17,"3,040",248,0.08,"75,391","345,179","4,907","74,019",0.18,0.94,0.84
0.18,"2,139",174,0.08,"77,530","343,040","5,081","73,845",0.18,0.94,0.83
0.19,"2,399",207,0.08,"79,929","340,641","5,288","73,638",0.18,0.93,0.83
0.2,"2,192",228,0.09,"82,121","338,449","5,516","73,410",0.18,0.93,0.82
0.21,"2,039",186,0.08,"84,160","336,410","5,702","73,224",0.18,0.93,0.82
0.22,"2,282",231,0.09,"86,442","334,128","5,933","72,993",0.18,0.92,0.82
0.23,"2,171",209,0.09,"88,613","331,957","6,142","72,784",0.18,0.92,0.81
0.24,"2,787",288,0.09,"91,400","329,170","6,430","72,496",0.18,0.92,0.80
0.25,"2,695",297,0.10,"94,095","326,475","6,727","72,199",0.18,0.91,0.80
0.26,"2,827",319,0.10,"96,922","323,648","7,046","71,880",0.18,0.91,0.79
0.27,"3,163",392,0.11,"100,085","320,485","7,438","71,488",0.18,0.91,0.78
0.28,"3,474",384,0.10,"103,559","317,011","7,822","71,104",0.18,0.90,0.78
0.29,"3,896",396,0.09,"107,455","313,115","8,218","70,708",0.18,0.90,0.77
0.3,"4,004",484,0.11,"111,459","309,111","8,702","70,224",0.19,0.89,0.76
0.31,"4,544",563,0.11,"116,003","304,567","9,265","69,661",0.19,0.88,0.75
0.32,"4,900",582,0.11,"120,903","299,667","9,847","69,079",0.19,0.88,0.74
0.33,"5,249",684,0.12,"126,152","294,418","10,531","68,395",0.19,0.87,0.73
0.34,"5,694",743,0.12,"131,846","288,724","11,274","67,652",0.19,0.86,0.71
0.35,"6,098",784,0.11,"137,944","282,626","12,058","66,868",0.19,0.85,0.70
0.36,"6,251",793,0.11,"144,195","276,375","12,851","66,075",0.19,0.84,0.69
0.37,"7,810","1,022",0.12,"152,005","268,565","13,873","65,053",0.19,0.82,0.67
0.38,"7,440","1,050",0.12,"159,445","261,125","14,923","64,003",0.20,0.81,0.65
0.39,"6,844",994,0.13,"166,289","254,281","15,917","63,009",0.20,0.80,0.64
0.4,"8,559","1,199",0.12,"174,848","245,722","17,116","61,810",0.20,0.78,0.62
0.41,"8,402","1,260",0.13,"183,250","237,320","18,376","60,550",0.20,0.77,0.60
0.42,"7,740","1,230",0.14,"190,990","229,580","19,606","59,320",0.21,0.75,0.58
0.43,"7,920","1,217",0.13,"198,910","221,660","20,823","58,103",0.21,0.74,0.56
0.44,"7,660","1,192",0.13,"206,570","214,000","22,015","56,911",0.21,0.72,0.54
0.45,"7,783","1,282",0.14,"214,353","206,217","23,297","55,629",0.21,0.70,0.52
