p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"1,926",10,0.01,"1,926","418,644",10,"78,916",0.16,1.00,1.00
0.05,"21,609",152,0.01,"23,535","397,035",162,"78,764",0.17,1.00,0.95
0.1,"31,414",524,0.02,"54,949","365,621",686,"78,240",0.18,0.99,0.89
0.15,"33,288",842,0.02,"88,237","332,333","1,528","77,398",0.19,0.98,0.82
0.2,"33,392","1,287",0.04,"121,629","298,941","2,815","76,111",0.20,0.96,0.75
0.25,"32,533","1,670",0.05,"154,162","266,408","4,485","74,441",0.22,0.94,0.68
0.3,"32,097","2,218",0.06,"186,259","234,311","6,703","72,223",0.24,0.92,0.61
0.35,"31,185","2,822",0.08,"217,444","203,126","9,525","69,401",0.25,0.88,0.55
0.4,"29,651","3,322",0.10,"247,095","173,475","12,847","66,079",0.28,0.84,0.48
0.45,"27,363","3,933",0.13,"274,458","146,112","16,780","62,146",0.30,0.79,0.42
0.5,"25,385","4,403",0.15,"299,843","120,727","21,183","57,743",0.32,0.73,0.36
0.55,"23,226","4,816",0.17,"323,069","97,501","25,999","52,927",0.35,0.67,0.30
0.6,"20,787","5,420",0.21,"343,856","76,714","31,419","47,507",0.38,0.60,0.25
0.65,"18,497","5,930",0.24,"362,353","58,217","37,349","41,577",0.42,0.53,0.20
0.7,"15,806","6,227",0.28,"378,159","42,411","43,576","35,350",0.45,0.45,0.16
0.75,"13,103","6,107",0.32,"391,262","29,308","49,683","29,243",0.50,0.37,0.12
0.8,"10,414","6,182",0.37,"401,676","18,894","55,865","23,061",0.55,0.29,0.08
0.85,"7,801","6,123",0.44,"409,477","11,093","61,988","16,938",0.60,0.21,0.06
0.9,"5,652","5,991",0.51,"415,129","5,441","67,979","10,947",0.67,0.14,0.03
0.95,"3,598","5,563",0.61,"418,727","1,843","73,542","5,384",0.74,0.07,0.01
1.0,"1,843","5,384",0.74,"420,570",0,"78,926",0,nan,0.00,0.00
