p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.01,25,0,0.00,25,"420,545",0,"78,926",0.16,1.00,1.00
0.02,73,1,0.01,98,"420,472",1,"78,925",0.16,1.00,1.00
0.03,132,1,0.01,230,"420,340",2,"78,924",0.16,1.00,1.00
0.04,235,0,0.00,465,"420,105",2,"78,924",0.16,1.00,1.00
0.05,469,4,0.01,934,"419,636",6,"78,920",0.16,1.00,1.00
0.06,672,4,0.01,"1,606","418,964",10,"78,916",0.16,1.00,1.00
0.07,814,8,0.01,"2,420","418,150",18,"78,908",0.16,1.00,1.00
0.08,"1,118",18,0.02,"3,538","417,032",36,"78,890",0.16,1.00,0.99
0.09,"1,347",13,0.01,"4,885","415,685",49,"78,877",0.16,1.00,0.99
0.1,"1,482",20,0.01,"6,367","414,203",69,"78,857",0.16,1.00,0.99
0.11,"1,690",27,0.02,"8,057","412,513",96,"78,830",0.16,1.00,0.98
0.12,"1,875",41,0.02,"9,932","410,638",137,"78,789",0.16,1.00,0.98
0.13,"2,230",45,0.02,"12,162","408,408",182,"78,744",0.16,1.00,0.98
0.14,"2,600",61,0.02,"14,762","405,808",243,"78,683",0.16,1.00,0.97
0.15,"2,827",68,0.02,"17,589","402,981",311,"78,615",0.16,1.00,0.96
0.16,"3,282",98,0.03,"20,871","399,699",409,"78,517",0.16,0.99,0.96
0.17,"3,541",100,0.03,"24,412","396,158",509,"78,417",0.17,0.99,0.95
0.18,"3,748",110,0.03,"28,160","392,410",619,"78,307",0.17,0.99,0.94
0.19,"4,056",128,0.03,"32,216","388,354",747,"78,179",0.17,0.99,0.93
0.2,"4,103",144,0.03,"36,319","384,251",891,"78,035",0.17,0.99,0.93
0.21,"4,451",159,0.03,"40,770","379,800","1,050","77,876",0.17,0.99,0.92
0.22,"4,999",201,0.04,"45,769","374,801","1,251","77,675",0.17,0.98,0.91
0.23,"4,891",214,0.04,"50,660","369,910","1,465","77,461",0.17,0.98,0.90
0.24,"5,091",217,0.04,"55,751","364,819","1,682","77,244",0.17,0.98,0.89
0.25,"5,648",259,0.04,"61,399","359,171","1,941","76,985",0.18,0.98,0.87
0.26,"5,861",299,0.05,"67,260","353,310","2,240","76,686",0.18,0.97,0.86
0.27,"5,781",326,0.05,"73,041","347,529","2,566","76,360",0.18,0.97,0.85
0.28,"6,211",368,0.06,"79,252","341,318","2,934","75,992",0.18,0.96,0.84
0.29,"6,617",406,0.06,"85,869","334,701","3,340","75,586",0.18,0.96,0.82
0.3,"6,856",458,0.06,"92,725","327,845","3,798","75,128",0.19,0.95,0.81
0.31,"6,822",439,0.06,"99,547","321,023","4,237","74,689",0.19,0.95,0.79
0.32,"6,987",476,0.06,"106,534","314,036","4,713","74,213",0.19,0.94,0.78
0.33,"7,237",530,0.07,"113,771","306,799","5,243","73,683",0.19,0.93,0.76
0.34,"7,593",565,0.07,"121,364","299,206","5,808","73,118",0.20,0.93,0.75
0.35,"7,828",626,0.07,"129,192","291,378","6,434","72,492",0.20,0.92,0.73
0.36,"7,571",678,0.08,"136,763","283,807","7,112","71,814",0.20,0.91,0.71
0.37,"7,848",753,0.09,"144,611","275,959","7,865","71,061",0.20,0.90,0.69
0.38,"8,125",783,0.09,"152,736","267,834","8,648","70,278",0.21,0.89,0.68
0.39,"8,234",795,0.09,"160,970","259,600","9,443","69,483",0.21,0.88,0.66
0.4,"8,078",852,0.10,"169,048","251,522","10,295","68,631",0.21,0.87,0.64
0.41,"8,147",868,0.10,"177,195","243,375","11,163","67,763",0.22,0.86,0.62
0.42,"8,258",911,0.10,"185,453","235,117","12,074","66,852",0.22,0.85,0.60
0.43,"8,268",968,0.10,"193,721","226,849","13,042","65,884",0.23,0.83,0.59
0.44,"8,287","1,026",0.11,"202,008","218,562","14,068","64,858",0.23,0.82,0.57
0.45,"8,210","1,068",0.12,"210,218","210,352","15,136","63,790",0.23,0.81,0.55
0.46,"8,170","1,032",0.11,"218,388","202,182","16,168","62,758",0.24,0.80,0.53
0.47,"8,219","1,113",0.12,"226,607","193,963","17,281","61,645",0.24,0.78,0.51
0.48,"8,113","1,158",0.12,"234,720","185,850","18,439","60,487",0.25,0.77,0.49
0.49,"7,940","1,207",0.13,"242,660","177,910","19,646","59,280",0.25,0.75,0.47
0.5,"8,167","1,258",0.13,"250,827","169,743","20,904","58,022",0.25,0.74,0.46
0.51,"7,771","1,209",0.13,"258,598","161,972","22,113","56,813",0.26,0.72,0.44
0.52,"7,792","1,362",0.15,"266,390","154,180","23,475","55,451",0.26,0.70,0.42
0.53,"7,701","1,332",0.15,"274,091","146,479","24,807","54,119",0.27,0.69,0.40
0.54,"7,718","1,395",0.15,"281,809","138,761","26,202","52,724",0.28,0.67,0.38
0.55,"7,507","1,445",0.16,"289,316","131,254","27,647","51,279",0.28,0.65,0.37
0.56,"7,527","1,469",0.16,"296,843","123,727","29,116","49,810",0.29,0.63,0.35
0.57,"6,978","1,532",0.18,"303,821","116,749","30,648","48,278",0.29,0.61,0.33
0.58,"6,958","1,582",0.19,"310,779","109,791","32,230","46,696",0.30,0.59,0.31
0.59,"6,816","1,585",0.19,"317,595","102,975","33,815","45,111",0.30,0.57,0.30
0.6,"6,578","1,603",0.20,"324,173","96,397","35,418","43,508",0.31,0.55,0.28
0.61,"6,198","1,492",0.19,"330,371","90,199","36,910","42,016",0.32,0.53,0.26
0.62,"6,061","1,652",0.21,"336,432","84,138","38,562","40,364",0.32,0.51,0.25
0.63,"6,063","1,683",0.22,"342,495","78,075","40,245","38,681",0.33,0.49,0.23
0.64,"5,568","1,652",0.23,"348,063","72,507","41,897","37,029",0.34,0.47,0.22
0.65,"5,409","1,572",0.23,"353,472","67,098","43,469","35,457",0.35,0.45,0.21
0.66,"5,240","1,608",0.23,"358,712","61,858","45,077","33,849",0.35,0.43,0.19
0.67,"4,959","1,651",0.25,"363,671","56,899","46,728","32,198",0.36,0.41,0.18
0.68,"4,833","1,534",0.24,"368,504","52,066","48,262","30,664",0.37,0.39,0.17
0.69,"4,470","1,518",0.25,"372,974","47,596","49,780","29,146",0.38,0.37,0.15
0.7,"4,294","1,511",0.26,"377,268","43,302","51,291","27,635",0.39,0.35,0.14
0.71,"4,017","1,590",0.28,"381,285","39,285","52,881","26,045",0.40,0.33,0.13
