p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,1,0,0.00,1,"420,569",0,"78,926",0.16,1.00,1.00
0.1,"1,131",5,0.00,"1,132","419,438",5,"78,921",0.16,1.00,1.00
0.2,"17,243",313,0.02,"18,375","402,195",318,"78,608",0.16,1.00,0.96
0.3,"62,325","2,830",0.04,"80,700","339,870","3,148","75,778",0.18,0.96,0.83
0.4,"113,688","10,084",0.08,"194,388","226,182","13,232","65,694",0.23,0.83,0.58
0.5,"115,100","18,899",0.14,"309,488","111,082","32,131","46,795",0.30,0.59,0.32
0.6,"71,845","20,782",0.22,"381,333","39,237","52,913","26,013",0.40,0.33,0.13
0.7,"29,533","15,722",0.35,"410,866","9,704","68,635","10,291",0.51,0.13,0.04
0.8,"9,104","9,098",0.50,"419,970",600,"77,733","1,193",0.67,0.02,0.00
0.9,592,"1,142",0.66,"420,562",8,"78,875",51,0.86,0.00,0.00
1.0,8,51,0.86,"420,570",0,"78,926",0,nan,0.00,0.00
