p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.05,"71,649","1,149",0.02,"71,649","348,921","1,149","77,777",0.18,0.99,0.85
0.1,"104,945","5,192",0.05,"176,594","243,976","6,341","72,585",0.23,0.92,0.63
0.15,"71,538","6,922",0.09,"248,132","172,438","13,263","65,663",0.28,0.83,0.48
0.2,"48,683","7,280",0.13,"296,815","123,755","20,543","58,383",0.32,0.74,0.36
0.25,"34,277","7,042",0.17,"331,092","89,478","27,585","51,341",0.36,0.65,0.28
0.3,"24,939","6,880",0.22,"356,031","64,539","34,465","44,461",0.41,0.56,0.22
0.35,"17,819","6,321",0.26,"373,850","46,720","40,786","38,140",0.45,0.48,0.17
0.4,"12,529","5,496",0.30,"386,379","34,191","46,282","32,644",0.49,0.41,0.13
0.45,"9,135","4,755",0.34,"395,514","25,056","51,037","27,889",0.53,0.35,0.11
0.5,"6,645","4,030",0.38,"402,159","18,411","55,067","23,859",0.56,0.30,0.08
0.55,"4,859","3,594",0.43,"407,018","13,552","58,661","20,265",0.60,0.26,0.07
0.6,"3,531","3,142",0.47,"410,549","10,021","61,803","17,123",0.63,0.22,0.05
0.65,"2,701","2,827",0.51,"413,250","7,320","64,630","14,296",0.66,0.18,0.04
0.7,"1,986","2,437",0.55,"415,236","5,334","67,067","11,859",0.69,0.15,0.03
0.75,"1,490","2,222",0.60,"416,726","3,844","69,289","9,637",0.71,0.12,0.03
0.8,"1,135","1,910",0.63,"417,861","2,709","71,199","7,727",0.74,0.10,0.02
0.85,873,"1,741",0.67,"418,734","1,836","72,940","5,986",0.77,0.08,0.02
0.9,697,"1,675",0.71,"419,431","1,139","74,615","4,311",0.79,0.05,0.01
0.95,518,"1,590",0.75,"419,949",621,"76,205","2,721",0.81,0.03,0.01
1.0,621,"2,721",0.81,"420,570",0,"78,926",0,nan,0.00,0.00
