p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"10,537",538,0.05,"10,537","410,033",538,"78,388",0.16,0.99,0.98
0.1,"77,018","5,441",0.07,"87,555","333,015","5,979","72,947",0.18,0.92,0.81
0.2,"60,260","7,198",0.11,"147,815","272,755","13,177","65,749",0.19,0.83,0.68
0.3,"84,041","13,025",0.13,"231,856","188,714","26,202","52,724",0.22,0.67,0.48
0.4,"66,964","13,018",0.16,"298,820","121,750","39,220","39,706",0.25,0.50,0.32
0.5,"37,697","9,154",0.20,"336,517","84,053","48,374","30,552",0.27,0.39,0.23
0.6,"33,438","10,073",0.23,"369,955","50,615","58,447","20,479",0.29,0.26,0.14
0.7,"25,176","9,113",0.27,"395,131","25,439","67,560","11,366",0.31,0.14,0.07
0.8,"12,445","5,095",0.29,"407,576","12,994","72,655","6,271",0.33,0.08,0.04
0.9,"5,910","2,616",0.31,"413,486","7,084","75,271","3,655",0.34,0.05,0.02
1.0,"7,084","3,655",0.34,"420,570",0,"78,926",0,nan,0.00,0.00
