p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"10,516",146,0.01,"10,516","410,054",146,"78,780",0.16,1.00,0.98
0.01,"1,508",23,0.02,"12,024","408,546",169,"78,757",0.16,1.00,0.98
0.02,"1,797",29,0.02,"13,821","406,749",198,"78,728",0.16,1.00,0.97
0.03,"1,905",44,0.02,"15,726","404,844",242,"78,684",0.16,1.00,0.97
0.04,"2,070",35,0.02,"17,796","402,774",277,"78,649",0.16,1.00,0.96
0.05,"2,273",57,0.02,"20,069","400,501",334,"78,592",0.16,1.00,0.96
0.06,"2,417",62,0.03,"22,486","398,084",396,"78,530",0.16,0.99,0.95
0.07,"2,750",61,0.02,"25,236","395,334",457,"78,469",0.17,0.99,0.95
0.08,"2,964",75,0.02,"28,200","392,370",532,"78,394",0.17,0.99,0.94
0.09,"3,190",74,0.02,"31,390","389,180",606,"78,320",0.17,0.99,0.94
0.1,"3,476",100,0.03,"34,866","385,704",706,"78,220",0.17,0.99,0.93
0.11,"3,722",115,0.03,"38,588","381,982",821,"78,105",0.17,0.99,0.92
0.12,"4,006",109,0.03,"42,594","377,976",930,"77,996",0.17,0.99,0.91
0.13,"4,321",141,0.03,"46,915","373,655","1,071","77,855",0.17,0.99,0.90
0.14,"4,454",170,0.04,"51,369","369,201","1,241","77,685",0.17,0.98,0.89
0.15,"4,729",167,0.03,"56,098","364,472","1,408","77,518",0.18,0.98,0.88
0.16,"4,995",195,0.04,"61,093","359,477","1,603","77,323",0.18,0.98,0.87
0.17,"5,218",200,0.04,"66,311","354,259","1,803","77,123",0.18,0.98,0.86
0.18,"5,522",230,0.04,"71,833","348,737","2,033","76,893",0.18,0.97,0.85
0.19,"5,774",255,0.04,"77,607","342,963","2,288","76,638",0.18,0.97,0.84
0.2,"6,014",307,0.05,"83,621","336,949","2,595","76,331",0.18,0.97,0.83
0.21,"6,276",306,0.05,"89,897","330,673","2,901","76,025",0.19,0.96,0.81
0.22,"6,451",337,0.05,"96,348","324,222","3,238","75,688",0.19,0.96,0.80
0.23,"6,937",417,0.06,"103,285","317,285","3,655","75,271",0.19,0.95,0.79
0.24,"6,921",405,0.06,"110,206","310,364","4,060","74,866",0.19,0.95,0.77
0.25,"7,307",495,0.06,"117,513","303,057","4,555","74,371",0.20,0.94,0.76
0.26,"7,505",477,0.06,"125,018","295,552","5,032","73,894",0.20,0.94,0.74
0.27,"7,766",506,0.06,"132,784","287,786","5,538","73,388",0.20,0.93,0.72
0.28,"7,986",551,0.06,"140,770","279,800","6,089","72,837",0.21,0.92,0.71
0.29,"8,080",598,0.07,"148,850","271,720","6,687","72,239",0.21,0.92,0.69
0.3,"8,233",669,0.08,"157,083","263,487","7,356","71,570",0.21,0.91,0.67
0.31,"8,325",723,0.08,"165,408","255,162","8,079","70,847",0.22,0.90,0.65
0.32,"8,590",757,0.08,"173,998","246,572","8,836","70,090",0.22,0.89,0.63
0.33,"8,538",851,0.09,"182,536","238,034","9,687","69,239",0.23,0.88,0.62
0.34,"8,633",883,0.09,"191,169","229,401","10,570","68,356",0.23,0.87,0.60
0.35,"8,462",926,0.10,"199,631","220,939","11,496","67,430",0.23,0.85,0.58
0.36,"8,616","1,004",0.10,"208,247","212,323","12,500","66,426",0.24,0.84,0.56
0.37,"8,677","1,038",0.11,"216,924","203,646","13,538","65,388",0.24,0.83,0.54
0.38,"8,369","1,123",0.12,"225,293","195,277","14,661","64,265",0.25,0.81,0.52
0.39,"8,470","1,087",0.11,"233,763","186,807","15,748","63,178",0.25,0.80,0.50
0.4,"8,320","1,225",0.13,"242,083","178,487","16,973","61,953",0.26,0.78,0.48
0.41,"8,219","1,209",0.13,"250,302","170,268","18,182","60,744",0.26,0.77,0.46
0.42,"8,062","1,250",0.13,"258,364","162,206","19,432","59,494",0.27,0.75,0.44
0.43,"7,920","1,252",0.14,"266,284","154,286","20,684","58,242",0.27,0.74,0.43
0.44,"7,833","1,378",0.15,"274,117","146,453","22,062","56,864",0.28,0.72,0.41
0.45,"7,698","1,275",0.14,"281,815","138,755","23,337","55,589",0.29,0.70,0.39
0.46,"7,632","1,501",0.16,"289,447","131,123","24,838","54,088",0.29,0.69,0.37
0.47,"7,202","1,374",0.16,"296,649","123,921","26,212","52,714",0.30,0.67,0.35
0.48,"7,002","1,514",0.18,"303,651","116,919","27,726","51,200",0.30,0.65,0.34
0.49,"6,841","1,506",0.18,"310,492","110,078","29,232","49,694",0.31,0.63,0.32
0.5,"6,551","1,542",0.19,"317,043","103,527","30,774","48,152",0.32,0.61,0.30
0.51,"6,353","1,498",0.19,"323,396","97,174","32,272","46,654",0.32,0.59,0.29
0.52,"6,026","1,512",0.20,"329,422","91,148","33,784","45,142",0.33,0.57,0.27
0.53,"5,758","1,538",0.21,"335,180","85,390","35,322","43,604",0.34,0.55,0.26
0.54,"5,522","1,575",0.22,"340,702","79,868","36,897","42,029",0.34,0.53,0.24
0.55,"5,369","1,538",0.22,"346,071","74,499","38,435","40,491",0.35,0.51,0.23
0.56,"4,897","1,545",0.24,"350,968","69,602","39,980","38,946",0.36,0.49,0.22
0.57,"4,791","1,581",0.25,"355,759","64,811","41,561","37,365",0.37,0.47,0.20
0.58,"4,528","1,481",0.25,"360,287","60,283","43,042","35,884",0.37,0.45,0.19
0.59,"4,214","1,451",0.26,"364,501","56,069","44,493","34,433",0.38,0.44,0.18
0.6,"4,137","1,489",0.26,"368,638","51,932","45,982","32,944",0.39,0.42,0.17
0.61,"3,851","1,454",0.27,"372,489","48,081","47,436","31,490",0.40,0.40,0.16
0.62,"3,555","1,417",0.28,"376,044","44,526","48,853","30,073",0.40,0.38,0.15
0.63,"3,449","1,391",0.29,"379,493","41,077","50,244","28,682",0.41,0.36,0.14
0.64,"3,112","1,374",0.31,"382,605","37,965","51,618","27,308",0.42,0.35,0.13
0.65,"3,017","1,321",0.30,"385,622","34,948","52,939","25,987",0.43,0.33,0.12
0.66,"2,736","1,258",0.31,"388,358","32,212","54,197","24,729",0.43,0.31,0.11
0.67,"2,580","1,307",0.34,"390,938","29,632","55,504","23,422",0.44,0.30,0.11
0.68,"2,389","1,215",0.34,"393,327","27,243","56,719","22,207",0.45,0.28,0.10
0.69,"2,205","1,141",0.34,"395,532","25,038","57,860","21,066",0.46,0.27,0.09
0.7,"2,094","1,199",0.36,"397,626","22,944","59,059","19,867",0.46,0.25,0.09
0.71,"1,836","1,123",0.38,"399,462","21,108","60,182","18,744",0.47,0.24,0.08
0.72,"1,764","1,088",0.38,"401,226","19,344","61,270","17,656",0.48,0.22,0.07
0.73,"1,644","1,072",0.39,"402,870","17,700","62,342","16,584",0.48,0.21,0.07
0.74,"1,587","1,022",0.39,"404,457","16,113","63,364","15,562",0.49,0.20,0.06
0.75,"1,476",990,0.40,"405,933","14,637","64,354","14,572",0.50,0.18,0.06
