p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"6,732",74,0.01,"6,732","413,838",74,"78,852",0.16,1.00,0.99
0.01,"1,376",24,0.02,"8,108","412,462",98,"78,828",0.16,1.00,0.98
0.02,"1,565",29,0.02,"9,673","410,897",127,"78,799",0.16,1.00,0.98
0.03,"1,749",32,0.02,"11,422","409,148",159,"78,767",0.16,1.00,0.98
0.04,"2,032",44,0.02,"13,454","407,116",203,"78,723",0.16,1.00,0.97
0.05,"2,129",60,0.03,"15,583","404,987",263,"78,663",0.16,1.00,0.97
0.06,"2,393",57,0.02,"17,976","402,594",320,"78,606",0.16,1.00,0.96
0.07,"2,727",82,0.03,"20,703","399,867",402,"78,524",0.16,0.99,0.96
0.08,"2,876",84,0.03,"23,579","396,991",486,"78,440",0.16,0.99,0.95
0.09,"3,025",81,0.03,"26,604","393,966",567,"78,359",0.17,0.99,0.95
0.1,"3,203",98,0.03,"29,807","390,763",665,"78,261",0.17,0.99,0.94
0.11,"3,300",119,0.03,"33,107","387,463",784,"78,142",0.17,0.99,0.93
0.12,"3,424",114,0.03,"36,531","384,039",898,"78,028",0.17,0.99,0.93
0.13,"3,705",130,0.03,"40,236","380,334","1,028","77,898",0.17,0.99,0.92
0.14,"3,942",172,0.04,"44,178","376,392","1,200","77,726",0.17,0.98,0.91
0.15,"3,966",134,0.03,"48,144","372,426","1,334","77,592",0.17,0.98,0.90
0.16,"4,119",207,0.05,"52,263","368,307","1,541","77,385",0.17,0.98,0.89
0.17,"4,313",179,0.04,"56,576","363,994","1,720","77,206",0.17,0.98,0.88
0.18,"4,649",215,0.04,"61,225","359,345","1,935","76,991",0.18,0.98,0.87
0.19,"4,743",245,0.05,"65,968","354,602","2,180","76,746",0.18,0.97,0.86
0.2,"4,787",262,0.05,"70,755","349,815","2,442","76,484",0.18,0.97,0.85
0.21,"4,997",286,0.05,"75,752","344,818","2,728","76,198",0.18,0.97,0.84
0.22,"5,169",295,0.05,"80,921","339,649","3,023","75,903",0.18,0.96,0.83
0.23,"5,394",343,0.06,"86,315","334,255","3,366","75,560",0.18,0.96,0.82
0.24,"5,635",376,0.06,"91,950","328,620","3,742","75,184",0.19,0.95,0.81
0.25,"5,513",373,0.06,"97,463","323,107","4,115","74,811",0.19,0.95,0.80
0.26,"5,726",376,0.06,"103,189","317,381","4,491","74,435",0.19,0.94,0.78
0.27,"5,899",404,0.06,"109,088","311,482","4,895","74,031",0.19,0.94,0.77
0.28,"5,976",437,0.07,"115,064","305,506","5,332","73,594",0.19,0.93,0.76
0.29,"6,245",471,0.07,"121,309","299,261","5,803","73,123",0.20,0.93,0.75
0.3,"6,400",500,0.07,"127,709","292,861","6,303","72,623",0.20,0.92,0.73
0.31,"6,334",570,0.08,"134,043","286,527","6,873","72,053",0.20,0.91,0.72
0.32,"6,364",575,0.08,"140,407","280,163","7,448","71,478",0.20,0.91,0.70
