p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"3,940",144,0.04,"3,940","416,630",144,"78,782",0.16,1.00,0.99
0.01,0,0,nan,"3,940","416,630",144,"78,782",0.16,1.00,0.99
0.02,0,0,nan,"3,940","416,630",144,"78,782",0.16,1.00,0.99
0.03,0,0,nan,"3,940","416,630",144,"78,782",0.16,1.00,0.99
0.04,0,0,nan,"3,940","416,630",144,"78,782",0.16,1.00,0.99
0.05,0,0,nan,"3,940","416,630",144,"78,782",0.16,1.00,0.99
0.06,"5,115",260,0.05,"9,055","411,515",404,"78,522",0.16,0.99,0.98
0.07,0,0,nan,"9,055","411,515",404,"78,522",0.16,0.99,0.98
0.08,"17,412",815,0.04,"26,467","394,103","1,219","77,707",0.16,0.98,0.94
0.09,236,17,0.07,"26,703","393,867","1,236","77,690",0.16,0.98,0.94
0.1,0,0,nan,"26,703","393,867","1,236","77,690",0.16,0.98,0.94
0.11,0,0,nan,"26,703","393,867","1,236","77,690",0.16,0.98,0.94
0.12,"1,284",68,0.05,"27,987","392,583","1,304","77,622",0.17,0.98,0.94
0.13,"20,722","1,253",0.06,"48,709","371,861","2,557","76,369",0.17,0.97,0.90
0.14,970,51,0.05,"49,679","370,891","2,608","76,318",0.17,0.97,0.90
0.15,"11,543",662,0.05,"61,222","359,348","3,270","75,656",0.17,0.96,0.87
0.16,"3,818",316,0.08,"65,040","355,530","3,586","75,340",0.17,0.95,0.86
0.17,0,0,nan,"65,040","355,530","3,586","75,340",0.17,0.95,0.86
0.18,241,18,0.07,"65,281","355,289","3,604","75,322",0.17,0.95,0.86
0.19,"4,011",332,0.08,"69,292","351,278","3,936","74,990",0.18,0.95,0.85
0.2,"12,909","1,060",0.08,"82,201","338,369","4,996","73,930",0.18,0.94,0.83
0.21,"6,438",534,0.08,"88,639","331,931","5,530","73,396",0.18,0.93,0.81
0.22,836,69,0.08,"89,475","331,095","5,599","73,327",0.18,0.93,0.81
0.23,"16,501","1,426",0.08,"105,976","314,594","7,025","71,901",0.19,0.91,0.77
0.24,"6,831",678,0.09,"112,807","307,763","7,703","71,223",0.19,0.90,0.76
0.25,840,90,0.10,"113,647","306,923","7,793","71,133",0.19,0.90,0.76
0.26,"2,763",327,0.11,"116,410","304,160","8,120","70,806",0.19,0.90,0.75
0.27,"1,282",156,0.11,"117,692","302,878","8,276","70,650",0.19,0.90,0.75
0.28,"15,757","1,675",0.10,"133,449","287,121","9,951","68,975",0.19,0.87,0.71
0.29,"10,055","1,129",0.10,"143,504","277,066","11,080","67,846",0.20,0.86,0.69
0.3,"13,946","1,649",0.11,"157,450","263,120","12,729","66,197",0.20,0.84,0.66
0.31,"35,092","4,464",0.11,"192,542","228,028","17,193","61,733",0.21,0.78,0.58
0.32,"1,162",174,0.13,"193,704","226,866","17,367","61,559",0.21,0.78,0.58
0.33,168,21,0.11,"193,872","226,698","17,388","61,538",0.21,0.78,0.58
0.34,"3,442",547,0.14,"197,314","223,256","17,935","60,991",0.21,0.77,0.57
0.35,"13,596","2,142",0.14,"210,910","209,660","20,077","58,849",0.22,0.75,0.54
0.36,"26,659","4,232",0.14,"237,569","183,001","24,309","54,617",0.23,0.69,0.48
