p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.01,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.02,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.03,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.04,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.05,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.06,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.07,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.08,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.09,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.1,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.11,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.12,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.13,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.14,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.15,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.16,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.17,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.18,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.19,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.2,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.21,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.22,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.23,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.24,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.25,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.26,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.27,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.28,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.29,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.3,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.31,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.32,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.33,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.34,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.35,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.36,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.37,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.38,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.39,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.4,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.41,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.42,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.43,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.44,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.45,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.46,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.47,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.48,"75,933","4,930",0.06,"75,933","344,637","4,930","73,996",0.18,0.94,0.84
0.49,"70,688","8,231",0.10,"146,621","273,949","13,161","65,765",0.19,0.83,0.68
0.5,"95,075","14,955",0.14,"241,696","178,874","28,116","50,810",0.22,0.64,0.46
0.51,"93,724","20,341",0.18,"335,420","85,150","48,457","30,469",0.26,0.39,0.23
0.52,"68,500","23,004",0.25,"403,920","16,650","71,461","7,465",0.31,0.09,0.05
0.53,"13,021","5,599",0.30,"416,941","3,629","77,060","1,866",0.34,0.02,0.01
0.54,"3,629","1,866",0.34,"420,570",0,"78,926",0,nan,0.00,0.00
0.55,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.56,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.57,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.58,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.59,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.6,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.61,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.62,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.63,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.64,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.65,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.66,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.67,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.68,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.69,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.7,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.71,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.72,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.73,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.74,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.75,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.76,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.77,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
